blind_experiment_id,lab_row_type,experiment_arm,selection_role,pair_id,drug_names,ingredient_name,all_fda_brand_names,ligand_inchikey,ligand_smiles,known_mechanism_of_action,known_action_types,known_target_names,known_target_chembl_ids,gene_symbol,target_name,target_chembl_id,uniprot_accession,target_class_l1,assay_lane,construct_recommendation,known_positive_for_new_target,retargetmap_rank_384,routed_rank_within_drug,routed_candidate_target_count,diagnostic_rank_within_drug_745,independent_validation_rank_score,ensemble_drug_to_target_logit,ensemble_pair_logit,structure_mask,structure_evidence_route,connectivity_key,murcko_scaffold,rdkit_mw,rdkit_clogp,rdkit_tpsa,rdkit_hbd,rdkit_hba,rdkit_rotatable_bonds,chemical_risk_points,same_assay_family_as_known_target,known_kinase_drug,external_novelty_status,spr_concentration_plan,primary_endpoint,exact_pair_in_full_fit_training,drug_seen_in_full_fit_training,target_seen_in_full_fit_training,result_bin_pre_registered,control_chembl_id,control_standard_types,control_min_pchembl,control_max_pchembl,control_direct_kd_or_ki_evidence,control_evidence_years,optimization_objective_contribution,posthoc_only_dtiam_rank_384,posthoc_only_dtiam_probability,drug_feature_index,target_feature_index
SPR512-410,BLINDED_CANDIDATE,EXTENDED_367_TARGET_DISCOVERY,OUR_FROZEN_MODEL_LOW_BACKGROUND,CPZBLNMUGSZIPR-NVXWUHKLSA-N__CHEMBL4683,palonosetron,PALONOSETRON HYDROCHLORIDE,AKYNZEO; ALOXI; PALONOSETRON HYDROCHLORIDE; POSFREA,CPZBLNMUGSZIPR-NVXWUHKLSA-N,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,Serotonin 3a (5-HT3a) receptor antagonist,ANTAGONIST,5-hydroxytryptamine receptor 3A,CHEMBL1899,FAP,Prolyl endopeptidase FAP,CHEMBL4683,Q12884,Enzyme,ENZYME_BIOCHEMICAL,可溶性胞外催化域；去胞内段、跨膜段和信号肽；保持二聚,Linagliptin,,354.0,367.0,728.0,,-6.0179152,-6.133062,1.0,OPTIONAL_STRICT_POCKET_CONTEXT,CPZBLNMUGSZIPR,O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2,296.414,2.656500000000001,23.550000000000004,0.0,2.0,1.0,0.0,False,False,NO_EXACT_PAIR_IN_CHEMBL37_BINDINGDB_2026_07_GTOPDB_2026_2_KIRHUB;_PUBMED_PATENT_MANUAL_REVIEW_PENDING,"0.03–30 µM, 7-point 3-fold; solubility-limited rows stop at qualified maximum",QC-qualified steady-state or kinetic KD,False,False,True,KD<=0.1uM strong; 0.1<KD<=1uM positive; 1<KD<=10uM grey; KD>10uM/no specific binding negative,,,,,,,0.0354227995617311,,,295129,
SPR512-411,BLINDED_CANDIDATE,EXTENDED_367_TARGET_DISCOVERY,OUR_FROZEN_MODEL_INTERMEDIATE,XWLUWCNOOVRFPX-UHFFFAOYSA-N__CHEMBL4683,fosphenytoin,FOSPHENYTOIN SODIUM,SESQUIENT,XWLUWCNOOVRFPX-UHFFFAOYSA-N,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,Sodium channel alpha subunit blocker,BLOCKER,Sodium channel alpha subunit,CHEMBL2331043,FAP,Prolyl endopeptidase FAP,CHEMBL4683,Q12884,Enzyme,ENZYME_BIOCHEMICAL,可溶性胞外催化域；去胞内段、跨膜段和信号肽；保持二聚,Linagliptin,,125.0,367.0,271.0,,-2.8066866,-4.1390653,1.0,OPTIONAL_STRICT_POCKET_CONTEXT,XWLUWCNOOVRFPX,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,362.2780000000001,1.5488,116.17000000000002,3.0,4.0,5.0,0.0,False,False,NO_EXACT_PAIR_IN_CHEMBL37_BINDINGDB_2026_07_GTOPDB_2026_2_KIRHUB;_PUBMED_PATENT_MANUAL_REVIEW_PENDING,"0.03–30 µM, 7-point 3-fold; solubility-limited rows stop at qualified maximum",QC-qualified steady-state or kinetic KD,False,False,True,KD<=0.1uM strong; 0.1<KD<=1uM positive; 1<KD<=10uM grey; KD>10uM/no specific binding negative,,,,,,,0.0500002515610382,,,293078,
SPR512-412,BLINDED_CANDIDATE,EXTENDED_367_TARGET_DISCOVERY,OUR_FROZEN_MODEL_INTERMEDIATE,LOUPRKONTZGTKE-LHHVKLHASA-N__CHEMBL4683,quinidine,QUINIDINE SULFATE,NUEDEXTA,LOUPRKONTZGTKE-LHHVKLHASA-N,C=C[C@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,Sodium channel alpha subunit blocker,BLOCKER,Sodium channel alpha subunit,CHEMBL2331043,FAP,Prolyl endopeptidase FAP,CHEMBL4683,Q12884,Enzyme,ENZYME_BIOCHEMICAL,可溶性胞外催化域；去胞内段、跨膜段和信号肽；保持二聚,Linagliptin,,127.0,367.0,254.0,,-2.143525,-2.7754343,1.0,OPTIONAL_STRICT_POCKET_CONTEXT,LOUPRKONTZGTKE,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,324.4240000000001,3.1732000000000014,45.59,1.0,4.0,4.0,0.0,False,False,NO_EXACT_PAIR_IN_CHEMBL37_BINDINGDB_2026_07_GTOPDB_2026_2_KIRHUB;_PUBMED_PATENT_MANUAL_REVIEW_PENDING,"0.03–30 µM, 7-point 3-fold; solubility-limited rows stop at qualified maximum",QC-qualified steady-state or kinetic KD,False,True,True,KD<=0.1uM strong; 0.1<KD<=1uM positive; 1<KD<=10uM grey; KD>10uM/no specific binding negative,,,,,,,0.0300001071623926,,,12403,
SPR512-413,BLINDED_CANDIDATE,EXTENDED_367_TARGET_DISCOVERY,OUR_FROZEN_MODEL_HIGH,STUWGJZDJHPWGZ-LBPRGKRZSA-N__CHEMBL4683,alpelisib,ALPELISIB,PIQRAY; VIJOICE,STUWGJZDJHPWGZ-LBPRGKRZSA-N,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,PI3-kinase p110-alpha subunit inhibitor,INHIBITOR,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,FAP,Prolyl endopeptidase FAP,CHEMBL4683,Q12884,Enzyme,ENZYME_BIOCHEMICAL,可溶性胞外催化域；去胞内段、跨膜段和信号肽；保持二聚,Linagliptin,,20.0,367.0,29.0,,-0.8454326,-1.9542507,1.0,OPTIONAL_STRICT_POCKET_CONTEXT,STUWGJZDJHPWGZ,O=C(Nc1ncc(-c2ccncc2)s1)N1CCCC1,441.4790000000001,3.835020000000002,101.21,2.0,5.0,4.0,0.0,True,True,NO_EXACT_PAIR_IN_CHEMBL37_BINDINGDB_2026_07_GTOPDB_2026_2_KIRHUB;_PUBMED_PATENT_MANUAL_REVIEW_PENDING,"0.03–30 µM, 7-point 3-fold; solubility-limited rows stop at qualified maximum",QC-qualified steady-state or kinetic KD,False,True,True,KD<=0.1uM strong; 0.1<KD<=1uM positive; 1<KD<=10uM grey; KD>10uM/no specific binding negative,,,,,,,0.7770567047466524,,,210722,
SPR512-414,BLINDED_CANDIDATE,EXTENDED_367_TARGET_DISCOVERY,OUR_FROZEN_MODEL_HIGH,ZSBOMTDTBDDKMP-OAHLLOKOSA-N__CHEMBL4683,alogliptin,ALOGLIPTIN BENZOATE,KAZANO; NESINA; OSENI,ZSBOMTDTBDDKMP-OAHLLOKOSA-N,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,Dipeptidyl peptidase IV inhibitor,INHIBITOR,Dipeptidyl peptidase 4,CHEMBL284,FAP,Prolyl endopeptidase FAP,CHEMBL4683,Q12884,Enzyme,ENZYME_BIOCHEMICAL,可溶性胞外催化域；去胞内段、跨膜段和信号肽；保持二聚,Linagliptin,,30.0,367.0,41.0,,0.7881053,1.5916101,1.0,OPTIONAL_STRICT_POCKET_CONTEXT,ZSBOMTDTBDDKMP,O=c1cc(N2CCCCC2)n(Cc2ccccc2)c(=O)[nH]1,339.39900000000006,0.3944800000000006,97.05,1.0,5.0,3.0,0.0,True,False,NO_EXACT_PAIR_IN_CHEMBL37_BINDINGDB_2026_07_GTOPDB_2026_2_KIRHUB;_PUBMED_PATENT_MANUAL_REVIEW_PENDING,"0.03–30 µM, 7-point 3-fold; solubility-limited rows stop at qualified maximum",QC-qualified steady-state or kinetic KD,False,True,True,KD<=0.1uM strong; 0.1<KD<=1uM positive; 1<KD<=10uM grey; KD>10uM/no specific binding negative,,,,,,,1.0805510934879086,,,219732,
SPR512-415,BLINDED_CANDIDATE,EXTENDED_367_TARGET_DISCOVERY,OUR_FROZEN_MODEL_LOW_BACKGROUND,BTCRKOKVYTVOLU-SJSRKZJXSA-N__CHEMBL4683,bexagliflozin,BEXAGLIFLOZIN,BRENZAVVY,BTCRKOKVYTVOLU-SJSRKZJXSA-N,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(OCCOC4CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,Sodium/glucose cotransporter 2 inhibitor,INHIBITOR,Sodium/glucose cotransporter 2,CHEMBL3884,FAP,Prolyl endopeptidase FAP,CHEMBL4683,Q12884,Enzyme,ENZYME_BIOCHEMICAL,可溶性胞外催化域；去胞内段、跨膜段和信号肽；保持二聚,Linagliptin,,354.0,367.0,728.0,,-8.181895,-7.8033605,1.0,OPTIONAL_STRICT_POCKET_CONTEXT,BTCRKOKVYTVOLU,c1cc(Cc2ccc(OCCOC3CC3)cc2)cc(C2CCCCO2)c1,464.9420000000002,2.0034999999999994,108.61,4.0,7.0,9.0,0.0,False,False,NO_EXACT_PAIR_IN_CHEMBL37_BINDINGDB_2026_07_GTOPDB_2026_2_KIRHUB;_PUBMED_PATENT_MANUAL_REVIEW_PENDING,"0.03–30 µM, 7-point 3-fold; solubility-limited rows stop at qualified maximum",QC-qualified steady-state or kinetic KD,False,True,True,KD<=0.1uM strong; 0.1<KD<=1uM positive; 1<KD<=10uM grey; KD>10uM/no specific binding negative,,,,,,,0.0354231039834498,,,303979,
SPR512-416,BLINDED_CANDIDATE,EXTENDED_367_TARGET_DISCOVERY,OUR_FROZEN_MODEL_HIGH,GYDJEQRTZSCIOI-LJGSYFOKSA-N__CHEMBL4683,tranexamic acid,TRANEXAMIC ACID,LYSTEDA; TRANEXAMIC ACID,GYDJEQRTZSCIOI-LJGSYFOKSA-N,NC[C@H]1CC[C@H](C(=O)O)CC1,Plasminogen inhibitor,INHIBITOR,Plasminogen,CHEMBL1801,FAP,Prolyl endopeptidase FAP,CHEMBL4683,Q12884,Enzyme,ENZYME_BIOCHEMICAL,可溶性胞外催化域；去胞内段、跨膜段和信号肽；保持二聚,Linagliptin,,18.0,367.0,34.0,,-2.4583817,-2.985568,1.0,OPTIONAL_STRICT_POCKET_CONTEXT,GYDJEQRTZSCIOI,C1CCCCC1,157.21299999999997,0.8361000000000001,63.32000000000001,2.0,2.0,2.0,0.0,True,False,NO_EXACT_PAIR_IN_CHEMBL37_BINDINGDB_2026_07_GTOPDB_2026_2_KIRHUB;_PUBMED_PATENT_MANUAL_REVIEW_PENDING,"0.03–30 µM, 7-point 3-fold; solubility-limited rows stop at qualified maximum",QC-qualified steady-state or kinetic KD,False,True,True,KD<=0.1uM strong; 0.1<KD<=1uM positive; 1<KD<=10uM grey; KD>10uM/no specific binding negative,,,,,,,0.6804564923978821,,,247775,
SPR512-418,BLINDED_CANDIDATE,EXTENDED_367_TARGET_DISCOVERY,OUR_FROZEN_MODEL_INTERMEDIATE,DIWRORZWFLOCLC-UHFFFAOYSA-N__CHEMBL1865,lorazepam,LORAZEPAM,LOREEV XR,DIWRORZWFLOCLC-UHFFFAOYSA-N,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,GABA-A receptor; anion channel positive allosteric modulator,POSITIVE ALLOSTERIC MODULATOR,GABA-A receptor; anion channel,CHEMBL2093872,HDAC6,Protein deacetylase HDAC6,CHEMBL1865,Q9UBN7,Epigenetic regulator,NUCLEAR_EPIGENETIC_DOMAIN,优先 HDAC6 catalytic domain 2；保留 Zn2+,Panobinostat,,125.0,367.0,275.0,,-0.78440285,-3.157238,1.0,OPTIONAL_STRICT_POCKET_CONTEXT,DIWRORZWFLOCLC,O=C1CN=C(c2ccccc2)c2ccccc2N1,321.163,3.101300000000001,61.69,2.0,3.0,1.0,0.0,False,False,NO_EXACT_PAIR_IN_CHEMBL37_BINDINGDB_2026_07_GTOPDB_2026_2_KIRHUB;_PUBMED_PATENT_MANUAL_REVIEW_PENDING,"0.03–30 µM, 7-point 3-fold; solubility-limited rows stop at qualified maximum",QC-qualified steady-state or kinetic KD,False,True,True,KD<=0.1uM strong; 0.1<KD<=1uM positive; 1<KD<=10uM grey; KD>10uM/no specific binding negative,,,,,,,0.0500008294814233,,,294055,39.0
SPR512-419,BLINDED_CANDIDATE,EXTENDED_367_TARGET_DISCOVERY,OUR_FROZEN_MODEL_HIGH,KWGRBVOPPLSCSI-WCBMZHEXSA-N__CHEMBL1865,pseudoephedrine,PSEUDOEPHEDRINE SULFATE,CLARINEX D 24 HOUR; CLARINEX-D 12 HOUR; HYCOFENIX; REZIRA; ZUTRIPRO,KWGRBVOPPLSCSI-WCBMZHEXSA-N,CN[C@@H](C)[C@@H](O)c1ccccc1,Norepinephrine transporter releasing agent,RELEASING AGENT,Sodium-dependent noradrenaline transporter,CHEMBL222,HDAC6,Protein deacetylase HDAC6,CHEMBL1865,Q9UBN7,Epigenetic regulator,NUCLEAR_EPIGENETIC_DOMAIN,优先 HDAC6 catalytic domain 2；保留 Zn2+,Panobinostat,,2.0,367.0,5.0,,-0.04069805,-2.8569362,1.0,OPTIONAL_STRICT_POCKET_CONTEXT,KWGRBVOPPLSCSI,c1ccccc1,165.236,1.3279,32.26,2.0,2.0,3.0,0.0,False,False,NO_EXACT_PAIR_IN_CHEMBL37_BINDINGDB_2026_07_GTOPDB_2026_2_KIRHUB;_PUBMED_PATENT_MANUAL_REVIEW_PENDING,"0.03–30 µM, 7-point 3-fold; solubility-limited rows stop at qualified maximum",QC-qualified steady-state or kinetic KD,False,False,True,KD<=0.1uM strong; 0.1<KD<=1uM positive; 1<KD<=10uM grey; KD>10uM/no specific binding negative,,,,,,,0.066733868016427,,,107845,39.0
SPR512-420,BLINDED_CANDIDATE,EXTENDED_367_TARGET_DISCOVERY,OUR_FROZEN_MODEL_HIGH,RLAWWYSOJDYHDC-BZSNNMDCSA-N__CHEMBL1865,lisinopril,LISINOPRIL,QBRELIS,RLAWWYSOJDYHDC-BZSNNMDCSA-N,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,Angiotensin-converting enzyme inhibitor,INHIBITOR,Angiotensin-converting enzyme,CHEMBL1808,HDAC6,Protein deacetylase HDAC6,CHEMBL1865,Q9UBN7,Epigenetic regulator,NUCLEAR_EPIGENETIC_DOMAIN,优先 HDAC6 catalytic domain 2；保留 Zn2+,Panobinostat,,9.0,367.0,9.0,,2.7600725,0.18913536,1.0,OPTIONAL_STRICT_POCKET_CONTEXT,RLAWWYSOJDYHDC,O=C(CNCCCc1ccccc1)N1CCCC1,405.4950000000002,1.2352000000000007,132.95999999999998,4.0,5.0,12.0,0.0,False,False,NO_EXACT_PAIR_IN_CHEMBL37_BINDINGDB_2026_07_GTOPDB_2026_2_KIRHUB;_PUBMED_PATENT_MANUAL_REVIEW_PENDING,"0.03–30 µM, 7-point 3-fold; solubility-limited rows stop at qualified maximum",QC-qualified steady-state or kinetic KD,False,True,True,KD<=0.1uM strong; 0.1<KD<=1uM positive; 1<KD<=10uM grey; KD>10uM/no specific binding negative,,,,,,,0.3001216995216256,,,247231,39.0
SPR512-421,BLINDED_CANDIDATE,EXTENDED_367_TARGET_DISCOVERY,OUR_FROZEN_MODEL_INTERMEDIATE,XEDHVZKDSYZQBF-UHFFFAOYSA-N__CHEMBL1865,lasmiditan,LASMIDITAN SUCCINATE,REYVOW,XEDHVZKDSYZQBF-UHFFFAOYSA-N,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,Serotonin 1f (5-HT1f) receptor agonist,AGONIST,5-hydroxytryptamine receptor 1F,CHEMBL1805,HDAC6,Protein deacetylase HDAC6,CHEMBL1865,Q9UBN7,Epigenetic regulator,NUCLEAR_EPIGENETIC_DOMAIN,优先 HDAC6 catalytic domain 2；保留 Zn2+,Panobinostat,,135.0,367.0,339.0,,-2.343626,-4.2136765,1.0,OPTIONAL_STRICT_POCKET_CONTEXT,XEDHVZKDSYZQBF,O=C(Nc1cccc(C(=O)C2CCNCC2)n1)c1ccccc1,377.3660000000001,3.2757000000000014,62.3,1.0,4.0,4.0,0.0,False,False,NO_EXACT_PAIR_IN_CHEMBL37_BINDINGDB_2026_07_GTOPDB_2026_2_KIRHUB;_PUBMED_PATENT_MANUAL_REVIEW_PENDING,"0.03–30 µM, 7-point 3-fold; solubility-limited rows stop at qualified maximum",QC-qualified steady-state or kinetic KD,False,True,True,KD<=0.1uM strong; 0.1<KD<=1uM positive; 1<KD<=10uM grey; KD>10uM/no specific binding negative,,,,,,,0.0500000623739799,,,97320,39.0
SPR512-422,BLINDED_CANDIDATE,EXTENDED_367_TARGET_DISCOVERY,OUR_FROZEN_MODEL_LOW_BACKGROUND,RTGDFNSFWBGLEC-SYZQJQIISA-N__CHEMBL1865,mycophenolate mofetil,MYCOPHENOLATE MOFETIL,MYHIBBIN,RTGDFNSFWBGLEC-SYZQJQIISA-N,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,Inosine-5'-monophosphate dehydrogenase (IMPDH) inhibitor,INHIBITOR,Inosine-5'-monophosphate dehydrogenase (IMPDH),CHEMBL2111369,HDAC6,Protein deacetylase HDAC6,CHEMBL1865,Q9UBN7,Epigenetic regulator,NUCLEAR_EPIGENETIC_DOMAIN,优先 HDAC6 catalytic domain 2；保留 Zn2+,Panobinostat,,306.0,367.0,612.0,,-4.828233,-6.5639324,1.0,OPTIONAL_STRICT_POCKET_CONTEXT,RTGDFNSFWBGLEC,O=C(CCC=CCc1ccc2c(c1)C(=O)OC2)OCCN1CCOCC1,433.5010000000003,2.52402,94.53000000000002,1.0,8.0,9.0,0.0,False,False,NO_EXACT_PAIR_IN_CHEMBL37_BINDINGDB_2026_07_GTOPDB_2026_2_KIRHUB;_PUBMED_PATENT_MANUAL_REVIEW_PENDING,"0.03–30 µM, 7-point 3-fold; solubility-limited rows stop at qualified maximum",QC-qualified steady-state or kinetic KD,False,True,True,KD<=0.1uM strong; 0.1<KD<=1uM positive; 1<KD<=10uM grey; KD>10uM/no specific binding negative,,,,,,,0.1662127287167397,,,122412,39.0
SPR512-423,BLINDED_CANDIDATE,EXTENDED_367_TARGET_DISCOVERY,OUR_FROZEN_MODEL_HIGH,VOBHXZCDAVEXEY-JSGCOSHPSA-N__CHEMBL1865,lisdexamfetamine,LISDEXAMFETAMINE DIMESYLATE,ARYNTA; VYVANSE,VOBHXZCDAVEXEY-JSGCOSHPSA-N,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,Dopamine transporter releasing agent; Norepinephrine transporter releasing agent; Synaptic vesicular amine transporter inhibitor,INHIBITOR; RELEASING AGENT,Sodium-dependent dopamine transporter; Sodium-dependent noradrenaline transporter; Synaptic vesicular amine transporter,CHEMBL1893; CHEMBL222; CHEMBL238,HDAC6,Protein deacetylase HDAC6,CHEMBL1865,Q9UBN7,Epigenetic regulator,NUCLEAR_EPIGENETIC_DOMAIN,优先 HDAC6 catalytic domain 2；保留 Zn2+,Panobinostat,,3.0,367.0,13.0,,-1.2757541,-4.0447545,1.0,OPTIONAL_STRICT_POCKET_CONTEXT,VOBHXZCDAVEXEY,c1ccccc1,263.38499999999993,1.1901,81.14,3.0,3.0,8.0,0.0,False,False,NO_EXACT_PAIR_IN_CHEMBL37_BINDINGDB_2026_07_GTOPDB_2026_2_KIRHUB;_PUBMED_PATENT_MANUAL_REVIEW_PENDING,"0.03–30 µM, 7-point 3-fold; solubility-limited rows stop at qualified maximum",QC-qualified steady-state or kinetic KD,False,False,True,KD<=0.1uM strong; 0.1<KD<=1uM positive; 1<KD<=10uM grey; KD>10uM/no specific binding negative,,,,,,,0.1001750569938631,,,165428,39.0
SPR512-424,BLINDED_CANDIDATE,EXTENDED_367_TARGET_DISCOVERY,OUR_FROZEN_MODEL_HIGH,GJSURZIOUXUGAL-UHFFFAOYSA-N__CHEMBL1865,clonidine,CLONIDINE HYDROCHLORIDE,CLONIDINE; JAVADIN; JENLOGA; KAPVAY; NEXICLON XR; ONYDA XR; QLONILIK,GJSURZIOUXUGAL-UHFFFAOYSA-N,Clc1cccc(Cl)c1NC1=NCCN1,Adrenergic receptor alpha-2 agonist,AGONIST,Adrenergic receptor alpha-2,CHEMBL2095158,HDAC6,Protein deacetylase HDAC6,CHEMBL1865,Q9UBN7,Epigenetic regulator,NUCLEAR_EPIGENETIC_DOMAIN,优先 HDAC6 catalytic domain 2；保留 Zn2+,Panobinostat,,15.0,367.0,31.0,,-2.7601223,-5.4831557,1.0,OPTIONAL_STRICT_POCKET_CONTEXT,GJSURZIOUXUGAL,c1ccc(NC2=NCCN2)cc1,230.098,2.3645,36.42,2.0,3.0,1.0,0.0,False,False,NO_EXACT_PAIR_IN_CHEMBL37_BINDINGDB_2026_07_GTOPDB_2026_2_KIRHUB;_PUBMED_PATENT_MANUAL_REVIEW_PENDING,"0.03–30 µM, 7-point 3-fold; solubility-limited rows stop at qualified maximum",QC-qualified steady-state or kinetic KD,False,True,True,KD<=0.1uM strong; 0.1<KD<=1uM positive; 1<KD<=10uM grey; KD>10uM/no specific binding negative,,,,,,,0.5004166791990052,,,218602,39.0
SPR512-425,BLINDED_CANDIDATE,EXTENDED_367_TARGET_DISCOVERY,OUR_FROZEN_MODEL_INTERMEDIATE,ZSBOMTDTBDDKMP-OAHLLOKOSA-N__CHEMBL1865,alogliptin,ALOGLIPTIN BENZOATE,KAZANO; NESINA; OSENI,ZSBOMTDTBDDKMP-OAHLLOKOSA-N,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,Dipeptidyl peptidase IV inhibitor,INHIBITOR,Dipeptidyl peptidase 4,CHEMBL284,HDAC6,Protein deacetylase HDAC6,CHEMBL1865,Q9UBN7,Epigenetic regulator,NUCLEAR_EPIGENETIC_DOMAIN,优先 HDAC6 catalytic domain 2；保留 Zn2+,Panobinostat,,136.0,367.0,279.0,,-2.4447482,-3.9841306,1.0,OPTIONAL_STRICT_POCKET_CONTEXT,ZSBOMTDTBDDKMP,O=c1cc(N2CCCCC2)n(Cc2ccccc2)c(=O)[nH]1,339.39900000000006,0.3944800000000006,97.05,1.0,5.0,3.0,0.0,False,False,NO_EXACT_PAIR_IN_CHEMBL37_BINDINGDB_2026_07_GTOPDB_2026_2_KIRHUB;_PUBMED_PATENT_MANUAL_REVIEW_PENDING,"0.03–30 µM, 7-point 3-fold; solubility-limited rows stop at qualified maximum",QC-qualified steady-state or kinetic KD,False,True,True,KD<=0.1uM strong; 0.1<KD<=1uM positive; 1<KD<=10uM grey; KD>10uM/no specific binding negative,,,,,,,0.0600008610356631,,,219732,39.0
