drug_id,name,smiles,native_feature_index,gene_symbol,drugclip_score,drugclip_max_mean_cosine,winning_pocket,winning_pocket_fold_cosine_std,fold_0_rank,fold_1_rank,fold_2_rank,fold_3_rank,fold_4_rank,fold_5_rank,fold_top20_count,drugclip_cosine_rank,drugclip_rank
YBBLVLTVTVSKRW-UHFFFAOYSA-N,anastrozole,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,21336,HGF,0.6644272,0.13393925,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_3_complex_refined_,0.10257763,481,395,636,388,637,676,0,566,614
QTGIAADRBBLJGA-UHFFFAOYSA-N,articaine,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,59423,HGF,0.6610156,0.15980957,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.08369231,602,515,544,507,679,399,0,503,615
WVLHHLRVNDMIAR-IBGZPJMESA-N,mavorixafor,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,247158,HGF,0.6609892,0.1454498,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_1_0_complex_refined_,0.14101909,321,652,623,637,556,472,0,540,616
RLCLASQCAPXVLM-NSHDSACASA-N,mavacamten,CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,38801,HGF,0.6609373,0.1597947,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.07710066,478,538,450,626,592,563,0,504,617
HWGQMRYQVZSGDQ-HZPDHXFCSA-N,talazoparib,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,227228,HGF,0.64572096,0.05628911,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_refined_,0.12219409,543,676,663,695,440,510,0,654,618
CXOXHMZGEKVPMT-UHFFFAOYSA-N,clobazam,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,95920,HGF,0.64415103,0.056070227,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_refined_,0.07379468,611,689,650,668,691,427,0,655,619
JURKNVYFZMSNLP-UHFFFAOYSA-N,cyclobenzaprine,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,89847,HGF,0.6296182,0.1513831,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_,0.055247735,504,623,531,510,654,654,0,520,620
QZFHIXARHDBPBY-UHFFFAOYSA-N,vericiguat,COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,111464,HGF,0.6240462,0.06088635,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.04030939,608,547,526,409,711,592,0,650,621
YQNWZWMKLDQSAC-UHFFFAOYSA-N,vortioxetine,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,199744,HGF,0.6147702,0.15103257,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.09719186,372,534,570,661,416,678,0,521,622
OZVBMTJYIDMWIL-AYFBDAFISA-N,bromocriptine,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,32235,HGF,0.61280024,0.08385376,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_,0.16023928,249,701,357,683,333,694,0,632,623
ZFMITUMMTDLWHR-UHFFFAOYSA-N,minoxidil,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],254367,HGF,0.6115937,0.11806392,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_,0.10103034,214,553,359,156,697,621,0,584,624
LZFZMUMEGBBDTC-QEJZJMRPSA-N,enalapril,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,172112,HGF,0.5969984,0.14765963,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.089807004,707,339,635,588,692,593,0,525,625
MWKYMZXCGYXLPL-ZDUSSCGKSA-N,leniolisib,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,49594,HGF,0.59616125,0.11220633,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.14002346,686,581,680,582,369,144,0,597,626
KDLRVYVGXIQJDK-AWPVFWJPSA-N,clindamycin,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,60791,HGF,0.58952105,0.1462405,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.0980201,609,418,389,542,561,442,0,536,627
RUOKEQAAGRXIBM-GFCCVEGCSA-N,rasagiline,C#CCN[C@@H]1CCc2ccccc21,1113,HGF,0.5857195,0.09703859,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_,0.119208194,161,694,670,689,497,504,0,614,628
JKVNJTYHRABHIY-WXVUKLJWSA-N,benzgalantamine,COc1ccc2c3c1O[C@H]1C[C@@H](OC(=O)c4ccccc4)C=C[C@@]31CCN(C)C2,150327,HGF,0.5855183,0.14548081,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.13830265,689,642,655,581,356,604,0,538,629
PRMWGUBFXWROHD-UHFFFAOYSA-N,perampanel,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,238174,HGF,0.5834862,0.118577324,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_3_complex_refined_,0.15212636,690,510,690,473,675,219,0,583,630
HCDMJFOHIXMBOV-UHFFFAOYSA-N,pemigatinib,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,65332,HGF,0.5751183,0.077560276,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_refined_,0.12220295,610,673,703,659,432,486,0,638,631
QQHMKNYGKVVGCZ-UHFFFAOYSA-N,tipiracil,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,240933,HGF,0.5721595,0.044480886,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_refined_,0.100772515,540,511,686,667,557,653,0,662,632
XWLXKKNPFMNSFA-HGQWONQESA-N,simvastatin,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,50561,HGF,0.5667311,0.05510335,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_,0.054787766,614,347,236,304,526,641,0,656,633
CBRJPFGIXUFMTM-WDEREUQCSA-N,ritlecitinib,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,8016,HGF,0.56625515,0.11530701,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_3_complex_refined_,0.13901675,517,654,618,347,685,441,0,589,634
VPMRSLWWUXNYRY-PJCFOSJUSA-N,benzhydrocodone,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@H]4[C@@H](C2)N(C)CC[C@]314,150303,HGF,0.56229043,0.14107235,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.120290466,704,670,682,447,349,687,0,551,635
MCGSCOLBFJQGHM-SCZZXKLOSA-N,abacavir,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,257206,HGF,0.5611306,0.14085223,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.12829109,231,607,639,454,715,538,0,552,636
CUHVIMMYOGQXCV-NSHDSACASA-N,dexmedetomidine,Cc1cccc([C@H](C)c2cnc[nH]2)c1C,203929,HGF,0.5610601,0.14083885,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.18406576,208,714,404,697,564,613,0,553,637
HKDLNTKNLJPAIY-WKWWZUSTSA-N,ulipristal,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,19650,HGF,0.54652977,0.05197555,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.07682707,474,665,647,537,562,662,0,659,638
QADPYRIHXKWUSV-UHFFFAOYSA-N,infigratinib,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,66163,HGF,0.5446768,0.039377708,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_refined_,0.100056835,560,621,676,682,612,401,0,669,639
XWLUWCNOOVRFPX-UHFFFAOYSA-N,fosphenytoin,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,293078,HGF,0.52624166,0.042746514,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_,0.09401627,547,276,356,611,682,434,0,666,640
XQSPYNMVSIKCOC-NTSWFWBYSA-N,emtricitabine,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,256852,HGF,0.5195854,0.11114436,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_refined_,0.10967438,398,417,416,663,666,494,0,600,641
JBIMVDZLSHOPLA-LSCVHKIXSA-N,olopatadine,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,89679,HGF,0.5077218,0.092679374,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_refined_,0.11565291,393,318,600,534,709,704,0,619,642
KEDYTOTWMPBSLG-HILJTLORSA-N,ramipril,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,172116,HGF,0.50106055,0.108216695,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_1_0_complex_,0.048024863,674,420,619,521,668,628,0,605,643
ZAFYATHCZYHLPB-UHFFFAOYSA-N,zolpidem,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,192875,HGF,0.4997811,0.12920861,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.10854665,476,599,715,546,574,326,0,575,644
IPVQLZZIHOAWMC-QXKUPLGCSA-N,perindopril,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,61057,HGF,0.4898916,0.12733166,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.10366623,653,325,666,544,660,537,0,577,645
LPQZKKCYTLCDGQ-WEDXCCLWSA-N,tazobactam,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,175716,HGF,0.48378295,0.059473377,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_refined_,0.04370305,613,184,459,476,655,574,0,651,646
DIWRORZWFLOCLC-UHFFFAOYSA-N,lorazepam,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,294055,HGF,0.47184467,0.032047126,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_refined_,0.046483766,645,693,535,675,638,681,0,676,647
IRSCQMHQWWYFCW-UHFFFAOYSA-N,ganciclovir,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,257669,HGF,0.4692538,0.048301745,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_refined_,0.09835949,392,636,626,340,651,657,0,661,648
KPVIXBKIJXZQJX-CSOZIWFHSA-N,lefamulin,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)C(C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,12420,HGF,0.46837884,0.043094743,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_,0.06236499,677,614,516,525,558,672,0,665,649
BFDBKMOZYNOTPK-UHFFFAOYSA-N,vonoprazan,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,107247,HGF,0.46683836,0.08451929,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_refined_,0.053068917,523,703,557,563,608,618,0,630,650
STZYTFJPGGDRJD-NHUWBDDWSA-N,retapamulin,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2C[C@H]3CC[C@@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,12422,HGF,0.4659158,0.06712975,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_,0.07792752,701,592,560,598,494,697,0,648,651
CXOFVDLJLONNDW-UHFFFAOYSA-N,fosphenytoin,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,292516,HGF,0.4630911,0.024228314,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_refined_,0.09278094,646,462,642,574,622,508,0,683,652
XPOQHMRABVBWPR-ZDUSSCGKSA-N,efavirenz,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,294060,HGF,0.46303043,0.117254786,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_,0.06490311,708,442,360,586,591,692,0,585,653
QUIJNHUBAXPXFS-XLJNKUFUSA-N,bedaquiline,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,158128,HGF,0.45758834,0.034901176,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_refined_,0.089230195,544,683,518,590,609,577,0,672,654
QDGZDCVAUDNJFG-FXQIFTODSA-N,entecavir,C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)[nH]c(N)nc21,4423,HGF,0.43565586,0.0416489,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_refined_,0.09834314,425,611,669,452,605,625,0,667,655
OLAHOMJCDNXHFI-UHFFFAOYSA-N,erdafitinib,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,132060,HGF,0.43235013,0.018520122,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_refined_,0.111993164,553,609,685,715,525,417,0,687,656
IAKHMKGGTNLKSZ-INIZCTEOSA-N,colchicine,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,134420,HGF,0.42883798,0.026051104,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_refined_,0.09221049,598,435,713,608,693,695,0,681,657
SIFNOOUKXBRGGB-AREMUKBSSA-N,elacestrant,CCNCCc1ccc(CN(CC)c2cc(OC)ccc2[C@@H]2CCc3cc(O)ccc3C2)cc1,67254,HGF,0.4278826,0.04944619,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_,0.07215714,546,659,590,679,636,515,0,660,658
SDUQYLNIPVEERB-QPPQHZFASA-N,gemcitabine,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,256365,HGF,0.42085654,0.113497645,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_refined_,0.13291232,526,324,241,645,703,576,0,593,659
OEOLOEUAGSPDLT-UHFFFAOYSA-N,minoxidil,Nc1cc(N2CCCCC2)nc(N)[n+]1OS(=O)(=O)[O-],254366,HGF,0.4197896,0.103185296,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_1_0_complex_refined_,0.12198141,318,428,480,412,665,501,0,606,660
ZCVMWBYGMWKGHF-UHFFFAOYSA-N,ketotifen,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,97291,HGF,0.4164068,0.033516023,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_refined_,0.040131614,681,627,624,671,620,706,0,674,661
ZSBOMTDTBDDKMP-OAHLLOKOSA-N,alogliptin,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,219732,HGF,0.41568992,0.024217993,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_refined_,0.12148767,709,583,630,708,629,461,0,684,662
QCZAWDGAVJMPTA-RNFRBKRXSA-N,vorasidenib,C[C@@H](Nc1nc(N[C@H](C)C(F)(F)F)nc(-c2cccc(Cl)n2)n1)C(F)(F)F,166198,HGF,0.4103731,0.044017214,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.0813673,637,367,628,558,704,679,0,663,663
AZSRSNUQCUDCGG-UHFFFAOYSA-N,mobocertinib,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8955,HGF,0.40889063,0.08951944,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_refined_,0.078370154,319,631,641,707,593,300,0,622,664
NDCUAPJVLWFHHB-UHNVWZDZSA-N,avibactam,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,242043,HGF,0.40854612,0.014100034,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_refined_,0.03919501,648,541,444,684,684,598,0,692,665
HEVHTYMYEMEBPX-HZPDHXFCSA-N,taletrectinib,C[C@@H](N)COc1ccc(-c2cnc3ccc(N[C@H](C)c4cccc(F)c4)nn23)cc1,165580,HGF,0.40186277,0.015691228,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_refined_,0.052785292,542,560,562,700,631,551,0,690,666
HFZITXBUTWITPT-YWVKMMECSA-N,enmetazobactam,C[n+]1ccn(C[C@@]2(C)[C@H](C(=O)[O-])N3C(=O)C[C@H]3S2(=O)=O)n1,177327,HGF,0.40072373,0.11040834,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.11692558,580,251,509,458,698,605,0,602,667
FIDLLEYNNRGVFR-CTNGQTDRSA-N,baloxavir marboxil,O=C1c2c(O)c(=O)ccn2N([C@@H]2c3ccccc3SCc3c2ccc(F)c3F)[C@@H]2COCCN12,294865,HGF,0.3950713,0.085198514,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.060985353,554,691,572,474,603,708,0,628,668
WOXKDUGGOYFFRN-IIBYNOLFSA-N,tadalafil,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,97020,HGF,0.37588176,0.07004563,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_refined_,0.060240906,537,522,616,646,584,689,0,644,669
AILRADAXUVEEIR-UHFFFAOYSA-N,brigatinib,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,128985,HGF,0.36526114,0.0060625845,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_refined_,0.0656002,657,483,540,691,571,632,0,697,670
GFHAXPJGXSQLPT-VIFPVBQESA-N,cenobamate,NC(=O)O[C@@H](Cn1ncnn1)c1ccccc1Cl,241850,HGF,0.36447564,0.03406428,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_refined_,0.11496276,387,514,347,649,313,655,0,673,671
FIKPXCOQUIZNHB-WDEREUQCSA-N,repotrectinib,C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1,174340,HGF,0.33795112,0.027998647,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.052554715,706,706,545,550,714,470,0,678,672
IFSDAJWBUCMOAH-HNNXBMFYSA-N,idelalisib,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,79188,HGF,0.33730823,0.027924746,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.058450434,698,707,693,610,634,548,0,679,673
HDACQVRGBOVJII-JBDAPHQKSA-N,ramipril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,70012,HGF,0.33634287,0.09395502,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_refined_,0.0859488,642,409,594,549,613,624,0,618,674
HSUGRBWQSSZJOP-RTWAWAEBSA-N,diltiazem,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,148226,HGF,0.32749423,0.09650999,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.07126228,632,572,651,557,599,675,0,616,675
WXXSNCNJFUAIDG-UHFFFAOYSA-N,riociguat,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,111014,HGF,0.3214047,0.026096573,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.059085727,710,556,671,636,717,636,0,680,676
KTEIFNKAUNYNJU-GFCCVEGCSA-N,crizotinib,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,166835,HGF,0.31860772,0.02577505,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.057772588,629,504,708,672,532,656,0,682,677
BMGQWWVMWDBQGC-IIFHNQTCSA-N,midostaurin,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,121491,HGF,0.31126395,0.0131492615,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_refined_,0.11071956,567,702,497,552,680,699,0,693,678
IEAKXXNRGSLYTQ-DEOSSOPVSA-N,crinecerfont,C#CCN(c1nc(-c2cc(C)c(OC)cc2Cl)c(C)s1)[C@@H](CC1CC1)c1ccc(C)c(F)c1,849,HGF,0.28654215,0.039495245,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.041053914,667,577,662,650,393,652,0,668,679
ODAIHABQVKJNIY-PEDHHIEDSA-N,perindopril,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)O,61056,HGF,0.2707123,0.08573326,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.10696892,714,378,668,612,708,569,0,627,680
LXBIFEVIBLOUGU-DPYQTVNSSA-N,migalastat,OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,303804,HGF,0.26077273,0.038047303,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_refined_,0.1275933,515,696,481,706,580,512,0,670,681
RMRJXGBAOAMLHD-IHFGGWKQSA-N,buprenorphine,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,122222,HGF,0.258622,0.037738375,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_,0.053836208,656,617,659,629,681,710,0,671,682
VERWOWGGCGHDQE-UHFFFAOYSA-N,ceritinib,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,189245,HGF,0.24781772,-0.01574511,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_refined_,0.07551195,595,615,672,701,438,673,0,707,683
JAUOIFJMECXRGI-UHFFFAOYSA-N,desloratadine;loratadine,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,218431,HGF,0.2452605,0.080902725,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.119657405,606,718,687,647,594,718,0,634,684
XRQDFNLINLXZLB-CKIKVBCHSA-N,peramivir,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,51145,HGF,0.23501728,-0.0015081068,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_,0.08252631,712,669,640,686,712,468,0,699,685
BMPDWHIDQYTSHX-UHFFFAOYSA-N,oxcarbazepine,NC(=O)N1c2ccccc2CC(O)c2ccccc21,241669,HGF,0.22991022,-0.0016835704,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_refined_,0.06870569,551,700,701,642,635,677,0,700,686
