drug_id,name,smiles,native_feature_index,gene_symbol,drug_to_target_logit,target_to_drug_logit,ours_rank,evidence,dtiam_probability,dtiam_rank,drugclip_score,drugclip_max_mean_cosine,winning_pocket,winning_pocket_fold_cosine_std,fold_0_rank,fold_1_rank,fold_2_rank,fold_3_rank,fold_4_rank,fold_5_rank,fold_top20_count,drugclip_cosine_rank,drugclip_rank,drugclip_pocket_route,models_in_top20,drugclip_dtwg_rank
BARDROPHSZEBKC-OITMNORJSA-N,fosaprepitant,C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,166730,HGF,-14.328487,-15.586986,617,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.4634005,248,0.10072759,0.024999728,HGF_P2RANK_2,0.102557264,487,323,608,441,448,520,0,450,499,P2RANK,0,265
BRUQQQPBMZOVGD-XFKAJCMBSA-N,oxycodone,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,150301,HGF,-16.70376,-15.6030445,618,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.14886405,586,0.6066304,0.07222581,HGF_P2RANK_3,0.12731788,345,349,351,257,160,546,0,378,350,P2RANK,0,440
RDOIQAHITMMDAJ-UHFFFAOYSA-N,loperamide,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,88026,HGF,-17.441998,-15.607294,619,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.31842878,372,-0.16078411,-0.040099133,HGF_P2RANK_3,0.07513921,632,534,545,386,599,508,0,557,558,P2RANK,0,609
FVTWTVQXNAJTQP-UHFFFAOYSA-N,umeclidinium,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,302772,HGF,-17.044369,-15.610885,620,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.44558257,264,0.5435276,0.062989585,HGF_P2RANK_3,0.07765232,443,369,227,388,472,292,0,395,370,P2RANK,0,486
COUYJEVMBVSIHV-SFHVURJKSA-N,olodaterol,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,143183,HGF,-15.411117,-15.611968,621,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.18027371,532,1.67699,0.3049446,HGF_P2RANK_2,0.09509709,171,96,243,145,44,76,0,71,102,P2RANK,0,335
CPZBLNMUGSZIPR-NVXWUHKLSA-N,palonosetron,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,295129,HGF,-16.901186,-15.620232,622,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.47691953,235,0.62126297,0.07436755,HGF_P2RANK_3,0.12129703,640,477,195,309,252,398,0,373,343,P2RANK,0,452
DUGOZIWVEXMGBE-CHWSQXEVSA-N,dexmethylphenidate;serdexmethylphenidate,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,113064,HGF,-17.143053,-15.641897,623,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.15055935,579,0.060106438,-0.007767819,HGF_P2RANK_3,0.12174726,343,648,355,158,625,652,0,510,506,P2RANK,0,430
FRVSRBKUQZKTOW-YOCNBXQISA-N,revumenib,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(=O)(=O)CC)CC3)CC2)C1)C(C)C,62703,HGF,-16.135849,-15.667391,624,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.9331321,2,-0.49790803,-0.11399498,HGF_P2RANK_1,0.06274413,639,638,568,625,623,534,0,651,631,P2RANK,1,159
DBEPLOCGEIEOCV-WSBQPABSSA-N,finasteride,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,22632,HGF,-16.53076,-15.674963,625,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.59426993,154,0.69227403,0.0847613,HGF_P2RANK_3,0.071207486,531,201,368,408,366,202,0,349,324,P2RANK,0,389
WJOHZNCJWYWUJD-IUGZLZTKSA-N,fluocinonide,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,19016,HGF,-17.30371,-15.676447,626,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.27838737,412,-0.58221924,-0.10178376,HGF_P2RANK_3,0.09747643,698,654,691,559,468,672,0,637,648,P2RANK,0,397
QUIJNHUBAXPXFS-XLJNKUFUSA-N,bedaquiline,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,158128,HGF,-17.368238,-15.683747,627,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.46318826,250,-0.656862,-0.112709075,HGF_P2RANK_3,0.101307474,556,708,599,463,678,641,0,650,660,P2RANK,0,654
BLIJXOOIHRSQRB-PXYINDEMSA-N,darolutamide,CC(O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)n[nH]1,41330,HGF,-17.35888,-15.684726,628,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.53010225,187,1.6046113,0.2920901,HGF_P2RANK_2,0.11697298,48,191,172,297,86,368,0,85,112,P2RANK,0,165
VDANGULDQQJODZ-UHFFFAOYSA-N,chloroprocaine,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,63784,HGF,-15.403242,-15.686408,629,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.1279125,621,2.0401764,0.28205112,HGF_P2RANK_3,0.092447646,23,264,41,53,280,43,0,90,55,P2RANK,0,158
JVLBPIPGETUEET-WIXLDOGYSA-O,methylnaltrexone,C[N@+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,177119,HGF,-16.78824,-15.720956,630,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.18510467,522,0.29628158,0.041776847,HGF_P2RANK_3,0.13206385,462,409,386,237,244,581,0,426,436,P2RANK,0,478
SONNWYBIRXJNDC-VIFPVBQESA-N,phenylephrine,CNC[C@H](O)c1cccc(O)c1,107115,HGF,-14.830628,-15.7347145,631,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.09231102,681,0.5858545,0.06918488,HGF_P2RANK_3,0.07571285,203,240,283,298,649,346,0,388,357,P2RANK,0,450
USUZGMWDZDXMDG-CYBMUJFWSA-N,osilodrostat,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,237253,HGF,-16.500784,-15.736861,632,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.40091744,305,1.1085634,0.14569277,HGF_P2RANK_3,0.07278092,89,258,153,163,555,309,0,253,215,P2RANK,0,511
HZIYEEMJNBKMJH-UHFFFAOYSA-N,fosnetupitant,Cc1ccccc1-c1cc(N2CC[N+](C)(COP(=O)([O-])O)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,204427,HGF,-14.648534,-15.753927,633,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.8308989,49,-0.5765237,-0.10914586,HGF_P2RANK_1,0.08851478,393,573,623,671,668,469,0,644,645,P2RANK,0,268
UQCNKQCJZOAFTQ-ISWURRPUSA-N,oxymorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,101449,HGF,-17.200558,-15.754278,634,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.15743001,569,0.6030574,0.07170284,HGF_P2RANK_3,0.1004896,376,378,432,218,233,533,0,379,351,P2RANK,0,496
PUKBOVABABRILL-YZNIXAGQSA-N,avacopan,Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,197325,HGF,-15.389505,-15.754417,635,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.6247479,132,-0.6351297,-0.10952816,HGF_P2RANK_3,0.040365342,600,602,609,613,694,680,0,646,657,P2RANK,0,584
KIQXRQVVYTYYAZ-VKVYFNERSA-N,tafluprost,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,282313,HGF,-15.118715,-15.756202,636,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.39850998,312,1.4225725,0.2107241,HGF_P2RANK_1,0.04917321,229,61,311,157,149,158,0,160,146,P2RANK,0,313
DMKSVUSAATWOCU-HROMYWEYSA-N,loteprednol etabonate,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,69910,HGF,-16.870695,-15.777391,637,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.22834775,468,-0.15414259,-0.039127026,HGF_P2RANK_3,0.13039456,564,667,626,476,306,663,0,556,556,P2RANK,0,554
QZZUEBNBZAPZLX-QFIPXVFZSA-N,indacaterol,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,80934,HGF,-16.506609,-15.783887,638,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.6372252,125,2.0272405,0.36714923,HGF_P2RANK_2,0.09275803,132,45,167,190,27,79,0,42,57,P2RANK,0,246
QZUDBNBUXVUHMW-UHFFFAOYSA-N,clozapine,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,99207,HGF,-17.207342,-15.78426,639,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.17721489,536,0.16045766,0.013613083,HGF_P2RANK_1,0.056174066,482,484,478,348,586,296,0,463,478,P2RANK,0,690
AYXYPKUFHZROOJ-ZETCQYMHSA-N,pregabalin,CC(C)C[C@H](CN)CC(=O)O,31637,HGF,-15.467804,-15.791631,640,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.19820227,504,0.35911095,0.03599688,HGF_P2RANK_3,0.13735259,594,322,570,50,408,284,0,436,423,P2RANK,0,101
KYYIDSXMWOZKMP-UHFFFAOYSA-N,desvenlafaxine,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,89673,HGF,-17.151142,-15.795663,641,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.11019768,651,0.94706106,0.12611681,HGF_P2RANK_3,0.09581598,330,452,160,134,271,209,0,280,254,P2RANK,0,273
LERNTVKEWCAPOY-DZZGSBJMSA-N,tiotropium,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,177089,HGF,-15.829875,-15.804114,642,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.31384933,380,0.7503395,0.093260236,HGF_P2RANK_3,0.14157017,472,401,403,355,106,253,0,335,310,P2RANK,0,446
HOIIHACBCFLJET-SFTDATJTSA-N,lumateperone,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,101221,HGF,-17.303604,-15.8054285,643,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.38164103,325,0.9111943,0.16893895,HGF_P2RANK_2,0.042098362,288,250,317,316,288,407,0,207,261,P2RANK,0,276
BPRHUIZQVSMCRT-VEUZHWNKSA-N,rosuvastatin,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,38441,HGF,-16.099545,-15.812356,644,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.2803145,407,0.8917385,0.11996389,HGF_P2RANK_1,0.05290023,336,173,437,183,342,328,0,288,270,P2RANK,0,564
KVWDHTXUZHCGIO-UHFFFAOYSA-N,olanzapine,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,191258,HGF,-17.194082,-15.823584,645,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.17911665,534,0.14830516,-0.007145844,HGF_P2RANK_1,0.08023312,455,550,416,329,629,559,0,509,484,P2RANK,0,715
LUKZNWIVRBCLON-GXOBDPJESA-N,ciclesonide,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,29486,HGF,-17.145494,-15.825389,646,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.14867258,587,-0.43024296,-0.07953929,HGF_P2RANK_3,0.06236813,618,660,605,482,600,649,0,607,616,P2RANK,0,601
FIVSJYGQAIEMOC-ZGNKEGEESA-N,rolapitant,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,166664,HGF,-16.950527,-15.839877,647,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.7683414,80,0.6639427,0.12502697,HGF_P2RANK_2,0.06490918,397,379,512,258,332,413,0,282,334,P2RANK,0,520
IYSYPCSSDZBWHN-UHFFFAOYSA-N,ketotifen,O=C1Cc2ccccc2C(=C2CCNCC2)c2ccsc21,291841,HGF,-17.282852,-15.855651,648,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.4099539,297,0.270496,0.02969534,HGF_P2RANK_1,0.06558709,457,546,383,381,415,445,0,444,442,P2RANK,0,689
KJHKTHWMRKYKJE-SUGCFTRWSA-N,lopinavir,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,202496,HGF,-16.293947,-15.855718,649,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.46641254,243,-0.49266395,-0.08867573,HGF_P2RANK_3,0.068369895,634,669,567,620,571,675,0,620,630,P2RANK,0,613
VWUXBMIQPBEWFH-WCCTWKNTSA-N,fulvestrant,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,176558,HGF,-17.437183,-15.865692,650,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.18434505,526,0.7994774,0.100452445,HGF_P2RANK_3,0.059901707,435,279,239,154,403,265,0,322,297,P2RANK,0,396
BQSJTQLCZDPROO-UHFFFAOYSA-N,febuxostat,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,208834,HGF,-16.262735,-15.87481,651,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.33957157,351,1.6498584,0.30012602,HGF_P2RANK_2,0.05999926,162,92,71,160,269,51,0,79,108,P2RANK,0,102
WVLOADHCBXTIJK-YNHQPCIGSA-N,hydrocodone;hydromorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,101450,HGF,-17.027224,-15.880557,652,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.2405885,455,0.8246482,0.104136646,HGF_P2RANK_3,0.106332265,319,417,391,170,167,512,0,315,289,P2RANK,0,453
MCIACXAZCBVDEE-CUUWFGFTSA-N,ertugliflozin,CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,74541,HGF,-16.39537,-15.881715,653,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.17792779,535,1.0979652,0.20210953,HGF_P2RANK_2,0.12165712,222,223,100,195,68,262,0,172,221,P2RANK,0,342
SNPPWIUOZRMYNY-UHFFFAOYSA-N,bupropion,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,40786,HGF,-16.736074,-15.88829,654,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.13143677,618,1.2586794,0.16766495,HGF_P2RANK_3,0.12457422,42,348,214,36,380,454,0,212,180,P2RANK,0,168
ASMXXROZKSBQIH-VITNCHFBSA-N,aclidinium,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,286609,HGF,-15.760304,-15.902959,655,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.4374609,270,0.05298022,-0.008810869,HGF_P2RANK_3,0.0677923,619,491,439,474,457,473,0,514,508,P2RANK,0,583
MKJIEFSOBYUXJB-WEZHFFAMSA-N,deutetrabenazine,[2H]C([2H])([2H])Oc1cc2c(cc1OC([2H])([2H])[2H])[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,306547,HGF,-15.78526,-15.9130945,656,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.31194028,382,1.0536073,0.19423155,HGF_P2RANK_2,0.104726486,256,185,533,181,64,301,0,179,230,P2RANK,0,390
JWJOTENAMICLJG-QWBYCMEYSA-N,dutasteride,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12,176222,HGF,-16.643671,-15.917606,657,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.39377472,317,-0.02943084,-0.020873213,HGF_P2RANK_3,0.056284633,655,363,481,404,627,476,0,528,528,P2RANK,0,294
RAPZEAPATHNIPO-UHFFFAOYSA-N,risperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,212648,HGF,-17.005236,-15.919978,658,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.48256543,230,0.38465464,0.07542529,HGF_P2RANK_2,0.043557853,474,362,447,314,329,489,0,369,416,P2RANK,0,209
CJOFXWAVKWHTFT-XSFVSMFZSA-N,fluvoxamine,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,116655,HGF,-17.06919,-15.922969,659,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.19497629,506,1.9825801,0.35921752,HGF_P2RANK_2,0.09162147,118,182,144,58,253,24,0,46,66,P2RANK,0,185
WEQLWGNDNRARGE-DJIMGWMZSA-N,valbenazine,COc1cc2c(cc1OC)[C@H]1C[C@@H](O)[C@H](CC(C)C)CN1CC2,135433,HGF,-15.851693,-15.93011,660,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.11918555,635,1.3168093,0.24097633,HGF_P2RANK_2,0.09109576,161,214,395,142,177,223,0,127,167,P2RANK,0,346
DQCKKXVULJGBQN-XFWGSAIBSA-N,naltrexone,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,290761,HGF,-17.113537,-15.934513,661,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.2253888,470,0.38328373,0.07518182,HGF_P2RANK_2,0.059274673,349,367,436,266,335,497,0,371,417,P2RANK,0,468
YBBLVLTVTVSKRW-UHFFFAOYSA-N,anastrozole,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,21336,HGF,-16.28726,-15.943816,662,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.38786077,321,-0.027711865,-0.037117478,HGF_P2RANK_1,0.04279891,529,372,401,550,321,607,0,552,527,P2RANK,0,614
RMRJXGBAOAMLHD-IHFGGWKQSA-N,buprenorphine,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,122222,HGF,-17.186045,-15.9569025,663,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.24953485,444,-0.5635319,-0.092973016,HGF_P2RANK_2,0.03717118,629,627,488,458,661,639,0,626,643,P2RANK,0,682
HPJKCIUCZWXJDR-UHFFFAOYSA-N,letrozole,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,236112,HGF,-16.946438,-15.986551,664,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.30536163,390,0.595552,0.070604295,HGF_P2RANK_3,0.10634477,152,327,394,401,325,412,0,385,354,P2RANK,0,506
PNVNVHUZROJLTJ-UHFFFAOYSA-N,venlafaxine,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,142178,HGF,-17.12699,-15.992628,665,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.12502515,625,1.1804482,0.15621437,HGF_P2RANK_3,0.09507769,245,334,204,119,150,260,0,233,199,P2RANK,0,145
PQXKDMSYBGKCJA-CVTJIBDQSA-N,lurasidone,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,294784,HGF,-16.54534,-16.003525,666,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.8066932,59,-0.26676437,-0.055611253,HGF_P2RANK_3,0.05845217,637,595,371,562,616,602,0,575,585,P2RANK,0,498
PMXMIIMHBWHSKN-UHFFFAOYSA-N,paliperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,212649,HGF,-16.910767,-16.008991,667,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.49304876,220,0.50811404,0.09735174,HGF_P2RANK_2,0.02437656,362,406,423,207,187,506,0,325,380,P2RANK,0,193
FBHSPRKOSMHSIF-GRMWVWQJSA-N,deflazacort,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,19015,HGF,-17.129782,-16.018639,668,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.37340456,329,-0.3366123,-0.052672017,HGF_P2RANK_2,0.103265196,654,594,649,578,384,635,0,573,596,P2RANK,0,326
BUGYDGFZZOZRHP-UHFFFAOYSA-N,memantine,CC12CC3CC(C)(C1)CC(N)(C3)C2,46497,HGF,-17.084335,-16.019209,669,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.18325438,528,0.80730855,0.10159868,HGF_P2RANK_3,0.09682755,475,473,192,88,427,390,0,320,294,P2RANK,0,56
QKDRXGFQVGOQKS-CRSSMBPESA-N,sotagliflozin,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,74524,HGF,-17.204111,-16.023,670,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.30017594,395,0.907707,0.1683196,HGF_P2RANK_2,0.10882344,312,257,115,236,131,500,0,209,262,P2RANK,0,462
LIRYPHYGHXZJBZ-UHFFFAOYSA-N,trametinib,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,18267,HGF,-16.259638,-16.037647,671,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.510008,203,-0.71412647,-0.14719233,HGF_P2RANK_1,0.15957926,467,690,706,687,636,461,0,675,666,P2RANK,0,417
KSMAGQUYOIHWFS-UHFFFAOYSA-N,lofexidine,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,41429,HGF,-16.14544,-16.057552,672,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.17349523,543,-0.9019748,-0.14858574,HGF_P2RANK_3,0.08298453,608,704,585,698,666,699,0,678,683,P2RANK,0,705
BGDKAVGWHJFAGW-UHFFFAOYSA-N,tropicamide,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,64824,HGF,-16.228727,-16.067593,673,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.14649087,591,0.9508943,0.12261503,HGF_P2RANK_3,0.1101965,219,556,97,166,343,365,0,284,253,P2RANK,0,211
OEKWJQXRCDYSHL-FNOIDJSQSA-N,ticagrelor,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,60643,HGF,-15.855444,-16.078253,674,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.35810584,338,0.43650287,0.042129237,HGF_P2RANK_1,0.13400014,365,657,427,444,239,293,0,424,401,P2RANK,0,466
HKDLNTKNLJPAIY-WKWWZUSTSA-N,ulipristal,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,19650,HGF,-16.375134,-16.08656,675,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.4529896,258,-0.40471658,-0.06476737,HGF_P2RANK_2,0.14654355,630,642,601,400,260,683,0,584,609,P2RANK,0,638
WYQPLTPSGFELIB-JTQPXKBDSA-N,difluprednate,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,52785,HGF,-16.996403,-16.09668,676,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.41512376,290,-0.60277563,-0.10479256,HGF_P2RANK_3,0.08281647,651,679,687,509,543,691,0,642,653,P2RANK,0,500
GJSURZIOUXUGAL-UHFFFAOYSA-N,clonidine,Clc1cccc(Cl)c1NC1=NCCN1,218602,HGF,-14.964394,-16.131117,677,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.12364107,627,-0.36252415,-0.082701005,HGF_P2RANK_1,0.06396573,602,609,316,641,606,623,0,611,601,P2RANK,0,708
VTRAEEWXHOVJFV-UHFFFAOYSA-N,olmesartan,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,61975,HGF,-15.387925,-16.136312,678,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.3870626,322,-0.123452924,-0.053610127,HGF_P2RANK_1,0.1454378,621,618,711,507,452,269,0,574,550,P2RANK,0,142
ZCVMWBYGMWKGHF-UHFFFAOYSA-N,ketotifen,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,97291,HGF,-17.038277,-16.151838,679,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.30908075,384,0.46259525,0.07968939,HGF_P2RANK_1,0.07701963,383,449,285,306,328,553,0,362,396,P2RANK,0,661
SHGAZHPCJJPHSC-YCNIQYBTSA-N,tretinoin,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,46659,HGF,-16.371933,-16.188519,680,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.28506884,405,0.8358173,0.15555196,HGF_P2RANK_2,0.10193985,170,121,228,325,352,243,0,236,285,P2RANK,0,372
