drug_id,name,smiles,native_feature_index,lmdb_key,geometry_source,source_record_sha256
UJLAWZDWDVHWOW-YPMHNXCESA-N,tofacitinib,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,167837,000557,existing_independent_ETKDG,1338f8cf106337fbaf28e5ce0bdf88161a2026d37c84f7ba32e5fab04dbf3432
UJVDJAPJQWZRFR-DHIUTWEWSA-N,macimorelin,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,26477,000558,existing_independent_ETKDG,b1d7a734b606ecb5c0510ab3fab0a9e28e36c2997e5d76aaf1c1a9dd7e3349a8
ULFRLSNUDGIQQP-UHFFFAOYSA-N,rizatriptan,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,90951,000559,existing_independent_ETKDG,2ec81eae54e1e1ab1fe9fd1d4462a6c833aa4402c7000420176e5ec346b13ab4
ULXXDDBFHOBEHA-CWDCEQMOSA-N,afatinib,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,89185,000560,existing_independent_ETKDG,71dd33e4d725d31ade6e02620a97d5d3c0403176b0693154c1197737fca55a79
UPNUIXSCZBYVBB-JVFUWBCBSA-N,alvimopan,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,174174,000561,existing_independent_ETKDG,b55db6f07db70accfa220fb077cc2eaa87334256a9f95a6c939445d7f6b53de2
UQCNKQCJZOAFTQ-ISWURRPUSA-N,oxymorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,101449,000562,existing_independent_ETKDG,286135b00507bbe67490119717ac099b6bd33bd3f66bafa71d6f29e4e334be3d
UQRORFVVSGFNRO-UTINFBMNSA-N,miglustat,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,56546,000563,existing_independent_ETKDG,60748290c604c2658cf96287fa2cfeb71239a20fe8799ebcc95960070b67a951
UREBDLICKHMUKA-CXSFZGCWSA-N,dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,169098,000564,existing_independent_ETKDG,27508a4cdb6b5063468632af180059c9a936fb3cd3dfce50a44202f7f164fbed
UREBDLICKHMUKA-DVTGEIKXSA-N,betamethasone,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,174844,000565,existing_independent_ETKDG,97cf5fbab61f856096673a4ab1fe3cbf9550c02f9ff236fde9ecd4a37a436f04
URKOMYMAXPYINW-UHFFFAOYSA-N,quetiapine,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,303382,000566,existing_independent_ETKDG,b0eafedb09e801a449e9b30278a829301d088212e4a331a3380718e8a537223c
USUZGMWDZDXMDG-CYBMUJFWSA-N,osilodrostat,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,237253,000567,existing_independent_ETKDG,ed6487831bc859a49f48fd084b8873fb93851965eeeb7ce7d9bf283151617309
USZAGAREISWJDP-UHFFFAOYSA-N,crisaborole,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,237107,000568,existing_independent_ETKDG,620d41e5c724e8e6135de9c5f14e4a9573ed6c6655732c088175f51c02fea3ef
UTNUDOFZCWSZMS-YFHOEESVSA-N,teriflunomide,C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,2942,000569,existing_independent_ETKDG,af71b10ff58487667cff7327805f56a3c1654448e84f11bb046f211f42ca63b8
UVSMNLNDYGZFPF-UHFFFAOYSA-N,pomalidomide,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,255732,000570,existing_independent_ETKDG,9a242f420af8ea4e1f9f31851fe6e3b4ca55a83fb41433d942b666f69c9c9571
UWKQSNNFCGGAFS-XIFFEERXSA-N,irinotecan,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,80100,000571,existing_independent_ETKDG,cc1242a8f0faaa87f32989c1d84403151cd60ba35aa20b2cc1c04ee10d487134
UXNXMBYCBRBRFD-MUUNZHRXSA-N,berotralstat,N#Cc1cccc([C@@H](NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,238134,000572,existing_independent_ETKDG,b14213605c65ea9d4e8db1f20d2a69e47fc54a1520defbef40853a8f1e5f43ed
UZHSEJADLWPNLE-GRGSLBFTSA-N,naloxone,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,11461,000573,existing_independent_ETKDG,f4007a021e70b26477428036a40a4828d2017537e8c7289c89c0ccf23b061563
UZWDCWONPYILKI-UHFFFAOYSA-N,abemaciclib,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,65972,000574,existing_independent_ETKDG,aa8debc67ee3c6b680891bf66e5f0dc424b8457a090078849cf6e55739fdc29c
VCKUSRYTPJJLNI-UHFFFAOYSA-N,terazosin,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,135836,000575,existing_independent_ETKDG,dd010e3f01dfdef3a825efb50d7ec445dbe43968c61a3ffa2e6800dcd6e72f14
VCSUIBJKYCVWNF-NRFANRHFSA-N,vanzacaftor,CC1(C)C[C@@H]2CCCNc3cccc(n3)S(=O)(=O)NC(=O)c3ccc(-n4ccc(OCCC5C6(CC6)C56CC6)n4)nc3N1C2,44136,000576,existing_independent_ETKDG,455947e2239f2f24d0ffb6c719435b67d1f9d004ce9df80c34a22605ade37d18
VDANGULDQQJODZ-UHFFFAOYSA-N,chloroprocaine,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,63784,000577,existing_independent_ETKDG,9545b1667eba41ee1aa472ef0c86bddbcfa8323372c323a4c9fbf9ae964049d3
VERWOWGGCGHDQE-UHFFFAOYSA-N,ceritinib,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,189245,000578,existing_independent_ETKDG,fb87c3cb1378c17937cdc1d24fb98810d600f0e0fe2f104c4cec7cf24e2da5bd
VFBILHPIHUPBPZ-UHFFFAOYSA-N,difamilast,CCOc1ccccc1C(=O)NCc1coc(-c2ccc(OC(F)F)c(OC(C)C)c2)n1,75190,000579,existing_independent_ETKDG,e6fd9d26a5512cea1709cfa0f14a8008b026a47a2301d76ee69725b8cbf59a57
VFCRKLWBYMDAED-REWPJTCUSA-N,nirogacestat,CCC[C@H](N[C@H]1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1,61059,000580,existing_independent_ETKDG,a5a4bc45bf7dd0610e01735299461a1403221889055857ff28627b01bb5d1e8e
VGKDLMBJGBXTGI-SJCJKPOMSA-N,sertraline,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,108075,000581,existing_independent_ETKDG,ce2669cc87fdb0c4887536f0b3838896de4387e89b83b0faccb88766ac0d34a7
VGYFMXBACGZSIL-MCBHFWOFSA-N,pitavastatin,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,283498,000582,existing_independent_ETKDG,668e92c675fa87e8f2913e54d185bd9d69b04ef967e47f4b8f810d3ddeaa3f67
VHGCDTVCOLNTBX-QGZVFWFLSA-N,atomoxetine,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,106773,000583,existing_independent_ETKDG,cdbf73b9c6016e3128c5beaf993767fc4f2a65efc153ff0754d18bb223acd551
VIKNJXKGJWUCNN-XGXHKTLJSA-N,norethindrone,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,1599,000584,existing_independent_ETKDG,f6b827979f559afe73a6707085114fa5a286ff3adb8eaaf9f86d8c0c5a17d44c
VJJPUSNTGOMMGY-MRVIYFEKSA-N,etoposide,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,132704,000585,existing_independent_ETKDG,e6e3e523f020665ad9ae39f61c49c0b5c28f2b32975d2adcc3d86c9c84391398
VKHAHZOOUSRJNA-GCNJZUOMSA-N,mifepristone,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,13768,000586,existing_independent_ETKDG,efa93b4e2b6ab98bbe2e7b028a7c1e168fa9d82e2df5b227fed6262bcad12b1d
VLCYCQAOQCDTCN-UHFFFAOYSA-N,eflornithine,NCCCC(N)(C(=O)O)C(F)F,247102,000587,existing_independent_ETKDG,15f96a58521519426d6dcff2051328554fc506a2ac4f264b1cf1c05e8284e541
VMWNQDUVQKEIOC-CYBMUJFWSA-N,apomorphine,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,101579,000588,existing_independent_ETKDG,c43489e03d9b78ba1ca59c95d7c449b75957a5d1432738f6d7251a104a0b0bc3
VNFPBHJOKIVQEB-UHFFFAOYSA-N,clotrimazole,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,218767,000589,existing_independent_ETKDG,38aea308a8a787d6e8742c65411d1c0a5c2f3078777fbd62dd08414e7bb3892f
VOBHXZCDAVEXEY-JSGCOSHPSA-N,lisdexamfetamine,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,165428,000590,existing_independent_ETKDG,64962725b5b89e94ca8982e18e18ef92e282443527c6a0d48a3c64c730222ad0
VOVIALXJUBGFJZ-KWVAZRHASA-N,budesonide,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,53246,000591,existing_independent_ETKDG,c2e59bffd9577d050cabe1377c78d88678850dc2362c708491283f118e9d75f6
VOVZXURTCKPRDQ-CQSZACIVSA-N,asciminib,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccn[nH]2)c1,278301,000592,existing_independent_ETKDG,d42065459f64d3f7c4dad28b822736b8dd18455e2dcdbeb2bf162dbd9ae9db33
VPJXQGSRWJZDOB-UHFFFAOYSA-O,carbachol,C[N+](C)(C)CCOC(N)=O,177028,000593,existing_independent_ETKDG,868a7543c5ea2a6b5490088621ccd94eac17e181fdea4f415f84be0d58c1b8e1
VPMRSLWWUXNYRY-PJCFOSJUSA-N,benzhydrocodone,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@H]4[C@@H](C2)N(C)CC[C@]314,150303,000594,existing_independent_ETKDG,78572ae4e1f5e46e66c00877a63e2a9c68dea5f33a49cb512abea3ff965b46e7
VPPJLAIAVCUEMN-GFCCVEGCSA-N,lacosamide,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,119827,000595,existing_independent_ETKDG,b511b5af7b9f79d05d595e2a875a5fd2c9d5b56fe07d7685e1b8316c71d0b884
VREFGVBLTWBCJP-UHFFFAOYSA-N,alprazolam,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,216050,000596,existing_independent_ETKDG,989da31caf74dd39b774f060aded00dcc9380ae0ad2e94594d10ba5d3450ea1a
VSNHCAURESNICA-UHFFFAOYSA-N,hydroxyurea,NC(=O)NO,241697,000597,existing_independent_ETKDG,617dafc6e61e8d13a71fe5cded9b41a81645e85596ce333948d28499c6736ae7
VSWBSWWIRNCQIJ-HUUCEWRRSA-N,asenapine,CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,101860,000598,existing_independent_ETKDG,2a57d9d0644666e37c1e3dfa6f0d5ae7d6b4f96474cf8338ed7abd90f0aed657
VTRAEEWXHOVJFV-UHFFFAOYSA-N,olmesartan,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,61975,000599,existing_independent_ETKDG,2cff50913a8310e8d59ed2bbc04d29f8de151eac44d77f3e9099ba5a327de636
VUDZSIYXZUYWSC-DBRKOABJSA-N,cedazuridine,O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,293785,000600,existing_independent_ETKDG,81cb9068d2afe54120d6baab5cada0adb633243e62a1871ff07705563e7323fe
VWMJHAFYPMOMGF-ZCFIWIBFSA-N,tovorafenib,C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1,166048,000601,existing_independent_ETKDG,37f1555be21a9d3343426e869aa5ead1c2c690bfc755dd38823b81aaa3d3a167
VWUXBMIQPBEWFH-WCCTWKNTSA-N,fulvestrant,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,176558,000602,existing_independent_ETKDG,5bf065c39d5e3ab1381f7db01b7f5eb016345d17b3324c11cf0d83c37e84eb7e
VWVSBHGCDBMOOT-IIEHVVJPSA-N,desoximetasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,169112,000603,existing_independent_ETKDG,76e3ff7169c051a732f18860b3f3d3abac14808b53535b17de40abd22773c206
VYFYYTLLBUKUHU-UHFFFAOYSA-N,levodopa,NCCc1ccc(O)c(O)c1,247575,000604,existing_independent_ETKDG,5d7c7e3699135088b077cd2585e268f7790d7e36b4d9cc99c99b4d47ea935717
VZZJRYRQSPEMTK-CALCHBBNSA-N,sonidegib,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,178854,000605,existing_independent_ETKDG,73d3b994f03bc4d374cb49231cc7559d1f4214134c23ec59c6e1987de4a67d1f
WAEXFXRVDQXREF-UHFFFAOYSA-N,vorinostat,O=C(CCCCCCC(=O)Nc1ccccc1)NO,263130,000606,existing_independent_ETKDG,2dcf892591095c0f953e13769a2c4ca2f48db55cc5695d591592f6af70e8170e
WANIDIGFXJFFEL-SANMLTNESA-N,relacorilant,Cn1cc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(C(=O)c3cc(C(F)(F)F)ccn3)C2)cn1,223703,000607,existing_independent_ETKDG,4e83f4380217d1a633442e6533c89588336135ce3ae8b9d6ad7f00763a7d850b
WAXQNWCZJDTGBU-UHFFFAOYSA-N,fosnetupitant;netupitant,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,204426,000608,existing_independent_ETKDG,e2f0c1f5e5480e2c980220762657805758582ec99d43ee799cc48949952d4283
WBFUHHBPNXWNCC-UHFFFAOYSA-N,acoramidis,Cc1n[nH]c(C)c1CCCOc1cc(C(=O)O)ccc1F,208380,000609,existing_independent_ETKDG,1afb991258441c19aa333bd7e0d66a856b8deeb4a5c210423dd2c95e9538b6a4
WBGKWQHBNHJJPZ-LECWWXJVSA-N,desonide,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,44845,000610,existing_independent_ETKDG,1b241b2127aee478278be0f01bc62c8c084e5c66fc82079896ae1fbdc5300590
WCWSTNLSLKSJPK-LKFCYVNXSA-N,cabotegravir,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,174619,000611,existing_independent_ETKDG,8f64af2f1ee9fca825fb65d9b05c17f483ab1f409476f13ed12615f4fd80eef2
WDENQIQQYWYTPO-IBGZPJMESA-N,acalabrutinib,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,12938,000612,existing_independent_ETKDG,ee266648b3712cd9b72cc3f4475e4af17ea8009b9daa12a97eec986dde1f827a
WEAJZXNPAWBCOA-INIZCTEOSA-N,avanafil,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,144245,000613,existing_independent_ETKDG,17e78b3192e243b07681754a71731518ffc1d663eeea0b6bc15219e139e8cabf
WEQLWGNDNRARGE-DJIMGWMZSA-N,valbenazine,COc1cc2c(cc1OC)[C@H]1C[C@@H](O)[C@H](CC(C)C)CN1CC2,135433,000614,existing_independent_ETKDG,c78ffa550cb9ea560c599ffd169cd351ad10a879b92267d341cae69dc2366697
WGFOBBZOWHGYQH-MXHNKVEKSA-N,lubiprostone,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,53421,000615,existing_independent_ETKDG,c9c4bdf0bbf538fe4584e99957d13aba9da3af52d5902a732fb3681376d612f9
WIGIZIANZCJQQY-RUCARUNLSA-N,glimepiride,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,52327,000616,existing_independent_ETKDG,cdd6f67826da424828073612535196402832157de52dbd1519b645417a942140
WIJZXSAJMHAVGX-DHLKQENFSA-N,ivosidenib,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,238401,000617,existing_independent_ETKDG,c51a2162ce9340571a1c84672a0b5094c8458751238996ce18f8b7967073deef
WINHZLLDWRZWRT-ATVHPVEESA-N,sunitinib,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,63677,000618,existing_independent_ETKDG,fdfd01199d3b97be404b03672acf0f7a1ed52b7f98964bbe405cb649882be6e0
WJBLNOPPDWQMCH-MBPVOVBZSA-N,nalmefene,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,4284,000619,existing_independent_ETKDG,b721cbd97c96a5040fc21c446df47cd26de1df3580169983ad27d0e8c334abc6
WJOHZNCJWYWUJD-IUGZLZTKSA-N,fluocinonide,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,19016,000620,existing_independent_ETKDG,2c4414cd1144ac3c35e01945a0d8982840a8d3ee6bbe15c206a9766b1c6292af
WMDSZGFJQKSLLH-RBBKRZOGSA-N,landiolol,CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,44805,000621,existing_independent_ETKDG,d2e5f4da53d64be9192b9a8d9fa7eea689d7bc25b3482049a4e4c3854aaad2cc
WOSKHXYHFSIKNG-UHFFFAOYSA-N,lenvatinib,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,136127,000622,existing_independent_ETKDG,22ce56f09438c4906d5a1506a4ace3a88de515db7bb9acb8a52ea378ee34d0aa
WOXKDUGGOYFFRN-IIBYNOLFSA-N,tadalafil,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,97020,000623,existing_independent_ETKDG,426b883cbde1885b755a0dfefb3c985e6d1992c4e4bd2c26b535eb9d540aee51
WPVFJKSGQUFQAP-GKAPJAKFSA-N,valganciclovir,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,36543,000624,existing_independent_ETKDG,e84701d6378603e19da3022e062ef42926fb4e95c59b99a981c68682879d6a5d
WRFHGDPIDHPWIQ-UHFFFAOYSA-N,sparsentan,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1,53705,000625,existing_independent_ETKDG,58a358867dac3ee7732199e1888fc1b0598005005aa42fe9fe891c5e4709180c
WSEQXVZVJXJVFP-FQEVSTJZSA-N,escitalopram,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,90261,000626,existing_independent_ETKDG,da3d9fe31a88b6d8ede9285b54b33f690231f92140409f8dda36372a59214501
WSEQXVZVJXJVFP-UHFFFAOYSA-N,citalopram,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,89873,000627,existing_independent_ETKDG,14495f9961b91ee1509e7a8756848f4a5be856c3082f3cfb9304f8fd1a93b073
WSNODXPBBALQOF-VEJSHDCNSA-N,tafluprost,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,34688,000628,existing_independent_ETKDG,79e90792bd3479b56cd4ab753a6d538fdaf468865723c7b52d7d810e7cfe28f9
WTDRDQBEARUVNC-LURJTMIESA-N,levodopa,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,252319,000629,existing_independent_ETKDG,b4336abe0fb6db3651c3e72768eec09bdd898601d7e692c2de2df77bece302d9
WVLHHLRVNDMIAR-IBGZPJMESA-N,mavorixafor,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,247158,000630,existing_independent_ETKDG,e43dd93b9f73e6170486438e121721c3f0b099f7afdd10d5be2f3b3136c1f035
WVLOADHCBXTIJK-YNHQPCIGSA-N,hydrocodone;hydromorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,101450,000631,existing_independent_ETKDG,637e5ac431e325486e2cb369562bef81d9f8e6c71790dd7c49e1665de7500ed7
WWSWYXNVCBLWNZ-QIZQQNKQSA-N,travoprost,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,282314,000632,existing_independent_ETKDG,a842fa82686eb6198cd1e390684789469bdf46c3445a6d998ce6418613571ead
WWYNJERNGUHSAO-XUDSTZEESA-N,levonorgestrel,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,1600,000633,existing_independent_ETKDG,bff029b0b96218f920991e9c08331bd55b1be29a3a03645218041f3cf719eb76
WXCXUHSOUPDCQV-UHFFFAOYSA-N,enzalutamide,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,104472,000634,existing_independent_ETKDG,db3aefeaeb259c2d71d39944e080531815c198a9cdb3251016e9c60b06050685
WXXSNCNJFUAIDG-UHFFFAOYSA-N,riociguat,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,111014,000635,existing_independent_ETKDG,71e8070768e6fb63f0e3b50417d1fc75cbf43e13d2c7222bac6ee277aeabd4f4
WYQFJHHDOKWSHR-MNOVXSKESA-N,upadacitinib,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,77456,000636,existing_independent_ETKDG,cb88c74b43e2e1439158000f96ea9a637ebdf109e34288a1e4a3fe7b9d24bba6
WYQPLTPSGFELIB-JTQPXKBDSA-N,difluprednate,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,52785,000637,existing_independent_ETKDG,d5af251e43e513bc9b5e6e047be2715ca61a6aba65c0b67e5c9803f949f9c9b6
WYWIFABBXFUGLM-UHFFFAOYSA-N,oxymetazoline,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,184549,000638,existing_independent_ETKDG,e666c5675d6d8a6a17273fffdbb9769c92bafa691c26398670007d3eda19efda
WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,cefoxitin,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,121574,000639,existing_independent_ETKDG,64fd7dc2e753abc51c8e601f45c451cbb5d9267031417801ef6c22bad341cf07
XAYGBKHKBBXDAK-UHFFFAOYSA-N,mitapivat,O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1,287861,000640,existing_independent_ETKDG,9841787ef71df91433b182d6204cdd4d986e3e94d9d907177f5953b3322dedc4
XDXWLKQMMKQXPV-QYQHSDTDSA-N,eltrombopag,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,47469,000641,existing_independent_ETKDG,83b47d79ab0525cd3783beae2d7a2b1790a14797a2d11e41c9f256814a860f69
XEDHVZKDSYZQBF-UHFFFAOYSA-N,lasmiditan,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,97320,000642,existing_independent_ETKDG,c1171634a99abebe7f6faf0bb3cb5114079d56f4a1915a38d7cabaa36b0e6452
XFALPSLJIHVRKE-GFCCVEGCSA-N,tedizolid,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,227232,000643,existing_independent_ETKDG,9b966642de8272120a1d8fc74c0dc8febc1f9ad4b947e6dab3acffc5c4430dd7
XFYDIVBRZNQMJC-UHFFFAOYSA-N,tizanidine,Clc1ccc2nsnc2c1NC1=NCCN1,218494,000644,existing_independent_ETKDG,2ced6ed2b5efb8ee37056886157c0d2b6cac2277c9455d778b60a0b0ad9fae3b
XGALLCVXEZPNRQ-UHFFFAOYSA-N,gefitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,136615,000645,existing_independent_ETKDG,a16cf37aa16d4eec8a3fccdfac7a4bd0d165f551379225a7bdc2daf0a541b41b
XHOLNRLADUSQLD-UHFFFAOYSA-N,betrixaban,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,146363,000646,existing_independent_ETKDG,ce20f1306296ee6cea23664509f4375ec6c2762ec70232afc8ba5316850becc3
XIQVNETUBQGFHX-UHFFFAOYSA-N,oxybutynin,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,63327,000647,existing_independent_ETKDG,10ac06d0928decbfb4ed3328c7b5a894a1cf688e54c243a8aa6270252c1d66dd
XJGVXQDUIWGIRW-UHFFFAOYSA-N,loxapine,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,99209,000648,existing_independent_ETKDG,816fd4e29c0b17910b005b61e9f2ebde40bda5f7237e175690a91585e3235ea1
