matrix,view,direction,model_a,model_b,family,queries,valid_correlations,minimum_candidates,maximum_candidates,median_spearman,mean_spearman,mean_kendall_tau_b,mean_top10_overlap,random_top10_overlap,top10_overlap_ratio_to_random
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,Nesso-1,DTBind_occurrence,ion_channel,4,4,719,719,0.18416909501130835,0.17133830975542097,0.11450877724904446,0.25,0.13908205841446453,1.7975
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,Nesso-1,DTBind_occurrence,kinase,2,2,719,719,0.3955471493539286,0.3955471493539286,0.2665905914516781,1.5,0.13908205841446453,10.785
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,Nesso-1,DTBind_occurrence,nuclear_epigenetic_transcription,6,6,719,719,0.09633260320091833,0.13508796329268205,0.09197620799183448,0.16666666666666666,0.13908205841446453,1.1983333333333333
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,Nesso-1,DTBind_occurrence,transporter,1,1,719,719,0.19275528044124426,0.19275528044124426,0.130742528619776,0.0,0.13908205841446453,0.0
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,Nesso-1,ProbeMatchDTI,enzyme,11,11,719,719,-0.12741178878639606,-0.07304500645266948,-0.05025181673344106,0.4242424242424242,0.13908205841446453,3.0503030303030303
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,Nesso-1,ProbeMatchDTI,ion_channel,6,6,719,719,0.00646208561101189,-0.04518718144475595,-0.030485303621164504,0.5,0.13908205841446453,3.595
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,Nesso-1,ProbeMatchDTI,kinase,5,5,719,719,0.11556534209408251,0.13037196723572575,0.0875085906137775,0.5666666666666667,0.13908205841446453,4.074333333333334
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,Nesso-1,ProbeMatchDTI,nuclear_epigenetic_transcription,6,6,719,719,0.11661780529617596,0.07630993617628078,0.05215712015302335,0.7727272727272728,0.13908205841446453,5.555909090909092
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,Nesso-1,ProbeMatchDTI,transporter,2,2,719,719,-0.21840972838320016,-0.21840972838320016,-0.14659016507761863,0.5,0.13908205841446453,3.595
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ProbeMatchDTI,DTBind_occurrence,enzyme,19,19,720,720,0.13762326493834987,0.1145729479330651,0.07756919526867112,0.21052631578947367,0.1388888888888889,1.5157894736842104
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ProbeMatchDTI,DTBind_occurrence,excluded_or_review,1,1,720,720,0.38145251283852727,0.38145251283852727,0.2575984113727113,1.0,0.1388888888888889,7.199999999999999
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ProbeMatchDTI,DTBind_occurrence,ion_channel,16,16,720,720,0.03801029087231795,0.03681254949777097,0.024603720646001078,0.275,0.1388888888888889,1.98
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ProbeMatchDTI,DTBind_occurrence,kinase,12,12,720,720,0.32697058192541295,0.3288110353028321,0.2205188278368754,0.25,0.1388888888888889,1.7999999999999998
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ProbeMatchDTI,DTBind_occurrence,nuclear_epigenetic_transcription,15,15,720,720,0.20338908206110315,0.19606734421577857,0.13318927499557126,0.27338086749851453,0.1388888888888889,1.9683422459893045
PRIMARY_720X96,PAIRWISE_COMMON,target_to_drug,ProbeMatchDTI,DTBind_occurrence,transporter,10,10,720,720,0.0780277716543275,0.03093523757955377,0.021500112801318676,0.2,0.1388888888888889,1.44
