pair_id,ligand_inchikey,target_chembl_id,gene_symbol,label,binary_label,source_rows,sources,endpoints,relations,min_nM,max_nM,has_grey,has_unresolved,positive_record_ids,negative_record_ids,endpoint_group,refresh_covered,existing_ChEMBL37_numeric_pair,local_training_exact_pair,local_training_connectivity_pair,local_training_drug_seen,local_training_target_seen,drug_names,known_relation_excluded,known_training,known_chembl37,novelty_pass,identity_scope_pass,chemistry_policy_pass,independent_validation_rank_score,biomaster_independent_borda_score,ensemble_drug_to_target_logit,old_drug_leakage_safe_score_v10,dtiam_probability,rank_SPR_current,rank_contract_primary,rank_neural_full_fit,rank_graph_ranker,rank_DTIAM_comparator,scored,refresh_endpoint_covered
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL3130,BCFGMOOMADDAQU-UHFFFAOYSA-N,CHEMBL3130,PIK3CD,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,32543,Kd_Ki,True,False,False,False,True,True,lapatinib,False,False,False,True,True,False,-1.7497191381494517,0.835509138381201,-3.648289,0.4918402347942891,0.7015988,55.0,29.0,74.0,47.0,234.0,True,True
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL1844,BCFGMOOMADDAQU-UHFFFAOYSA-N,CHEMBL1844,CSF1R,WEAK_NEGATIVE,0.0,3,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,32550;44321;118101,Kd_Ki,True,True,False,False,True,True,lapatinib,True,False,False,False,True,False,-1.4410070922155391,0.9464751958224544,-4.647627,0.7482446557233873,0.89255637,34.0,6.0,143.0,6.0,73.0,True,True
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5608,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL5608,NTRK3,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,32644;43879,Kd_Ki,True,False,False,False,True,True,dasatinib,True,False,False,False,True,True,-0.7751628766395537,0.8211488250652741,2.6710672,0.6209381587350897,0.9408751,17.0,35.0,32.0,107.0,6.0,True,True
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3935,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL3935,AURKC,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,32647;44355,Kd_Ki,True,False,False,False,True,True,dasatinib,True,False,False,False,True,True,-1.2022410028497292,0.4242819843342036,-0.99116683,0.2984801561696835,0.9107461,41.0,239.0,95.0,356.0,52.0,True,True
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL2842,CVWXJKQAOSCOAB-UHFFFAOYSA-N,CHEMBL2842,MTOR,WEAK_NEGATIVE,0.0,2,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,30000.0,False,False,,32698;123242,Kd_Ki,True,True,False,False,True,True,quizartinib,True,False,False,False,True,False,-0.8898912053384838,0.912532637075718,-3.5885289,0.8140174051892917,0.8831221,36.0,13.0,78.0,8.0,175.0,True,True
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL3145,XGALLCVXEZPNRQ-UHFFFAOYSA-N,CHEMBL3145,PIK3CB,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,32730,Kd_Ki,True,False,False,False,True,True,gefitinib,False,False,False,True,True,True,-3.3993386634451634,0.512402088772846,-4.7224746,0.5001579101118921,0.37753785,192.0,166.0,159.0,111.0,195.0,True,True
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL1908389,XGALLCVXEZPNRQ-UHFFFAOYSA-N,CHEMBL1908389,MAP3K12,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,32741,Kd_Ki,True,False,False,False,True,True,gefitinib,True,False,False,False,True,True,-4.41271364270655,0.0535248041775456,-6.223715,0.0678849918323429,0.4453553,313.0,382.0,322.0,361.0,150.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2873,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL2873,MAP3K10,POSITIVE,1.0,1,BindingDB_202609,Kd,=,3.8,3.8,False,False,32782,,Kd_Ki,True,False,False,False,True,True,fostamatinib,True,False,False,False,False,True,-3.336568996242105,0.2140992167101827,5.356123,0.164643385348633,0.81782395,290.0,353.0,1.0,307.0,146.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2534,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL2534,PDPK1,POSITIVE,1.0,1,BindingDB_202609,Kd,=,120.0,120.0,False,False,32790,,Kd_Ki,True,False,False,False,True,True,fostamatinib,True,False,False,False,False,True,-2.0967516766422465,0.3289817232375979,-0.13701081,0.1031189255180344,0.8102956,125.0,296.0,43.0,368.0,153.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL3267,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL3267,PIK3CG,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,32793,Kd_Ki,True,False,False,False,True,True,fostamatinib,False,False,False,True,False,True,-1.790134119164961,0.7989556135770235,-2.5293455,0.5719753436411412,0.84740674,74.0,32.0,112.0,43.0,110.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2276,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL2276,MAPK8,POSITIVE,1.0,2,BindingDB_202609;ChEMBL37_existing,Kd,=,38.0,2332.0,True,False,32803,,Kd_Ki,True,True,False,False,True,True,fostamatinib,True,False,True,False,False,True,-2.195135368814263,0.6044386422976501,-2.978594,0.4435616165703662,0.84944665,141.0,121.0,136.0,107.0,106.0,True,True
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4128,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL4128,TEK,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,32990;45031,Kd_Ki,True,False,False,False,True,True,dasatinib,True,False,False,False,True,True,-0.7918658732297235,0.93733681462141,3.8848705,0.8186976045437038,0.9315771,18.0,7.0,18.0,19.0,17.0,True,True
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2527,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL2527,CHEK2,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,32994,Kd_Ki,True,False,False,False,True,True,dasatinib,True,False,False,False,True,True,-2.768410939487781,0.0985639686684073,0.63924,0.2705891897478528,0.7355542,269.0,376.0,55.0,369.0,254.0,True,True
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2815,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL2815,NTRK1,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,32997;43848,Kd_Ki,True,False,False,False,True,True,dasatinib,True,False,False,False,True,True,-1.575817051281703,0.8485639686684073,2.0343025,0.8603394933592687,0.9078295,85.0,24.0,42.0,9.0,67.0,True,True
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL1991,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL1991,IKBKB,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,33019,Kd_Ki,True,False,False,False,True,True,dasatinib,True,False,False,False,True,True,-2.19588901672452,0.1997389033942558,-3.1940374,0.2972021695515994,0.85609186,193.0,348.0,205.0,358.0,165.0,True,True
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4895,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL4895,AXL,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,33023;43883,Kd_Ki,True,False,False,False,True,True,dasatinib,True,False,False,False,True,True,-1.6223096677435322,0.7859007832898173,1.0583712,0.6729680568733978,0.76176167,91.0,44.0,51.0,66.0,242.0,True,True
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3629,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL3629,CSNK2A1,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,33031;44684,Kd_Ki,True,False,False,False,True,True,dasatinib,True,False,False,False,True,True,-1.4969305932119632,0.4530026109660574,-0.40786198,0.3376602516789604,0.8884468,68.0,221.0,75.0,332.0,106.0,True,True
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5838,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL5838,ERBB3,POSITIVE,1.0,1,BindingDB_202609,Kd,=,18.0,18.0,False,False,33034,,Kd_Ki,True,False,False,False,True,True,dasatinib,True,False,False,False,True,True,-2.1465499086447584,0.4817232375979112,3.2360938,0.5460874694070004,0.90857637,186.0,197.0,25.0,171.0,62.0,True,True
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL279,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL279,KDR,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Kd,=;>,2900.0,10000.0,True,False,,43970,Kd_Ki,True,False,False,False,True,True,dasatinib,True,False,False,False,True,True,-1.0831147792242652,0.8629242819843341,1.4704424,0.6896738356820026,0.91568714,35.0,21.0,47.0,60.0,41.0,True,True
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL3973,XGALLCVXEZPNRQ-UHFFFAOYSA-N,CHEMBL3973,FGFR4,WEAK_NEGATIVE,0.0,3,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,33076;43291;168782,Kd_Ki,True,True,False,False,True,True,gefitinib,True,False,False,False,True,True,-2.4637301028886167,0.8054830287206267,-4.3872547,0.8202369658088318,0.5489375,70.0,32.0,123.0,8.0,100.0,True,True
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2872,XGALLCVXEZPNRQ-UHFFFAOYSA-N,CHEMBL2872,MAP3K9,WEAK_NEGATIVE,0.0,3,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,33092;43905;168745,Kd_Ki,True,True,False,False,True,True,gefitinib,True,False,False,False,True,True,-4.886962434951744,0.422976501305483,-5.788597,0.627004575260118,0.4424624,332.0,243.0,284.0,66.0,152.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL5568,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL5568,ROS1,POSITIVE,1.0,1,BindingDB_202609,Kd,=,29.0,29.0,False,False,33137,,Kd_Ki,True,False,False,False,True,True,fostamatinib,True,False,False,False,False,True,-1.13862806503903,0.6201044386422977,2.4174662,0.2315289857062162,0.9025543,20.0,109.0,17.0,251.0,42.0,True,True
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL1844,XGALLCVXEZPNRQ-UHFFFAOYSA-N,CHEMBL1844,CSF1R,WEAK_NEGATIVE,0.0,3,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,33240;45064;168750,Kd_Ki,True,True,False,False,True,True,gefitinib,True,False,False,False,True,True,-0.5750483941301874,0.975195822454308,-2.6883452,0.8313015874359913,0.70117277,17.0,5.0,34.0,7.0,41.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL1844,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL1844,CSF1R,POSITIVE,1.0,1,BindingDB_202609,Kd,=,45.0,45.0,False,False,33355,,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,-0.5302079328550348,0.9046997389033942,1.0926666,0.8062309215610125,0.9554688,61.0,13.0,11.0,5.0,18.0,True,True
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL3145,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL3145,PIK3CB,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,33385,Kd_Ki,True,False,False,False,True,True,bosutinib,False,False,False,True,True,True,-1.804073336894285,0.5796344647519582,-3.49852,0.2211846564066826,0.8214409,79.0,125.0,190.0,223.0,186.0,True,True
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL1908389,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL1908389,MAP3K12,POSITIVE,1.0,1,BindingDB_202609,Kd,=,670.0,670.0,False,False,33396,,Kd_Ki,True,False,False,False,True,True,bosutinib,True,False,False,False,True,True,-2.0801952594929607,0.4516971279373368,-2.07955,0.1745659214235462,0.87793267,118.0,205.0,98.0,274.0,99.0,True,True
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL3145,CYOHGALHFOKKQC-UHFFFAOYSA-N,CHEMBL3145,PIK3CB,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,33545,Kd_Ki,True,False,False,False,True,True,selumetinib,False,False,False,True,True,True,-2.522266209856372,0.7519582245430809,-3.5439956,0.2307620773702955,0.5186354,143.0,50.0,132.0,27.0,209.0,True,True
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL1908389,CYOHGALHFOKKQC-UHFFFAOYSA-N,CHEMBL1908389,MAP3K12,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,33556,Kd_Ki,True,False,False,False,True,True,selumetinib,False,False,False,True,True,True,-3.1955429093003938,0.3368146214099217,-5.5848274,0.0438715143163326,0.53053534,260.0,291.0,337.0,244.0,200.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL5608,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL5608,NTRK3,POSITIVE,1.0,1,BindingDB_202609,Kd,=,600.0,600.0,False,False,33621,,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,0.3379607667664077,0.9321148825065274,-1.8158064,0.7052714028048463,0.9484337,46.0,9.0,56.0,17.0,31.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3935,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL3935,AURKC,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,33624,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,-1.628182041593336,0.5620104438642297,-3.2467496,0.3878618676529748,0.90545946,126.0,141.0,151.0,173.0,171.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL5311,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL5311,ACVRL1,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,33632,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,-1.9639242554671987,0.6801566579634464,-0.115501165,0.5407737819464238,0.92605776,159.0,73.0,21.0,81.0,87.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL2527,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL2527,CHEK2,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,33645,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,-1.95244189166918,0.3981723237597911,-4.5342927,0.2758543846051837,0.9360021,155.0,269.0,262.0,255.0,67.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL1824,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL1824,ERBB2,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,33646,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,-1.1483910736895306,0.5195822454308094,-1.5267897,0.2886280757047962,0.9180506,85.0,169.0,48.0,249.0,120.0,True,True
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL2527,JOOXLOJCABQBSG-UHFFFAOYSA-N,CHEMBL2527,CHEK2,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,33650,Kd_Ki,True,False,False,False,True,True,fedratinib,True,False,False,False,True,True,-1.7972254000743613,0.433420365535248,-4.6802197,0.1960542116892145,0.7738429,95.0,237.0,210.0,292.0,194.0,True,True
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL1824,JOOXLOJCABQBSG-UHFFFAOYSA-N,CHEMBL1824,ERBB2,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,33651,Kd_Ki,True,False,False,False,True,True,fedratinib,True,False,False,False,True,True,-1.152861199125889,0.5887728459530026,-1.8101606,0.2234914226197223,0.90937513,46.0,129.0,33.0,259.0,40.0,True,True
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL2815,JOOXLOJCABQBSG-UHFFFAOYSA-N,CHEMBL2815,NTRK1,POSITIVE,1.0,1,BindingDB_202609,Kd,=,840.0,840.0,False,False,33654,,Kd_Ki,True,False,False,False,True,True,fedratinib,True,False,False,False,True,True,-1.2505251565487294,0.835509138381201,-0.854297,0.4188844983253315,0.70358586,54.0,28.0,19.0,74.0,258.0,True,True
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL5903,JOOXLOJCABQBSG-UHFFFAOYSA-N,CHEMBL5903,ACVR1,POSITIVE,1.0,2,BindingDB_202609;ChEMBL37_existing,Kd,=,150.0,1310.0,True,False,33662,,Kd_Ki,True,True,False,False,True,True,fedratinib,True,False,True,False,True,True,-1.8704675657762155,0.6592689295039165,-3.529905,0.4129349139881271,0.6834633,102.0,95.0,120.0,77.0,268.0,True,True
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL1991,JOOXLOJCABQBSG-UHFFFAOYSA-N,CHEMBL1991,IKBKB,POSITIVE,1.0,1,BindingDB_202609,Kd,=,360.0,360.0,False,False,33676,,Kd_Ki,True,False,False,False,True,True,fedratinib,True,False,False,False,True,True,-1.7101979669646306,0.762402088772846,-3.702488,0.4706818347265766,0.8249065,87.0,49.0,132.0,54.0,134.0,True,True
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL4895,JOOXLOJCABQBSG-UHFFFAOYSA-N,CHEMBL4895,AXL,POSITIVE,1.0,1,BindingDB_202609,Kd,=,160.0,160.0,False,False,33680,,Kd_Ki,True,False,False,False,True,True,fedratinib,True,False,False,False,True,True,-0.9755342207110568,0.4986945169712793,-2.2500668,0.1501247593606278,0.7533308,40.0,190.0,45.0,339.0,208.0,True,True
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL3629,JOOXLOJCABQBSG-UHFFFAOYSA-N,CHEMBL3629,CSNK2A1,POSITIVE,1.0,1,BindingDB_202609,Kd,=,920.0,920.0,False,False,33688,,Kd_Ki,True,False,False,False,True,True,fedratinib,True,False,False,False,True,True,-1.2617971380895656,0.762402088772846,-2.2345555,0.3879820559065634,0.7614416,55.0,50.0,44.0,98.0,201.0,True,True
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL5838,JOOXLOJCABQBSG-UHFFFAOYSA-N,CHEMBL5838,ERBB3,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,33808,Kd_Ki,True,False,False,False,True,True,fedratinib,False,False,False,True,True,True,-1.447893653991391,0.4569190600522193,-2.256728,0.1523327367140362,0.92772317,67.0,220.0,46.0,337.0,14.0,True,True
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL1844,JOOXLOJCABQBSG-UHFFFAOYSA-N,CHEMBL1844,CSF1R,POSITIVE,1.0,1,BindingDB_202609,Kd,=,620.0,620.0,False,False,33838,,Kd_Ki,True,False,False,False,True,True,fedratinib,True,False,False,False,True,True,-0.5389158146589166,0.975195822454308,0.53128177,0.9693399913434207,0.93604964,25.0,5.0,6.0,1.0,9.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL4179,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL4179,MAPK9,POSITIVE,1.0,2,BindingDB_202609;ChEMBL37_existing,Kd,=,47.0,1827.0,True,False,33893,,Kd_Ki,True,True,False,False,True,True,fostamatinib,True,False,True,False,False,True,-2.2368687133004044,0.2493472584856396,-3.133524,0.1217624940751442,0.8692588,148.0,337.0,145.0,362.0,80.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL5608,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL5608,NTRK3,POSITIVE,1.0,1,BindingDB_202609,Kd,=,570.0,570.0,False,False,34113,,Kd_Ki,True,False,False,False,True,True,fostamatinib,True,False,False,False,False,True,-0.909143627270996,0.7349869451697127,1.5807849,0.3279495841279157,0.9341163,12.0,56.0,24.0,175.0,2.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL3935,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL3935,AURKC,POSITIVE,1.0,1,BindingDB_202609,Kd,=,41.0,41.0,False,False,34116,,Kd_Ki,True,False,False,False,True,True,fostamatinib,True,False,False,False,False,True,-1.738725507439555,0.3864229765013054,2.8849592,0.1125848273001598,0.8319582,67.0,263.0,13.0,365.0,129.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL5122,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL5122,DDR2,POSITIVE,1.0,2,BindingDB_202609;ChEMBL37_existing,Kd,=,43.0,1913.0,True,False,34199,,Kd_Ki,True,True,False,False,True,True,fostamatinib,True,False,True,False,False,True,-2.350938016901857,0.4073107049608355,0.4543654,0.2408869089429895,0.91713226,165.0,255.0,35.0,245.0,24.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL5311,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL5311,ACVRL1,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,34200,Kd_Ki,True,False,False,False,True,True,fostamatinib,True,False,False,False,False,True,-1.813182245158718,0.5130548302872062,-2.8447266,0.2280412271005624,0.8748577,76.0,184.0,124.0,254.0,77.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL4128,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL4128,TEK,POSITIVE,1.0,1,BindingDB_202609,Kd,=,310.0,310.0,False,False,34209,,Kd_Ki,True,False,False,False,True,True,fostamatinib,True,False,False,False,False,True,-0.5834513706992193,0.5600522193211488,0.71846575,0.153899969114967,0.8799584,6.0,155.0,33.0,320.0,70.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2527,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL2527,CHEK2,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,34213,Kd_Ki,True,False,False,False,True,True,fostamatinib,True,False,False,False,False,True,-1.7384851114130042,0.7558746736292428,-0.58670235,0.47628014441654,0.87655705,66.0,49.0,49.0,84.0,75.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL1824,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL1824,ERBB2,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,34214,Kd_Ki,True,False,False,False,True,True,fostamatinib,True,False,False,False,False,True,-1.8365765574399413,0.5939947780678851,-1.8498987,0.3895328081044136,0.9111538,82.0,134.0,89.0,133.0,32.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL3009,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL3009,ERBB4,POSITIVE,1.0,1,BindingDB_202609,Kd,=,600.0,600.0,False,False,34222,,Kd_Ki,True,False,False,False,True,True,fostamatinib,True,False,False,False,False,True,-1.780485078361272,0.8394255874673628,-3.0497494,0.608481577019655,0.72924906,72.0,17.0,139.0,29.0,209.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL1991,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL1991,IKBKB,POSITIVE,1.0,1,BindingDB_202609,Kd,=,71.0,71.0,False,False,34239,,Kd_Ki,True,False,False,False,True,True,fostamatinib,True,False,False,False,False,True,-1.97671060766856,0.4830287206266319,-2.6675842,0.221999556052017,0.6359271,110.0,198.0,119.0,263.0,265.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL4895,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL4895,AXL,POSITIVE,1.0,1,BindingDB_202609,Kd,=,82.0,82.0,False,False,34243,,Kd_Ki,True,False,False,False,True,True,fostamatinib,True,False,False,False,False,True,-1.940522073328492,0.356396866840731,1.4732318,0.1004761689988524,0.8820167,103.0,281.0,27.0,371.0,68.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL3629,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL3629,CSNK2A1,POSITIVE,1.0,1,BindingDB_202609,Kd,=,64.0,64.0,False,False,34251,,Kd_Ki,True,False,False,False,True,True,fostamatinib,True,False,False,False,False,True,-1.997058496327473,0.7271540469973891,-0.848661,0.5496653545211176,0.83407146,117.0,60.0,59.0,50.0,126.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL5838,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL5838,ERBB3,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,34254,Kd_Ki,True,False,False,False,True,True,fostamatinib,False,False,False,True,False,True,-2.587536990766755,0.3276762402088773,-2.0823147,0.245811376780278,0.91778004,199.0,299.0,96.0,241.0,22.0,True,True
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL1868,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL1868,FLT1,POSITIVE,1.0,1,BindingDB_202609,Kd,=,16.0,16.0,False,False,34256,,Kd_Ki,True,False,False,False,True,True,fostamatinib,True,False,False,False,False,True,-2.204540420606141,0.7140992167101827,1.9449779,0.5327371154609869,0.8961013,143.0,65.0,21.0,57.0,50.0,True,True
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL2527,KTUFNOKKBVMGRW-UHFFFAOYSA-N,CHEMBL2527,CHEK2,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,34371,Kd_Ki,True,False,False,False,True,True,imatinib,True,False,False,False,True,True,-3.746830884430887,0.0731070496083551,-6.843306,0.0715130513904775,0.5741724,290.0,380.0,354.0,366.0,216.0,True,True
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL1824,KTUFNOKKBVMGRW-UHFFFAOYSA-N,CHEMBL1824,ERBB2,WEAK_NEGATIVE,0.0,3,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,34372;44529;139294,Kd_Ki,True,True,False,False,True,True,imatinib,True,False,True,False,True,True,-1.2129913779288122,0.9360313315926893,-3.1687737,0.6591596898397258,0.85313934,38.0,12.0,59.0,13.0,46.0,True,True
