drug_id,target_id,drug_name,gene,biomaster,biomaster_reverse,drugclip,dtiam,conplex,dtbind,nesso,probematch,biomaster_forward,nesso_pic50,biomaster_rank,drugclip_rank,dtiam_rank,conplex_rank,nesso_rank,probematch_rank,dtbind_rank,nesso_pic50_rank
NBGABHGMJVIVBW-QHCPKHFHSA-N,CHEMBL1871,daridorexant,AR,-10.241628,-10.241628,0.09218783,0.8146911,0.0032726116,0.9618414640426636,0.2131679654121399,0.9995220899581908,-8.878327,6.616288542747498,504.0,324.0,52.0,469.0,243.0,109.0,247.0,81.0
NBRBXGKOEOGLOI-UHFFFAOYSA-N,CHEMBL1871,dasabuvir,AR,-4.6776643,-4.6776643,0.2883661,0.55470073,0.21193272,0.2227474153041839,0.178115040063858,0.99470192193985,-4.7038016,5.9859849363565445,187.0,132.0,244.0,85.0,276.0,221.0,421.0,237.0
NCLGDOBQAWBXRA-PGRDOPGGSA-N,CHEMBL1871,telotristat etiprate,AR,-11.625637,-11.625637,0.30094126,0.4634121,0.0041835965,0.9982622265815736,0.04284493252635,0.2686639726161957,-10.550494,6.033938057720661,582.0,122.0,321.0,456.0,559.0,526.0,165.0,212.0
NCNRHFGMJRPRSK-MDZDMXLPSA-N,CHEMBL1871,belinostat,AR,-8.015455,-8.015455,-0.03371052,0.55205894,0.0,5.749792035203427e-05,0.0886092707514762,0.9943285584449768,-7.368532,5.30933153629303,369.0,497.0,248.0,620.0,411.0,224.0,718.0,551.0
NDAUXUAQIAJITI-LBPRGKRZSA-N,CHEMBL1871,levalbuterol,AR,-16.399668,-16.399668,0.029993102,0.16142015,0.10246884,0.8535977602005005,0.0109673030674457,0.4584719240665436,-14.592256,5.206964015960693,718.0,413.0,660.5,197.5,681.0,498.0,306.0,597.0
NDAUXUAQIAJITI-UHFFFAOYSA-N,CHEMBL1871,albuterol,AR,-16.27049,-16.27049,0.039695814,0.16142015,0.10246884,0.1141524240374565,0.039254680275917,0.992417812347412,-14.219251,5.328088760375977,716.0,394.0,660.5,197.5,577.0,242.0,468.0,546.0
NDCUAPJVLWFHHB-UHNVWZDZSA-N,CHEMBL1871,avibactam,AR,-6.736425,-6.736425,-0.09980574,0.308029,0.06887183,0.0006606064271181,0.084460012614727,5.5149889988115326e-08,-6.1710486,5.024459481239319,305.0,583.0,478.0,261.0,425.0,716.0,688.0,646.0
NDDAHWYSQHTHNT-UHFFFAOYSA-N,CHEMBL1871,indapamide,AR,-11.164971,-11.164971,0.0064639724,0.54465365,0.0,0.0802365764975547,0.0962990224361419,0.6102716326713562,-9.488154,5.683700203895569,560.0,443.0,254.0,620.0,394.0,470.0,490.0,358.0
NEMGRZFTLSKBAP-LBPRGKRZSA-N,CHEMBL1871,safinamide,AR,-6.3134937,-6.3134937,-0.1809722,0.2908808,0.024674878,0.0298006422817707,0.1978653669357299,0.9274052977561952,-5.7687807,5.361570417881012,281.0,665.0,488.0,363.0,257.0,362.0,538.0,530.0
NEQYWYXGTJDAKR-JTQLQIEISA-N,CHEMBL1871,olutasidenib,AR,-5.9865413,-5.9865413,-0.11346143,0.6823991,0.05152213,0.639535129070282,0.352924108505249,0.9951428174972534,-5.626724,6.586809933185577,257.0,609.0,135.0,299.0,183.0,214.0,342.0,88.0
NFEZZTICAUWDHU-RDTXWAMCSA-N,CHEMBL1871,efinaconazole,AR,-1.9509327,-1.9509327,0.28089973,0.51360154,0.052614678,0.9990606904029846,0.2807287573814392,0.9999966621398926,-1.9323319,6.002196297049522,84.0,138.0,283.0,295.0,214.0,39.0,147.0,229.0
NGBFQHCMQULJNZ-UHFFFAOYSA-N,CHEMBL1871,torsemide,AR,-8.099791,-8.099791,-0.22540359,0.6279851,0.05464518,0.0002318209881195,0.0255012735724449,0.0323843508958816,-7.3637967,5.30569314956665,373.0,686.0,182.0,290.0,620.0,609.0,711.0,554.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL1871,fostamatinib,AR,-4.9656568,-4.9656568,0.011737421,0.5275434,0.0,0.0276712849736213,0.0579033866524696,0.9977777600288392,-7.5092,5.874478250741959,204.0,433.0,270.0,620.0,493.0,170.0,540.0,271.0
NIJJYAXOARWZEE-UHFFFAOYSA-N,CHEMBL1871,valproate,AR,-9.14804,-9.14804,0.08652363,0.19597514,0.0001122806,0.9992873072624208,0.0136203793808817,3.049788119824371e-07,-8.42455,4.864925742149353,439.0,330.0,620.0,516.0,665.0,715.0,133.0,680.0
NKANXQFJJICGDU-QPLCGJKRSA-N,CHEMBL1871,tamoxifen,AR,6.3635573,6.3635573,0.44273618,0.42526194,0.24387366,0.9716962575912476,0.2390921860933303,0.0879163146018982,7.985845,5.517910480499268,9.0,51.0,354.0,70.0,235.0,578.0,238.0,445.0
NKHAVTQWNUWKEO-NSCUHMNNSA-N,CHEMBL1871,diroximel fumarate;monomethyl fumarate,AR,-10.82211,-10.82211,0.0053825043,0.08290097,0.0036461758,0.0087467981502413,0.0786854550242424,1.977708234335296e-05,-9.165966,4.7435948848724365,540.0,444.0,718.0,461.0,438.0,704.0,599.0,701.0
NNACHAUCXXVJSP-UHFFFAOYSA-N,CHEMBL1871,pitolisant,AR,-7.0984974,-7.0984974,-0.15188858,0.18456993,0.00087080774,0.0939820632338523,0.0547303669154644,0.84287428855896,-6.4537234,5.224775552749634,322.0,642.0,630.0,496.0,505.0,410.0,478.0,592.0
NNJVILVZKWQKPM-UHFFFAOYSA-N,CHEMBL1871,lidocaine,AR,-11.360621,-11.360621,-0.23142026,0.2222736,0.0038669885,0.9944947361946106,0.0248220786452293,0.0274248160421848,-9.555303,4.960128307342529,570.0,689.0,576.0,459.0,624.0,615.0,194.0,663.0
NOZIJMHMKORZBA-KJCUYJGMSA-N,CHEMBL1871,lusutrombopag,AR,-4.8346467,-4.8346467,0.25664505,0.40134692,0.0,0.9027082920074464,0.1185970455408096,0.999914526939392,-4.6997285,5.542687833309174,193.0,159.0,384.0,620.0,352.0,75.0,282.0,435.0
NQDJXKOVJZTUJA-UHFFFAOYSA-N,CHEMBL1871,nevirapine,AR,-3.8636098,-3.8636098,-0.032035578,0.8209317,0.140192,0.0016649115132167,0.067251056432724,0.989340841770172,-3.8391736,5.418818533420563,148.0,494.0,44.0,139.0,464.0,255.0,666.0,500.0
NSQSAUGJQHDYNO-UHFFFAOYSA-N,CHEMBL1871,tazemetostat,AR,-1.4616076,-1.4616076,-0.17930526,0.7567496,0.1475571,0.0320216566324234,0.1630915254354477,0.99930739402771,-1.4650737,6.0025928020477295,74.0,662.0,93.0,130.0,289.0,120.0,535.0,228.0
NTJOBXMMWNYJFB-UHFFFAOYSA-N,CHEMBL1871,amisulpride,AR,-3.9544613,-3.9544613,-0.108780384,0.294687,0.16062833,0.000912475050427,0.0572375506162643,0.0861840471625328,-3.9523451,5.703047841787338,153.0,600.0,486.0,121.0,497.0,579.0,679.0,342.0
NUKYPUAOHBNCPY-UHFFFAOYSA-N,CHEMBL1871,dalfampridine,AR,-6.3959055,-6.3959055,-0.14581533,0.10162829,0.016042575,0.00043616554467,0.0298513639718294,0.0055275028571486,-5.867103,4.3627625703811646,288.0,635.0,712.0,398.0,603.0,650.0,695.0,716.0
NXQKSXLFSAEQCZ-SFHVURJKSA-N,CHEMBL1871,sotorasib,AR,-11.690413,-11.690413,0.25027135,0.74062157,0.1707023,0.99073326587677,0.0357301197946071,0.93752920627594,-11.299704,5.518983781337738,585.0,168.0,102.0,113.0,584.0,349.0,203.0,444.0
NYDCDZSEEAUOHN-IZHYLOQSSA-N,CHEMBL1871,tamoxifen,AR,4.4922276,4.4922276,0.43673086,0.6043356,0.18251418,0.9951733946800232,0.3864693939685821,0.0414199940860271,4.8796763,5.559408396482468,15.0,53.0,213.0,99.0,176.0,602.0,189.0,424.0
NYNZQNWKBKUAII-KBXCAEBGSA-N,CHEMBL1871,larotrectinib,AR,-8.5435295,-8.5435295,0.08563619,0.9137383,0.16232388,0.996884286403656,0.0228621438145637,0.9947842955589294,-9.57374,5.711306035518646,398.0,331.0,5.0,119.0,633.0,219.0,179.0,339.0
OBWASQILIWPZMG-QZMOQZSNSA-N,CHEMBL1871,empagliflozin,AR,-11.9095545,-11.9095545,0.3035896,0.4224978,0.00012668375,0.9995065927505492,0.0411022268235683,0.9857962131500244,-11.265019,5.26056706905365,599.0,117.0,362.0,515.0,571.0,267.0,122.0,572.0
ODAIHABQVKJNIY-PEDHHIEDSA-N,CHEMBL1871,perindopril,AR,-13.424004,-13.424004,0.03751415,0.4911606,0.03773128,0.1581143289804458,0.0082555375993251,0.1768794655799865,-12.335598,5.255701661109924,662.0,396.0,296.0,333.0,697.0,548.0,444.0,573.0
OEKWJQXRCDYSHL-FNOIDJSQSA-N,CHEMBL1871,ticagrelor,AR,-10.853325,-10.853325,-0.043465186,0.43757302,0.017559333,0.9986728429794312,0.0741309821605682,0.996293008327484,-9.447963,5.484270751476288,544.0,512.0,342.0,391.0,448.0,197.0,158.0,460.0
OEOLOEUAGSPDLT-UHFFFAOYSA-N,CHEMBL1871,minoxidil,AR,-7.8348026,-7.8348026,-0.1719271,0.33041587,0.057700742,0.0009764931164681,0.3868228495121002,0.0004673414223361,-6.7278266,6.029289290308952,361.0,661.0,457.0,279.0,175.0,683.0,678.0,214.0
OEXHQOGQTVQTAT-JRNQLAHRSA-N,CHEMBL1871,ipratropium,AR,-7.9705143,-7.9705143,0.21048601,0.3683144,0.014927381,0.0021211828570812,0.6973552703857422,0.2849623262882232,-7.5067177,6.171940445899963,365.0,205.0,419.0,405.0,102.0,523.0,656.0,161.0
OFCNXPDARWKPPY-UHFFFAOYSA-N,CHEMBL1871,allopurinol,AR,-7.5161147,-7.5161147,0.0768469,0.3427515,0.028818911,0.01186163444072,0.500472903251648,0.0063287834636867,-6.70475,5.0816702246665955,343.0,346.0,444.0,350.0,140.0,647.0,586.0,636.0
OFPXSFXSNFPTHF-UHFFFAOYSA-N,CHEMBL1871,oxaprozin,AR,-4.871687,-4.871687,0.017135834,0.112636596,0.0,0.0050900215283036,0.0659953951835632,0.0103213405236601,-4.773173,5.457118451595306,194.0,429.0,703.0,620.0,468.0,638.0,621.0,478.0
OFZJKCQENFPZBH-UHFFFAOYSA-N,CHEMBL1871,avatrombopag,AR,-9.54638,-9.54638,-0.05107988,0.7519673,0.0,0.5320758819580078,0.06741913408041,0.9998087286949158,-8.724625,6.049343168735504,454.0,525.0,98.0,620.0,463.0,89.0,357.0,203.0
OGHNVEJMJSYVRP-UHFFFAOYSA-N,CHEMBL1871,carvedilol,AR,-10.015963,-10.015963,0.07282383,0.27204955,0.1362857,0.9560957551002502,0.0524857081472873,0.997666835784912,-9.089133,5.298442244529724,488.0,353.0,514.0,143.0,519.0,173.0,255.0,560.0
OGQICQVSFDPSEI-UHFFFAOYSA-N,CHEMBL1871,tazarotene,AR,-7.18732,-7.18732,0.2340877,0.42464238,0.0,0.9998767375946044,0.2088177502155304,0.9054641127586364,-6.9726906,5.819596946239471,332.0,184.0,358.0,620.0,248.0,370.0,54.0,294.0
OHRURASPPZQGQM-GCCNXGTGSA-N,CHEMBL1871,romidepsin,AR,-14.646469,-14.646469,-0.039047085,0.37966442,0.0606494,0.9999080896377563,0.7970324158668518,0.9962489008903505,-15.909038,5.75051636993885,702.0,503.0,409.0,273.0,81.0,198.0,29.0,321.0
OIGNJSKKLXVSLS-VWUMJDOOSA-N,CHEMBL1871,prednisone,AR,1.77731,1.77731,0.48509738,0.5198317,0.19109626,0.999847412109375,0.9175952076911926,0.9999866485595704,1.8080331,6.669287204742432,25.0,34.0,278.0,95.0,28.0,49.0,74.0,74.0
OJFSXZCBGQGRNV-UHFFFAOYSA-N,CHEMBL1871,carbinoxamine,AR,-7.0861955,-7.0861955,0.031205712,0.15958756,0.07352983,0.1794139593839645,0.499637097120285,0.9672370553016664,-7.024798,5.485502123832703,321.0,411.0,665.0,252.0,142.0,315.0,437.0,458.0
OJQMKCBWYCWFPU-UHFFFAOYSA-N,CHEMBL1871,selexipag,AR,-8.766745,-8.766745,0.35246313,0.20071644,0.0,0.999863862991333,0.2626208066940307,0.0091191856190562,-7.4944344,5.798273891210556,416.0,87.0,613.0,620.0,225.0,641.0,63.0,301.0
OLAHOMJCDNXHFI-UHFFFAOYSA-N,CHEMBL1871,erdafitinib,AR,-5.3363576,-5.3363576,0.13669717,0.7080578,0.006795487,0.0580262243747711,0.1750055253505706,0.999716818332672,-6.625072,6.099381752312183,226.0,276.0,116.0,439.0,277.0,94.0,507.0,182.0
OLNTVTPDXPETLC-XPWALMASSA-N,CHEMBL1871,ezetimibe,AR,-2.7806594,-2.7806594,0.3110118,0.5209424,0.046544433,0.9998607635498048,0.4608332514762878,0.9889673590660096,-2.7797348,6.218243628740311,104.0,114.0,277.0,314.0,153.0,258.0,65.0,149.0
ONIQOQHATWINJY-UHFFFAOYSA-N,CHEMBL1871,cabozantinib,AR,-13.437249,-13.437249,-0.020478083,0.3903012,0.0,0.9975378513336182,0.0942098721861839,0.9311375617980956,-15.118412,5.554258227348328,663.0,478.0,393.0,620.0,399.0,356.0,174.0,426.0
OPXLLQIJSORQAM-UHFFFAOYSA-N,CHEMBL1871,mebendazole,AR,-2.3076556,-2.3076556,-0.2680646,0.32227764,0.0,0.3312782049179077,0.4237028956413269,0.1802462041378021,-2.2619448,5.5471124947071075,91.0,703.0,466.0,620.0,159.0,546.0,403.0,432.0
OROGSEYTTFOCAN-DNJOTXNNSA-N,CHEMBL1871,codeine,AR,-3.631024,-3.631024,0.26500323,0.18273672,0.22392523,0.966452419757843,0.4002425670623779,0.9830707907676696,-3.8768,5.550750583410263,139.0,151.0,634.0,78.0,166.0,277.0,243.0,430.0
OUBCNLGXQFSTLU-UHFFFAOYSA-N,CHEMBL1871,nitisinone,AR,-4.0398407,-4.0398407,-0.006726776,0.22964504,0.25619212,0.9999370574951172,0.0864337161183357,0.0255031026899814,-4.1201363,5.817919880151749,157.0,460.0,571.0,66.0,415.0,618.0,9.0,295.0
OUJTZYPIHDYQMC-LJQANCHMSA-N,CHEMBL1871,ambrisentan,AR,-9.058,-9.058,0.09704843,0.13395,0.0013427736,0.9813340306282043,0.0539806261658668,0.9669877290725708,-7.950558,4.951730489730835,432.0,320.0,684.0,486.0,509.0,316.0,224.0,666.0
OURRXQUGYQRVML-AREMUKBSSA-N,CHEMBL1871,netarsudil,AR,-12.246953,-12.246953,-0.17098631,0.38476232,0.0,0.170315220952034,0.1909198015928268,0.0091719143092632,-11.875999,6.378751903772354,615.0,659.0,398.0,620.0,269.0,640.0,440.0,120.0
OXPLANUPKBHPMS-ZXBNPROVSA-N,CHEMBL1871,ciclesonide,AR,3.499906,3.499906,0.60476923,0.52099174,0.11420882,0.9999070167541504,0.8946070671081543,0.9999998807907104,3.4765866,6.709597289562225,18.0,4.0,276.0,173.0,47.0,13.5,31.0,68.0
OYTKINVCDFNREN-UHFFFAOYSA-N,CHEMBL1871,amifampridine,AR,-6.2924447,-6.2924447,-0.19110657,0.13394599,0.061581414,0.003898239461705,0.0447822548449039,0.0072762221097946,-5.8076587,4.25857937335968,278.0,672.0,685.0,270.0,553.0,644.0,631.0,718.0
OYYDSUSKLWTMMQ-JKHIJQBDSA-N,CHEMBL1871,trospium,AR,-11.525258,-11.525258,0.24742748,0.45811364,0.058886588,0.0361568145453929,0.0472078099846839,0.993920922279358,-10.970119,5.563571661710739,575.0,171.0,328.0,276.0,543.0,228.0,523.0,422.0
OZGNYLLQHRPOBR-DHZHZOJOSA-N,CHEMBL1871,naftifine,AR,-4.8792896,-4.8792896,0.041239507,0.13795796,0.084626615,0.2304968982934951,0.1334550380706787,0.771973192691803,-4.9126515,5.6921601593494415,195.0,390.0,683.0,233.0,333.0,435.0,419.0,351.0
OZOMQRBLCMDCEG-VIZOYTHASA-N,CHEMBL1871,dantrolene,AR,-3.2910662,-3.2910662,-0.22745478,0.27788016,0.10121208,0.0117720048874616,0.3414171934127807,0.0176818612962961,-3.3294692,5.630359500646591,123.0,688.0,505.0,204.0,188.0,628.0,587.0,388.0
OZVBMTJYIDMWIL-AYFBDAFISA-N,CHEMBL1871,bromocriptine,AR,-14.391761,-14.391761,0.2067457,0.6249965,0.0,0.9989895224571228,0.8985447883605957,0.9999829530715942,-13.613733,7.023757457733154,697.0,208.0,187.0,620.0,44.0,53.0,149.0,28.0
OZWKMVRBQXNZKK-UHFFFAOYSA-N,CHEMBL1871,ketorolac,AR,-2.5086427,-2.5086427,0.049693104,0.18725051,0.006711152,0.9754002690315248,0.0302018783986568,0.0015806674491614,-2.4772487,4.867231130599976,97.0,376.0,627.0,440.0,602.0,670.0,232.0,679.0
PAJMKGZZBBTTOY-ZFORQUDYSA-N,CHEMBL1871,treprostinil,AR,-10.661914,-10.661914,0.46508345,0.266878,0.09551926,0.9998288154602052,0.1309912502765655,0.9895998239517212,-9.70767,5.424057722091675,528.0,44.0,525.0,214.0,336.0,252.0,80.0,496.0
PBAPPPCECJKMCM-IBGZPJMESA-N,CHEMBL1871,mirabegron,AR,-9.867833,-9.867833,-0.094637774,0.3384657,0.0,0.2140900492668151,0.053763173520565,0.8400853276252747,-9.106762,5.474692761898041,477.0,575.0,448.0,620.0,512.0,411.0,425.0,464.0
PCHKPVIQAHNQLW-CQSZACIVSA-N,CHEMBL1871,niraparib,AR,-6.223946,-6.223946,-0.1838337,0.61588365,0.0,0.0013018182944506,0.1444676518440246,0.993877112865448,-5.741376,5.695202976465225,272.0,667.0,202.0,620.0,317.0,230.0,672.0,349.0
PCOBBVZJEWWZFR-UHFFFAOYSA-N,CHEMBL1871,ezogabine,AR,-4.967572,-4.967572,-0.2053247,0.16546954,0.0,0.9967654943466188,0.5711398124694824,0.0003371849888935,-4.7243404,5.655243515968323,205.0,679.0,656.0,620.0,129.0,686.0,180.0,374.0
PDGKHKMBHVFCMG-UHFFFAOYSA-N,CHEMBL1871,trilaciclib,AR,-7.5992937,-7.5992937,-0.005015681,0.8256155,0.22013038,0.0018401843262836,0.0222544763237237,0.7628560662269592,-9.732934,5.763070926070213,348.0,459.0,42.0,81.0,636.0,440.0,662.0,314.0
PDWUPXJEEYOOTR-UHFFFAOYSA-N,CHEMBL1871,3-iodobenzylguanidine,AR,-5.184461,-5.184461,-0.112803854,0.2517279,0.04849484,0.0001111397068598,0.1347835808992386,0.9925685524940492,-5.103653,5.536918014287949,220.0,607.0,545.0,309.0,329.0,238.0,715.0,439.0
PEMUGDMSUDYLHU-ZEQRLZLVSA-N,CHEMBL1871,adagrasib,AR,-10.738509,-10.738509,0.024330297,0.492326,0.016121669,0.8988515138626099,0.0779719427227974,0.0572405792772769,-10.803645,7.033608436584473,534.0,420.0,294.0,397.0,439.0,591.0,286.0,27.0
PGTVWKLGGCQMBR-FLBATMFCSA-N,CHEMBL1871,ganaxolone,AR,-1.321988,-1.321988,0.42492518,0.42743942,0.47075236,0.9999094009399414,0.268559455871582,0.9999881982803344,-1.4127141,6.025943862274289,71.0,57.0,352.0,24.0,221.0,48.0,28.0,215.0
PHLBKPHSAVXXEF-UHFFFAOYSA-N,CHEMBL1871,trazodone,AR,-5.369177,-5.369177,-0.3653824,0.17938949,0.019212794,0.0246089100837707,0.0436895377933979,0.9577138423919678,-5.191296,5.352338075637817,228.0,717.0,636.0,380.0,557.0,327.0,551.0,534.0
PHXJVRSECIGDHY-UHFFFAOYSA-N,CHEMBL1871,ponatinib,AR,-8.062552,-8.062552,-0.10275346,0.50771993,0.132864,0.7106902599334717,0.0854045152664184,0.996987521648407,-9.74175,6.050892807543278,371.0,593.0,288.0,146.0,420.0,186.0,331.0,202.0
PIBARDGJJAGJAJ-NQIIRXRSSA-N,CHEMBL1871,danicopan,AR,-15.1020155,-15.1020155,-0.27100095,0.48991495,0.0,0.4355880916118622,0.0496503822505474,0.9987916350364684,-14.984755,6.0220250859856606,707.0,705.0,301.0,620.0,530.0,141.0,377.0,217.0
PJDFLNIOAUIZSL-UHFFFAOYSA-N,CHEMBL1871,vigabatrin,AR,-7.7274528,-7.7274528,-0.0204613,0.2984537,0.037239004,0.0014920335961505,0.0108613856136798,4.129475200898014e-06,-7.093807,5.161799728870392,355.0,477.0,484.0,335.0,683.0,713.0,670.0,611.0
PJMPHNIQZUBGLI-UHFFFAOYSA-N,CHEMBL1871,fentanyl,AR,-3.5220685,-3.5220685,0.059639473,0.18534744,0.07720057,0.0158113930374383,0.8955309391021729,0.7270720601081848,-3.613785,6.1041489243507385,135.0,365.0,629.0,245.0,46.0,450.0,573.0,181.0
PMXMIIMHBWHSKN-UHFFFAOYSA-N,CHEMBL1871,paliperidone,AR,-8.3634,-8.3634,0.029429609,0.5907352,0.014065259,0.9891083240509032,0.1385460197925567,0.9925411939620972,-8.339808,5.910320304334164,389.0,414.0,229.0,410.0,323.0,241.0,206.0,258.0
PNCPYILNMDWPEY-QGZVFWFLSA-N,CHEMBL1871,silodosin,AR,-11.667978,-11.667978,0.14885162,0.6721617,0.11520785,0.9987329840660096,0.3924821019172668,0.9995442032814026,-10.598307,6.089610934257507,584.0,263.0,142.0,169.0,171.0,107.0,157.0,188.0
PNVNVHUZROJLTJ-UHFFFAOYSA-N,CHEMBL1871,venlafaxine,AR,-9.514157,-9.514157,0.18696654,0.24163951,0.0,0.1428581029176712,0.0416169688105583,0.998177170753479,-9.540205,5.1226189732551575,452.0,229.0,554.0,620.0,564.0,159.0,452.0,622.0
POGQSBRIGCQNEG-UHFFFAOYSA-N,CHEMBL1871,rufinamide,AR,-9.061852,-9.061852,-0.13079317,0.26806685,0.0,0.9553892612457277,0.0086354026570916,9.145971853286028e-05,-8.273695,4.8274195194244385,433.0,622.0,524.0,620.0,695.0,699.0,256.0,690.0
PPSNFPASKFYPMN-SECBINFHSA-N,CHEMBL1871,fezolinetant,AR,-8.154859,-8.154859,-0.07590573,0.20529774,0.0,0.980065941810608,0.3297593295574188,0.003802835708484,-7.329934,5.854751959443092,376.0,551.0,605.0,620.0,192.0,657.0,225.0,277.0
PQXKDMSYBGKCJA-CVTJIBDQSA-N,CHEMBL1871,lurasidone,AR,-13.800591,-13.800591,0.13686728,0.6489636,0.009953787,0.9863242506980896,0.3056226670742035,0.2354613542556762,-13.9772215,6.701198220252991,675.0,275.0,161.0,428.0,203.0,533.0,211.0,69.0
PRMWGUBFXWROHD-UHFFFAOYSA-N,CHEMBL1871,perampanel,AR,0.28684613,0.28684613,-0.017012566,0.5150799,0.05492226,0.0004359194717835,0.1717618852853775,0.0583975501358509,0.30516332,4.932344913482666,46.0,472.0,281.0,289.0,280.0,590.0,696.0,671.0
PSIFNNKUMBGKDQ-UHFFFAOYSA-N,CHEMBL1871,losartan,AR,-5.6443095,-5.6443095,0.23895437,0.23982313,0.027147716,0.9229297041893004,0.1203069537878036,0.031866431236267,-5.364974,5.7482980489730835,246.0,178.0,555.0,357.0,350.0,610.0,275.0,325.0
PTOIAAWZLUQTIO-GXFFZTMASA-N,CHEMBL1871,tasimelteon,AR,-0.81806844,-0.81806844,-0.14903153,0.58710843,0.109048724,0.97231262922287,0.0266748331487178,0.0020012275781482,-0.9362608,5.092738747596741,59.0,639.0,231.0,182.0,615.0,668.0,237.0,633.0
PUKBOVABABRILL-YZNIXAGQSA-N,CHEMBL1871,avacopan,AR,-7.607641,-7.607641,0.16689892,0.67819893,0.0,0.9997501969337464,0.3972968459129333,0.1440227031707763,-6.8564944,6.685806453227997,349.0,246.0,139.0,620.0,168.0,562.0,102.0,72.0
PURKAOJPTOLRMP-ASMGOKTBSA-N,CHEMBL1871,deutivacaftor,AR,-5.4488387,-5.4488387,0.21248375,0.5100375,0.055930812,0.9608065485954284,0.6395161151885986,0.9999972581863404,-5.200434,6.792300581932068,235.0,204.0,286.0,284.0,115.0,37.0,249.0,56.0
PURKAOJPTOLRMP-UHFFFAOYSA-N,CHEMBL1871,deutivacaftor;ivacaftor,AR,-5.494833,-5.494833,0.21251273,0.5345356,0.10117123,0.7779185771942139,0.3079943656921386,0.1174540966749191,-5.2570214,5.681120276451111,238.0,203.0,265.0,205.0,202.0,571.0,320.0,359.0
PYGWGZALEOIKDF-UHFFFAOYSA-N,CHEMBL1871,etravirine,AR,-4.993739,-4.993739,0.19349831,0.6489889,0.08711057,0.1330927163362503,0.2882094979286194,0.998798370361328,-5.061156,6.697673320770264,207.0,220.0,160.0,227.0,210.0,140.0,458.0,70.0
PYNXFZCZUAOOQC-UTKZUKDTSA-N,CHEMBL1871,sacubitril,AR,-11.047315,-11.047315,-0.012035779,0.3797231,0.00017625697,0.9760189652442932,0.2514442503452301,0.0002662729239091,-9.548557,5.363231778144836,556.0,469.0,408.0,513.0,232.0,688.0,231.0,529.0
PYZRQGJRPPTADH-UHFFFAOYSA-N,CHEMBL1871,lamotrigine,AR,-3.643737,-3.643737,-0.030351514,0.2752551,0.019163035,0.0037729896139353,0.0273573920130729,0.0146121056750416,-3.5612447,5.279142618179321,140.0,491.0,508.0,381.0,614.0,631.0,632.0,567.0
PZBCKZWLPGJMAO-UHFFFAOYSA-N,CHEMBL1871,copanlisib,AR,-1.9127619,-1.9127619,-0.18870544,0.6397964,0.07783717,0.000885204935912,0.013455593958497,0.2343094795942306,-1.9355791,6.2748295068740845,83.0,669.0,171.0,242.0,667.0,535.0,680.0,139.0
PZFAZQUREQIODZ-LJQANCHMSA-N,CHEMBL1871,gepotidacin,AR,-12.661218,-12.661218,-0.11080378,0.6629668,0.0,0.0023131577763706,0.044046975672245,0.9991858601570128,-12.222,6.242599010467529,633.0,605.0,147.0,620.0,556.0,125.0,652.0,142.0
QADPYRIHXKWUSV-UHFFFAOYSA-N,CHEMBL1871,infigratinib,AR,-11.638783,-11.638783,0.22386986,0.7894277,0.0019781122,0.1543912887573242,0.0721703916788101,0.7752878069877625,-12.9913,6.088400557637215,583.0,194.0,69.0,477.0,451.0,432.0,446.0,189.0
QCHFTSOMWOSFHM-WPRPVWTQSA-N,CHEMBL1871,pilocarpine,AR,-3.0181935,-3.0181935,0.1529085,0.41133595,0.084314466,0.9996161460876464,0.0101405577734112,0.0481933020055294,-3.009395,5.206798076629639,112.0,257.0,370.0,234.0,690.0,597.0,117.0,598.0
QCZAWDGAVJMPTA-RNFRBKRXSA-N,CHEMBL1871,vorasidenib,AR,-2.78621,-2.78621,0.14890198,0.5525293,0.057569608,0.8944359421730042,0.5918580889701843,0.7590028047561646,-2.8108919,6.752820611000061,105.0,261.0,247.0,280.0,125.0,443.0,289.0,60.0
QDGZDCVAUDNJFG-FXQIFTODSA-N,CHEMBL1871,entecavir,AR,-5.1459765,-5.1459765,0.12143171,0.54361427,0.048459515,0.0859469845890998,0.0203079059720039,0.9996434450149536,-5.0552526,5.00426173210144,219.0,293.0,255.0,310.0,644.0,103.0,484.0,652.0
QEFAQIPZVLVERP-UHFFFAOYSA-N,CHEMBL1871,nepafenac,AR,-3.246181,-3.246181,-0.1877086,0.14821921,0.0,0.0051667601801455,0.0599040240049362,0.2077025771141052,-3.2342696,4.936130166053772,119.0,668.0,678.0,620.0,488.0,538.0,618.0,669.0
QFFGVLORLPOAEC-SNVBAGLBSA-N,CHEMBL1871,besifloxacin,AR,-11.538453,-11.538453,0.041952293,0.64816034,0.0025602041,0.8879801034927368,0.0902498885989189,0.0778465420007705,-9.056564,5.798260122537613,578.0,389.0,162.0,474.0,407.0,582.0,292.0,302.0
QFNHIDANIVGXPE-FNZWTVRRSA-N,CHEMBL1871,eluxadoline,AR,-12.096031,-12.096031,-0.01867588,0.34459046,0.0,0.9902238249778748,0.0635038763284683,0.4133895933628082,-11.25402,5.403139412403107,611.0,475.0,443.0,620.0,478.0,505.0,204.0,510.0
