drug_id,name,smiles,native_feature_index,training_feature_index,split_group,feature_source
RHXHGRAEPCAFML-UHFFFAOYSA-N,ribociclib,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,88754,670644.0,SG:8e5bf141402e80e95eeb0a007a76ad8cd0e09dc95c0172f70a0495d9846c333a,prepared_A_B_cache
RITAVMQDGBJQJZ-FMIVXFBMSA-N,axitinib,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,105219,671981.0,SG:89591eec0aac7f98a63ff84e54fa2e2b90add74af088c4d6ae8000c7d797bb8c,prepared_A_B_cache
RJCWBNBKOKFWNY-IDPLTSGASA-N,omaveloxolone,CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,43799,,,preserved_catalog_cache
RJKFOVLPORLFTN-LEKSSAKUSA-N,progesterone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,19666,673006.0,SG:d6514310af66c5732deb90b9c08acea4883cc744c9beccdb69aedf8ec902e759,prepared_A_B_cache
RKEWSXXUOLRFBX-UHFFFAOYSA-N,pimavanserin,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,30983,674286.0,SG:d17fe29caa947ed374516c39572e453748077377cf7f76c16295e3f5bdbeac3e,prepared_A_B_cache
RKUNBYITZUJHSG-SPUOUPEWSA-N,atropine,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,102372,675140.0,SG:85ba2ac564f4103b6c989f67eb015146a8c1d67597bd57d235ec6bd01c338b5f,prepared_A_B_cache
RLAWWYSOJDYHDC-BZSNNMDCSA-N,lisinopril,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,247231,675505.0,SG:12a9f55b6d01342dea78e66caeb3ece0a37b02a8697e05ed229e89e9b7629b4b,preserved_catalog_cache
RLCLASQCAPXVLM-NSHDSACASA-N,mavacamten,CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,38801,,,preserved_catalog_cache
RMMXLENWKUUMAY-UHFFFAOYSA-N,telmisartan,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,62047,677833.0,SG:8c5de94b31ce49dcc5fca1e87376a7615f755511229074cc2182d0bc4e237fc8,prepared_A_B_cache
RMRJXGBAOAMLHD-IHFGGWKQSA-N,buprenorphine,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,122222,,,preserved_catalog_cache
RNOAOAWBMHREKO-QFIPXVFZSA-N,zanubrutinib,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,5569,679484.0,SG:a5d822507e3880160fed2b1af2c7059f10a0a26a753f5ffe7802a56762e614ea,prepared_A_B_cache
RRMJMHOQSALEJJ-UHFFFAOYSA-N,lazertinib,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1,9200,685596.0,SG:233674edb039cecff1c288a5a57e925463bf3b085826190b28e97829b5fbba02,prepared_A_B_cache
RTGDFNSFWBGLEC-SYZQJQIISA-N,mycophenolate mofetil,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,122412,,,preserved_catalog_cache
RTHCYVBBDHJXIQ-UHFFFAOYSA-N,fluoxetine,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,106466,688465.0,SG:048c0536cc6b34f786fd7be310f416a8292bb8bf45632bad10acd17a205d46e4,prepared_A_B_cache
RUDATBOHQWOJDD-BSWAIDMHSA-N,chenodiol,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,171096,689836.0,SG:1fd900140004786074c44026654375b48b9b362b59f313af980054ef9f25e78d,prepared_A_B_cache
RUEYEZADQJCKGV-UHFFFAOYSA-N,daprodustat,O=C(O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,283013,689961.0,SG:18f62d769231950a950269b02a8c26acd960df850c91e656df525591d6082a84,prepared_A_B_cache
RUOKEQAAGRXIBM-GFCCVEGCSA-N,rasagiline,C#CCN[C@@H]1CCc2ccccc21,1113,690515.0,SG:67b8126d52a60ce881a579d87a4d57455eccc9872fb0cabb67e743b53390af85,prepared_A_B_cache
RUZYUOTYCVRMRZ-UHFFFAOYSA-N,doxazosin,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,135837,691259.0,SG:88df77fb20940edb579aca330bc1b6f424d57ca137d893379f5b8483611efc3a,prepared_A_B_cache
RVOLLAQWKVFTGE-UHFFFAOYSA-N,pyridostigmine,CN(C)C(=O)Oc1ccc[n+](C)c1,88379,692141.0,SG:8eb2bbb7e55a790a4ea4197cd4fb6e536197374fbc7ec15ad9f0a3f7267095a2,prepared_A_B_cache
RWTNPBWLLIMQHL-UHFFFAOYSA-N,fexofenadine,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,21556,694140.0,SG:8db0bea9e59206f1e33914ff9a4e709b4f42917ffb590bc6aff2e5cc4a81a314,prepared_A_B_cache
RYIDHLJADOKWFM-MAODMQOUSA-N,samidorphan,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3,243349,696546.0,SG:ee5229541b738960d2e9aee18aab8023aded2d620962274feeba50e8bdf3a871,prepared_A_B_cache
RYMZZMVNJRMUDD-HGQWONQESA-N,simvastatin,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,50562,696809.0,SG:909945e1c93b49842e2ab069eb9b9f9f430de21140dcc50255b299c2683adb2a,preserved_catalog_cache
RZEKVGVHFLEQIL-UHFFFAOYSA-N,celecoxib,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,192052,697818.0,SG:b1b3257e32e930f381a31bdc55e30f3e30d0a651f8a08e9cc76ba5455911bd8d,prepared_A_B_cache
RZVAJINKPMORJF-UHFFFAOYSA-N,acetaminophen,CC(=O)Nc1ccc(O)cc1,17957,698814.0,SG:13cad05ca8f49c509e5b7be8c67668484344ebf2b2d12b03b295f14d4b1c32d1,preserved_catalog_cache
RZVPBGBYGMDSBG-GGAORHGYSA-N,baloxavir marboxil,COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O,112325,,,preserved_catalog_cache
SDEAXTCZPQIFQM-UHFFFAOYSA-N,tucatinib,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,189473,704094.0,SG:ac3253cfbaabcfa354e95d79e2979d4e6c1d5d7d0cac242123de91be6dbf0198,prepared_A_B_cache
SDUQYLNIPVEERB-QPPQHZFASA-N,gemcitabine,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,256365,,,preserved_catalog_cache
SECKRCOLJRRGGV-UHFFFAOYSA-N,vardenafil,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,61985,705571.0,SG:d6956d9483c0863ac406eb50b17cc67224d879b1c4ee38f9ac288878d147e237,prepared_A_B_cache
SEVCTUCCZYBJER-BSJAROSPSA-N,sofpironium,CCOC(=O)C[N+]1(C)CC[C@@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1,69119,,,preserved_catalog_cache
SFLSHLFXELFNJZ-QMMMGPOBSA-N,droxidopa;norepinephrine,NC[C@H](O)c1ccc(O)c(O)c1,247702,707735.0,SG:13cad05ca8f49c509e5b7be8c67668484344ebf2b2d12b03b295f14d4b1c32d1,preserved_catalog_cache
SFNSLLSYNZWZQG-VQIMIIECSA-N,glasdegib,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,101335,,,preserved_catalog_cache
SGEGOXDYSFKCPT-UHFFFAOYSA-N,vilazodone,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,237321,708897.0,SG:3944c8a9823c49502983fb222ee0b70b3ceddae8fd7afd8733da28b8cb12c412,prepared_A_B_cache
SGEUNORSOZVTOL-CABZTGNLSA-N,inavolisib,C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O,172274,708938.0,SG:412fb8b1f0ac96cc16d55aff4008417b973edb4cb75e553b40367b4991b81b03,prepared_A_B_cache
SGUAFYQXFOLMHL-UHFFFAOYSA-N,labetalol,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,39977,709845.0,SG:7728153248bdf7321732efe1b6671554592ffe1adc2726178e38e173d9e79962,prepared_A_B_cache
SHGAZHPCJJPHSC-XFYACQKRSA-N,isotretinoin,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,46663,,,preserved_catalog_cache
SHGAZHPCJJPHSC-YCNIQYBTSA-N,tretinoin,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,46659,710587.0,SG:fe8528cff2dfdfccb74364d107bc9b21678454f5ed2e7b9a9fba732c294a7826,prepared_A_B_cache
SIFNOOUKXBRGGB-AREMUKBSSA-N,elacestrant,CCNCCc1ccc(CN(CC)c2cc(OC)ccc2[C@@H]2CCc3cc(O)ccc3C2)cc1,67254,712106.0,SG:728ab605560fedf5a93998494cd5c4741be10a7ace888426868f472ed4a04a38,prepared_A_B_cache
SJVQHLPISAIATJ-ZDUSSCGKSA-N,duvelisib,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,172689,714732.0,SG:e018a0dccb328c544ac1e53ddfaa7d1c438b4807315ad4cee7862fb353ec299f,prepared_A_B_cache
SJZRECIVHVDYJC-UHFFFAOYSA-N,oxybate,O=C(O)CCCO,282513,715007.0,SG:2675300741475cdab2381f8f2edf16456758f013a66dadcd60198c9f98749247,prepared_A_B_cache
SMOBCLHAZXOKDQ-ZJUUUORDSA-N,relebactam,O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,268988,,,preserved_catalog_cache
SNICXCGAKADSCV-JTQLQIEISA-N,nicotine polacrilex,CN1CCC[C@H]1c1cccnc1,98522,720400.0,SG:2a19a0b4e25b43d113cbdde9fa52dda05111a447e09dccf49475cbbb10b852c3,prepared_A_B_cache
SNIOPGDIGTZGOP-UHFFFAOYSA-N,nitroglycerin,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],298445,,,preserved_catalog_cache
SNPPWIUOZRMYNY-UHFFFAOYSA-N,bupropion,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,40786,720848.0,SG:13cad05ca8f49c509e5b7be8c67668484344ebf2b2d12b03b295f14d4b1c32d1,preserved_catalog_cache
SNUDIPVBUUXCDG-QHSBEEBCSA-N,tebipenem pivoxil,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,166590,721125.0,SG:2ddc152b26b0921738c4459eafa6632a79b179b3b311fb58f456fba1b6ad7578,prepared_A_B_cache
SOLUWJRYJLAZCX-LYOVBCGYSA-N,bictegravir,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,271069,722209.0,SG:b1018d106221a743d5f7962443d9e52c6ba3408e4a92c26b073e46f4f2404a57,prepared_A_B_cache
SONNWYBIRXJNDC-VIFPVBQESA-N,phenylephrine,CNC[C@H](O)c1cccc(O)c1,107115,722330.0,SG:13cad05ca8f49c509e5b7be8c67668484344ebf2b2d12b03b295f14d4b1c32d1,preserved_catalog_cache
SOYCMDCMZDHQFP-UHFFFAOYSA-N,nepafenac,Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1,253714,,,preserved_catalog_cache
SOYKEARSMXGVTM-UHFFFAOYSA-N,chlorpheniramine,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,89831,723036.0,SG:80b3500deab05d35afac195f29e293d1fdaf7e2445c31d706b7347b60b30f448,prepared_A_B_cache
SPMVMDHWKHCIDT-UHFFFAOYSA-N,tivozanib,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,136152,723917.0,SG:2544f323cbfd41a288eb439b20873525d99338e03153fbf3c7241a2399fe35b3,prepared_A_B_cache
STPKWKPURVSAJF-LJEWAXOPSA-N,maralixibat,CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O,53622,730369.0,SG:b7bf295852840981f84a8b625cfd29f210e6fce517f276e465be8bab716be9f8,prepared_A_B_cache
STUWGJZDJHPWGZ-LBPRGKRZSA-N,alpelisib,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,210722,730694.0,SG:5d64ca735ef7b8ab97f3ec45fc87c4e9ca6c5297ed6951302fee6229468ce48a,prepared_A_B_cache
STZYTFJPGGDRJD-NHUWBDDWSA-N,retapamulin,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2C[C@H]3CC[C@@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,12422,,,preserved_catalog_cache
SUBDBMMJDZJVOS-DEOSSOPVSA-N,esomeprazole,COc1ccc2[nH]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,148610,,,preserved_catalog_cache
SUBDBMMJDZJVOS-UHFFFAOYSA-N,omeprazole,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,148609,731067.0,SG:9bc427d6571da0bc1ff630f0d1d9f47d1d8fd5d8d8a00acdf52ecb0a3da57a13,prepared_A_B_cache
SUDAHWBOROXANE-SECBINFHSA-N,mirdametinib,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,274486,731193.0,SG:66594b79d38dcf0e9b76f97ea0b663d2201a9726e63e7d60e676d1d53a8a4bca,prepared_A_B_cache
SUJUHGSWHZTSEU-FYBSXPHGSA-N,tipranavir,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,60824,731608.0,SG:ee073172aad122859f245b51a1ebf0b8b59bd516861fff094edf131cc62167c0,preserved_catalog_cache
TTWJBBZEZQICBI-UHFFFAOYSA-N,metoclopramide,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,63703,740407.0,SG:13cad05ca8f49c509e5b7be8c67668484344ebf2b2d12b03b295f14d4b1c32d1,preserved_catalog_cache
TTZHDVOVKQGIBA-IQWMDFIBSA-N,sofosbuvir,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,34787,,,preserved_catalog_cache
TXEIIPDJKFWEEC-UHFFFAOYSA-N,tafamidis,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,285527,745843.0,SG:d7a02414bf824e9c40f9e4e194e90a7a76d8193b655bef004345c8e298433151,prepared_A_B_cache
TYZROVQLWOKYKF-ZDUSSCGKSA-N,linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,16748,748738.0,SG:92dcf52398f43c32443f7d8f6b3e961524e5a3e2c690052f9b2599b9bee6c91b,prepared_A_B_cache
TZFNLOMSOLWIDK-JTQLQIEISA-N,carbidopa,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,169977,,,preserved_catalog_cache
UBPYILGKFZZVDX-UHFFFAOYSA-N,bosutinib,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,129968,752983.0,SG:58802d60d9d8aaf2bd60cf0d3cbd381302fe72b8ace5743a6d625a2e904b299a,prepared_A_B_cache
UBQNRHZMVUUOMG-UHFFFAOYSA-N,zonisamide,NS(=O)(=O)Cc1noc2ccccc12,248630,753017.0,SG:ea05160cd2cb09ea09dbe58e80edb25e73a850a6e7729a6501b5c757122a915f,prepared_A_B_cache
UBZPNQRBUOBBLN-PWRODBHTSA-N,serdexmethylphenidate,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1C(=O)OC[n+]1cccc(C(=O)N[C@@H](CO)C(=O)[O-])c1,113065,,,preserved_catalog_cache
UCFGDBYHRUNTLO-QHCPKHFHSA-N,topotecan,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,77866,753901.0,SG:752b6cef5780b2f2fae3f80e3b83b9ee24f85596a8218e38c6ee7f2bd6b5f837,prepared_A_B_cache
UCJGJABZCDBEDK-UHFFFAOYSA-N,bazedoxifene,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,178041,754126.0,SG:e300d78bb5c0669ca88536e6b6d1167b7a83d41476e54186d660200451c2cb9f,prepared_A_B_cache
UCTWMZQNUQWSLP-VIFPVBQESA-N,epinephrine,CNC[C@H](O)c1ccc(O)c(O)c1,107114,754790.0,SG:13cad05ca8f49c509e5b7be8c67668484344ebf2b2d12b03b295f14d4b1c32d1,preserved_catalog_cache
UEJJHQNACJXSKW-UHFFFAOYSA-N,thalidomide,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,290410,757321.0,SG:076f990333cad32c4cfeab3c4724137081ebd7ca97a36b0842895de667cd5e65,prepared_A_B_cache
UFSKUSARDNFIRC-UHFFFAOYSA-N,lumacaftor,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,196977,759452.0,SG:787f1697836f2de88efa8e6ca0c6f7acc01eaf6afd17f0eb8d6116b3236296e7,prepared_A_B_cache
UGJMXCAKCUNAIE-UHFFFAOYSA-N,gabapentin,NCC1(CC(=O)O)CCCCC1,246897,760443.0,SG:a21c4f64dcc59dd2ede88d9a0768c55c266cb330970fe499e6a6d2e8cef5ad95,prepared_A_B_cache
UHSKFQJFRQCDBE-UHFFFAOYSA-N,ropinirole,CCCN(CCC)CCc1cccc2c1CC(=O)N2,58867,762555.0,SG:e91299b7c2286d48cbac047a78ca49c5a89179e8812105fdef30b10486592a3a,preserved_catalog_cache
UHTHHESEBZOYNR-UHFFFAOYSA-N,vandetanib,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,133267,762622.0,SG:3ef02c102cdc575544170c92af725f7a633eb9efc8fb55cbec3cd3b5f353e2f8,prepared_A_B_cache
UIAGMCDKSXEBJQ-UHFFFAOYSA-N,nimodipine,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,118121,763090.0,SG:496fb2d31e86fc59dc96eecaea4ffdedf8adf92356370925f321760f59e046a4,prepared_A_B_cache
UJLAWZDWDVHWOW-YPMHNXCESA-N,tofacitinib,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,167837,765277.0,SG:edcc45e1f8fd36ba78d8d8879c92b9d676d3d125f85199fd1a554089fdeea9f2,prepared_A_B_cache
UJVDJAPJQWZRFR-DHIUTWEWSA-N,macimorelin,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,26477,,,preserved_catalog_cache
ULFRLSNUDGIQQP-UHFFFAOYSA-N,rizatriptan,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,90951,768044.0,SG:189138c5934357533fe0132c27833221486fa42b591021ecf8b2a51667fa0acf,prepared_A_B_cache
ULXXDDBFHOBEHA-CWDCEQMOSA-N,afatinib,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,89185,769156.0,SG:a83b5fc8b57cf2698065fc1e4ecd53bc8d2168e1c4d3bd1c9a9c0826a654d41f,prepared_A_B_cache
UPNUIXSCZBYVBB-JVFUWBCBSA-N,alvimopan,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,174174,774817.0,SG:741d0c085f41383ba1aa145fca2a54cc68f9fb6f83c8bab24c14ea7e190731bb,prepared_A_B_cache
UQCNKQCJZOAFTQ-ISWURRPUSA-N,oxymorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,101449,775685.0,SG:379576b05a4411c44414ccfba8a8c8058db917f24e72aa5621e4e12854e68a00,prepared_A_B_cache
UQRORFVVSGFNRO-UTINFBMNSA-N,miglustat,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,56546,776593.0,SG:daa04a326d407f1003f7ae788f5749f14116dab822b70949732eb2c65d524d6a,prepared_A_B_cache
UREBDLICKHMUKA-CXSFZGCWSA-N,dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,169098,777349.0,SG:1da66fc6f795b514717b01b36b719369af22182021592bcbbea9fd1a96bb183f,prepared_A_B_cache
UREBDLICKHMUKA-DVTGEIKXSA-N,betamethasone,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,174844,,,preserved_catalog_cache
URKOMYMAXPYINW-UHFFFAOYSA-N,quetiapine,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,303382,777735.0,SG:6f05c280b95fbd0238af7502c07ad63e2d7ef8dc85167f8f947ca9c8559d3c60,prepared_A_B_cache
USUZGMWDZDXMDG-CYBMUJFWSA-N,osilodrostat,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,237253,779911.0,SG:f492f18186830a19eceb42ec10f8a2552c3ffaf3f9ea00af110b2f628be73600,prepared_A_B_cache
USZAGAREISWJDP-UHFFFAOYSA-N,crisaborole,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,237107,780150.0,SG:2bc136d158322b8fc4f7f6837696d4614853ee225e49ee925c974cf7b737b557,prepared_A_B_cache
UTNUDOFZCWSZMS-YFHOEESVSA-N,teriflunomide,C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,2942,781070.0,SG:13cad05ca8f49c509e5b7be8c67668484344ebf2b2d12b03b295f14d4b1c32d1,preserved_catalog_cache
UVSMNLNDYGZFPF-UHFFFAOYSA-N,pomalidomide,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,255732,784687.0,SG:076f990333cad32c4cfeab3c4724137081ebd7ca97a36b0842895de667cd5e65,prepared_A_B_cache
UWKQSNNFCGGAFS-XIFFEERXSA-N,irinotecan,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,80100,785841.0,SG:03b166bb2514ce9116b210e79fabf891b973c62b652cbc65d3f884fe5da48edb,prepared_A_B_cache
UXNXMBYCBRBRFD-MUUNZHRXSA-N,berotralstat,N#Cc1cccc([C@@H](NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,238134,787527.0,SG:404c1a90180370f94ed894ab13a98932abb1788084e65d7a05cc0a8a2abc9723,prepared_A_B_cache
UZHSEJADLWPNLE-GRGSLBFTSA-N,naloxone,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,11461,790327.0,SG:379576b05a4411c44414ccfba8a8c8058db917f24e72aa5621e4e12854e68a00,prepared_A_B_cache
UZWDCWONPYILKI-UHFFFAOYSA-N,abemaciclib,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,65972,791258.0,SG:74257bbb8c096d9140a55964188baf374bec93d4f05234de5bba0cd82260d74d,prepared_A_B_cache
VCKUSRYTPJJLNI-UHFFFAOYSA-N,terazosin,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,135836,795402.0,SG:b4619b365d30bc0a8b638a0c66849bc98e7a524f534646cf528c8e31f95f951b,prepared_A_B_cache
VCSUIBJKYCVWNF-NRFANRHFSA-N,vanzacaftor,CC1(C)C[C@@H]2CCCNc3cccc(n3)S(=O)(=O)NC(=O)c3ccc(-n4ccc(OCCC5C6(CC6)C56CC6)n4)nc3N1C2,44136,,,preserved_catalog_cache
VDANGULDQQJODZ-UHFFFAOYSA-N,chloroprocaine,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,63784,796428.0,SG:13cad05ca8f49c509e5b7be8c67668484344ebf2b2d12b03b295f14d4b1c32d1,preserved_catalog_cache
VERWOWGGCGHDQE-UHFFFAOYSA-N,ceritinib,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,189245,798991.0,SG:102b8afb7edff0c0343a90c1c9b8d569650f89a1d9ab411cdd4fcfa66703475a,prepared_A_B_cache
VFBILHPIHUPBPZ-UHFFFAOYSA-N,difamilast,CCOc1ccccc1C(=O)NCc1coc(-c2ccc(OC(F)F)c(OC(C)C)c2)n1,75190,799592.0,SG:aa35ca053ebf09246a913f4af1a4dfee622cb4e9afcfe86062cdd32272aba797,prepared_A_B_cache
VFCRKLWBYMDAED-REWPJTCUSA-N,nirogacestat,CCC[C@H](N[C@H]1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1,61059,799682.0,SG:af05aa4a26026a04f68cbef4c25c0a7b51e7ad60976547af896a64f50c15ba49,prepared_A_B_cache
VGKDLMBJGBXTGI-SJCJKPOMSA-N,sertraline,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,108075,801642.0,SG:acc17aeca675bc799c6fc38ecc0b23697bbcf4bec822431dfd1602a6435d808c,prepared_A_B_cache
