pair_id,ligand_inchikey,drug_names,target_chembl_id,gene_symbol,biomaster_independent_borda_score,biomaster_independent_borda_score_rank_within_drug_384,biomaster_independent_new_head_borda_score,biomaster_independent_new_head_borda_score_rank_within_drug_384,biomaster_system_borda_score,biomaster_system_borda_score_rank_within_drug_384,independent_validation_rank_score,biomaster_routed_stack_score,old_drug_leakage_safe_score_v10,old_drug_leakage_safe_score_v10_rank_within_drug_384,ensemble_drug_to_target_logit,ensemble_drug_to_target_logit_rank_within_drug_384,biomaster_full_fit_v10_borda_score,dtiam_probability,binding_rank_384,ligand_smiles,exact_structure_in_fda_registry,final_drug_scope_status,known_target_chembl_ids,active_species_status,chembl_any_prodrug,pubchem_evidence_interpretation,graph_drug_id,graph_drug_name,mapping_rule,mapping_status,candidate_ids,identity_hold,inference_eligible,identity_concordance,interpretation_eligible,ec_node_count,ec_disease_endpoint_count,ec_non_text_asserted_disease_endpoint_count,disease_evidence_status,uniprot_accession,assay_lane,assay_confirmation_status,structure_ready_strict,positive_compounds,negative_compounds,connectivity_key,murcko_scaffold,rdkit_mw,rdkit_clogp,rdkit_tpsa,rdkit_hbd,rdkit_hba,rdkit_rotatable_bonds,smiles_full_key_matches,actual_fragment_count,actual_formal_charge,chemical_risk_points,active_species_review_hold,identity_scope_pass,chemistry_policy_pass,known_chembl37,known_training,known_kirhub,known_moa,known_moa_component,known_bindingdb_articles,known_bindingdb_pubchem,known_gtopdb,known_ec_physical,ec_other_assertion_hold,ec_ambiguous_relation_hold,known_relation_excluded,prior_relation_review_hold,novelty_pass,joint_r50_ot01,joint_r50_ot03,joint_r50_ot05,joint_r100_ot03,joint_r50_ot03_exact,joint_r50_ot03_genetic,joint_r50_ot03_exact_genetic,base_eligible,primary_joint_selected,expanded_rank50_selected,screen_status,all_exclusion_reasons,in_original_512,in_original_448_candidates,relaxed_joint_route,binding_route_rank_gate,raw_activity_rows,positive_max_tanimoto,positive_reference_chembl,positive_reference_name,positive_reference_inchikey,positive_reference_endpoints,positive_reference_assays,negative_max_tanimoto,negative_reference_chembl,negative_reference_name,negative_reference_inchikey,negative_reference_endpoints,negative_reference_assays,reference_transfer_hold,binding_only_route,expanded_eligible,in_baseline384,route
AFLFKFHDSCQHOL-IZZDOVSWSA-N__CHEMBL1929,AFLFKFHDSCQHOL-IZZDOVSWSA-N,elafibranor,CHEMBL1929,XDH,0.8694516971279374,10,0.8798955613577024,13,0.896431679721497,10,-2.644890958116044,0.1695797440711221,0.5007964962427814,86,2.639722,5,0.8838120104438643,0.5681522,8,CSc1ccc(C(=O)/C=C/c2cc(C)c(OC(C)(C)C(=O)O)c(C)c2)cc1,True,INCLUDE_CORE_DISCOVERY,CHEMBL239; CHEMBL3979,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB05187,Elafibranor,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB05187,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,18,0,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P47989,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,369,148,AFLFKFHDSCQHOL,O=C(C=Cc1ccccc1)c1ccccc1,384.49700000000007,5.163440000000004,63.60000000000001,1,4,7,True,1,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,False,True,0,0.3703703703703703,CHEMBL4634599,,GQUJUYRCDKOOAM-NYYWCZLTSA-N,IC50,2649832,0.2238805970149253,CHEMBL3823459,,SITVXFWETPBBMY-WJDWOHSUSA-N,Inhibition,1587887,False,True,True,False,BINDING_CHEMISTRY_WITHOUT_GRAPH_GATE
AFLFKFHDSCQHOL-IZZDOVSWSA-N__CHEMBL1951,AFLFKFHDSCQHOL-IZZDOVSWSA-N,elafibranor,CHEMBL1951,MAOA,0.8759791122715405,9,0.877284595300261,14,0.9138381201044384,5,-1.4779126048436344,0.2669020503100817,0.4895249340033909,94,-1.4355975,81,0.7741514360313315,0.5548382,2,CSc1ccc(C(=O)/C=C/c2cc(C)c(OC(C)(C)C(=O)O)c(C)c2)cc1,True,INCLUDE_CORE_DISCOVERY,CHEMBL239; CHEMBL3979,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB05187,Elafibranor,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB05187,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,18,0,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P21397,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,705,2026,AFLFKFHDSCQHOL,O=C(C=Cc1ccccc1)c1ccccc1,384.49700000000007,5.163440000000004,63.60000000000001,1,4,7,True,1,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,False,True,0,0.3703703703703703,CHEMBL140711,,QSTYRJCRRHXXQH-KPKJPENVSA-N,Ki,1448561,0.3571428571428571,CHEMBL33458,,RFEBZPOCGLTDQH-MDWZMJQESA-N,IC50,2647970,False,True,True,False,BINDING_CHEMISTRY_WITHOUT_GRAPH_GATE
AFLFKFHDSCQHOL-IZZDOVSWSA-N__CHEMBL2039,AFLFKFHDSCQHOL-IZZDOVSWSA-N,elafibranor,CHEMBL2039,MAOB,0.9608355091383812,1,0.9608355091383812,2,0.9738903394255874,1,-0.6642152544184462,0.5518457958988278,0.581296075575423,31,2.0817327,7,0.9530026109660574,0.58198833,1,CSc1ccc(C(=O)/C=C/c2cc(C)c(OC(C)(C)C(=O)O)c(C)c2)cc1,True,INCLUDE_CORE_DISCOVERY,CHEMBL239; CHEMBL3979,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB05187,Elafibranor,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB05187,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,18,0,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P27338,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,2132,1590,AFLFKFHDSCQHOL,O=C(C=Cc1ccccc1)c1ccccc1,384.49700000000007,5.163440000000004,63.60000000000001,1,4,7,True,1,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,False,True,0,0.3898305084745763,CHEMBL3781063,,GKDHWOUMCGRQHR-JXMROGBWSA-N,"IC50,Ki","1565721,1565722,2342432",0.3703703703703703,CHEMBL140711,,QSTYRJCRRHXXQH-KPKJPENVSA-N,Ki,1448562,False,True,True,False,BINDING_CHEMISTRY_WITHOUT_GRAPH_GATE
AFLFKFHDSCQHOL-IZZDOVSWSA-N__CHEMBL261,AFLFKFHDSCQHOL-IZZDOVSWSA-N,elafibranor,CHEMBL261,CA1,0.8133159268929504,22,0.8537859007832898,16,0.7832898172323759,31,-2.842990331908449,0.1070073252023269,0.4764753161680918,105,-0.44674015,54,0.7950391644908616,0.2747255,9,CSc1ccc(C(=O)/C=C/c2cc(C)c(OC(C)(C)C(=O)O)c(C)c2)cc1,True,INCLUDE_CORE_DISCOVERY,CHEMBL239; CHEMBL3979,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB05187,Elafibranor,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB05187,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,18,0,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P00915,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,3956,396,AFLFKFHDSCQHOL,O=C(C=Cc1ccccc1)c1ccccc1,384.49700000000007,5.163440000000004,63.60000000000001,1,4,7,True,1,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,False,True,0,0.4259259259259259,CHEMBL593207,,OSPIHNUGEOGEEL-JXMROGBWSA-N,Ki,2304341,0.2105263157894736,CHEMBL4791685,,IGJDMWJLDFPSOU-ZHACJKMWSA-N,Ki,2054801,False,True,True,False,BINDING_CHEMISTRY_WITHOUT_GRAPH_GATE
AHJRHEGDXFFMBM-UHFFFAOYSA-N__CHEMBL2252,AHJRHEGDXFFMBM-UHFFFAOYSA-N,palbociclib,CHEMBL2252,CTSC,0.6279373368146215,102,0.6292428198433421,102,0.7258485639686684,41,0.0372460027935758,0.746049323326765,0.0515144985383004,280,-2.4826252,29,0.5992167101827677,0.9306823,6,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,True,INCLUDE_CORE_DISCOVERY,CHEMBL1907601; CHEMBL2111455,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB09073,Palbociclib,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB09073,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,358,78,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P53634,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,314,12,AHJRHEGDXFFMBM,O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,447.54300000000035,2.965820000000001,105.03999999999999,2,8,5,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,False,True,0,0.3764705882352941,CHEMBL4873553,,XRNBLQBDZUJCOL-UHFFFAOYSA-N,IC50,"2120712,2120713,2120714",0.2129629629629629,CHEMBL461619,,DYLHJNWFUXMPCG-UHFFFAOYSA-N,Ki,513033,False,True,True,False,BINDING_CHEMISTRY_WITHOUT_GRAPH_GATE
AJIPIJNNOJSSQC-NYLIRDPKSA-N__CHEMBL1978,AJIPIJNNOJSSQC-NYLIRDPKSA-N,estetrol,CHEMBL1978,CYP19A1,0.7323759791122715,51,0.7715404699738904,44,0.7554395126196692,42,-2.104517646941088,0.1255153190899928,0.1963261823564203,174,-0.32816055,68,0.6866840731070496,0.14973459,3,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O,True,INCLUDE_CORE_DISCOVERY,CHEMBL2093866,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,,,FULL_INCHIKEY_PUBCHEM_SYNONYM,UNMAPPED,,False,False,NOT_ESTABLISHED,False,1,32,15,SOURCE_EVIDENCE_ONLY_NO_USABLE_TXGNN_SCORE,P11511,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,1445,397,AJIPIJNNOJSSQC,c1ccc2c(c1)CCC1C2CCC2CCCC21,304.38599999999997,1.5507999999999988,80.92,4,4,0,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,False,False,False,TXGNN_UNAVAILABLE,interpretation_eligible,False,False,False,True,0,0.4561403508771929,CHEMBL3753928,,GCBCRGZIRHMTNJ-XSSYPUMDSA-N,Ki,1547124,0.4166666666666667,CHEMBL299613,2-METHOXYESTRADIOL,CQOQDQWUFQDJMK-SSTWWWIQSA-N,IC50,2280974,False,True,True,False,BINDING_CHEMISTRY_WITHOUT_GRAPH_GATE
ANGKOCUUWGHLCE-HKUYNNGSSA-N__CHEMBL5705,ANGKOCUUWGHLCE-HKUYNNGSSA-N,glycopyrronium,CHEMBL5705,EGLN3,0.7075718015665796,76,0.7245430809399478,72,0.7624020887728459,41,-2.7071830242672754,0.201631093439762,0.7076299516222029,188,-5.9939094,356,0.2924281984334204,0.34668142,25,C[N+]1(C)CC[C@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1,True,INCLUDE_CORE_DISCOVERY,CHEMBL2094109; CHEMBL216; CHEMBL245,ADMINISTERED_SPECIES_ONLY,,NOT_ASSESSED_NO_GSRS_PUBCHEM_LINK,DB00986,Glycopyrronium,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB00986,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,156,89,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,Q9H6Z9,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,65,5,ANGKOCUUWGHLCE,O=C(OC1CC[NH2+]C1)C(c1ccccc1)C1CCCC1,318.43700000000024,2.4562999999999997,46.53,1,3,4,True,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,False,True,RANK21_50_SENSITIVITY_REVIEW,,False,False,True,False,0,0.1625,CHEMBL4483401,,IAOOIOSKSIPSBX-UHFFFAOYSA-N,IC50,1829981,0.1666666666666666,CHEMBL3646218,,BYSUDLAKLIQTEQ-UHFFFAOYSA-N,IC50,1534773,False,False,True,False,RELAXED_JOINT
AOMXMOCNKJTRQP-UHFFFAOYSA-N__CHEMBL1974,AOMXMOCNKJTRQP-UHFFFAOYSA-N,relugolix,CHEMBL1974,FLT3,0.4373368146214099,226,0.4856396866840731,192,0.536118363794604,172,-1.5763709198363354,0.4542641283495408,0.5054689359523722,367,3.7095387,28,0.4869451697127937,0.8484693,29,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,True,INCLUDE_CORE_DISCOVERY,CHEMBL1855,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB11853,Relugolix,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB11853,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,18,3,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P36888,KINASE_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,False,2154,451,AOMXMOCNKJTRQP,O=c1c2cc(-c3ccccc3)sc2n(Cc2ccccc2)c(=O)n1-c1cccnn1,623.6420000000004,3.7505000000000024,132.61,2,9,9,True,1,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,True,RANK21_50_SENSITIVITY_REVIEW,,False,False,True,False,0,0.2745098039215686,CHEMBL223236,,VAWVZAYWTUKBNV-UHFFFAOYSA-N,IC50,429057,0.2323232323232323,CHEMBL4245979,,AJGGCXVEAGOEBH-UHFFFAOYSA-N,IC50,1779218,False,False,True,False,RELAXED_JOINT
AOMXMOCNKJTRQP-UHFFFAOYSA-N__CHEMBL2007,AOMXMOCNKJTRQP-UHFFFAOYSA-N,relugolix,CHEMBL2007,PDGFRA,0.4295039164490862,235,0.4973890339425588,178,0.5848563968668407,147,-1.5200995292045747,0.434536195371237,0.5150245054917474,363,4.1989794,19,0.5039164490861618,0.878081,24,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,True,INCLUDE_CORE_DISCOVERY,CHEMBL1855,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB11853,Relugolix,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB11853,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,18,3,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P16234,KINASE_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,False,542,164,AOMXMOCNKJTRQP,O=c1c2cc(-c3ccccc3)sc2n(Cc2ccccc2)c(=O)n1-c1cccnn1,623.6420000000004,3.7505000000000024,132.61,2,9,9,True,1,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,True,RANK21_50_SENSITIVITY_REVIEW,,False,False,True,False,0,0.2547169811320754,CHEMBL1980297,ILORASERTIB,WPHKIQPVPYJNAX-UHFFFAOYSA-N,Ki,830844,0.21,CHEMBL4079775,,SXUTYOUZJINWCI-UHFFFAOYSA-N,IC50,1662938,False,False,True,False,RELAXED_JOINT
AQNDDEOPVVGCPG-UHFFFAOYSA-N__CHEMBL1944,AQNDDEOPVVGCPG-UHFFFAOYSA-N,esmolol,CHEMBL1944,MME,0.9412532637075718,3,0.9464751958224544,4,0.9547432550043516,2,-2.215351053883966,0.2325299642722245,0.8275734150394868,37,-4.4551315,162,0.7428198433420365,0.39564383,6,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,True,INCLUDE_CORE_DISCOVERY,CHEMBL210; CHEMBL213,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB00187,Esmolol,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB00187,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,124,24,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P08473,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,288,42,AQNDDEOPVVGCPG,c1ccccc1,295.379,1.5298999999999996,67.79,2,5,9,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,True,True,0,0.2686567164179104,CHEMBL254703,,RUTFYHHMLQZRQB-XPGWFJOJSA-N,Ki,462452,0.2465753424657534,CHEMBL252009,,XQUOBCBFYSAISV-CWVNLOTRSA-N,Ki,462452,False,False,True,False,RELAXED_JOINT
AQNDDEOPVVGCPG-UHFFFAOYSA-N__CHEMBL2808,AQNDDEOPVVGCPG-UHFFFAOYSA-N,esmolol,CHEMBL2808,NR1H3,0.8093994778067886,26,0.9216710182767625,6,0.6727589208006962,74,-2.4495466930387644,0.083951326101045,0.824399449086685,52,-6.8726387,362,0.464751958224543,0.061698608,12,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,True,INCLUDE_CORE_DISCOVERY,CHEMBL210; CHEMBL213,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB00187,Esmolol,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB00187,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,124,24,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,Q13133,NUCLEAR_EPIGENETIC_DOMAIN,NOT_LAB_OR_VENDOR_CONFIRMED,True,322,262,AQNDDEOPVVGCPG,c1ccccc1,295.379,1.5298999999999996,67.79,2,5,9,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,True,False,0,0.3783783783783784,CHEMBL214687,,UUUSQFKWCMPEFI-UHFFFAOYSA-N,IC50,406039,0.2361111111111111,CHEMBL4528723,,VQKAKICSSLMPRX-UHFFFAOYSA-N,Activity,1927663,False,False,True,False,RELAXED_JOINT
ASMXXROZKSBQIH-VITNCHFBSA-N__CHEMBL2243,ASMXXROZKSBQIH-VITNCHFBSA-N,aclidinium,CHEMBL2243,FAAH,0.881201044386423,12,0.9673629242819844,2,0.8868581375108789,12,-2.7807052401048664,0.1275843093107825,0.9081993194444417,1,-4.093538,176,0.7715404699738904,0.55234545,26,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,True,INCLUDE_CORE_DISCOVERY,CHEMBL245,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB08897,Aclidinium,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB08897,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,72,44,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,O00519,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,1069,210,ASMXXROZKSBQIH,O=C(OC1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(c1cccs1)c1cccs1,484.66300000000024,4.666800000000005,55.760000000000005,1,6,9,True,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,True,RANK21_50_SENSITIVITY_REVIEW,,False,False,True,False,0,0.25,CHEMBL599181,,ORPQZENLUNAGOE-UHFFFAOYSA-N,IC50,610820,0.2151898734177215,CHEMBL5402475,,ABFZMMVXSKGMJL-UHFFFAOYSA-N,IC50,2307287,False,False,True,False,RELAXED_JOINT
ASUTZQLVASHGKV-JDFRZJQESA-N__CHEMBL2023,ASUTZQLVASHGKV-JDFRZJQESA-N,galantamine,CHEMBL2023,COMT,0.7963446475195822,30,0.8394255874673628,20,0.8842471714534378,10,-2.562674744964848,0.2149070196538956,0.5120110863922859,98,-5.335039,352,0.4151436031331592,0.63258624,27,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,True,INCLUDE_CORE_DISCOVERY,CHEMBL220,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB00674,Galantamine,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB00674,False,True,NOT_ESTABLISHED,True,0,0,0,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P21964,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,98,30,ASUTZQLVASHGKV,C1=CC23CCNCc4cccc(c42)OC3CC1,287.35900000000004,1.8503,41.93,1,4,1,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,True,RANK21_50_SENSITIVITY_REVIEW,,False,False,True,False,0,0.1818181818181818,CHEMBL4538981,,BEKXFXSOYZKGJM-UHFFFAOYSA-N,IC50,1908867,0.123076923076923,CHEMBL3289431,,SMCLTXSMCNJKEU-UHFFFAOYSA-N,"Ki,Kd","1362902,1362903",False,False,True,False,RELAXED_JOINT
ASUTZQLVASHGKV-JDFRZJQESA-N__CHEMBL4791,ASUTZQLVASHGKV-JDFRZJQESA-N,galantamine,CHEMBL4791,ECE1,0.477154046997389,219,0.5058746736292428,185,0.5644038294168842,156,-2.552844910685888,0.23628588015981,0.1660363965660704,359,-2.0178096,124,0.3779373368146214,0.19005308,26,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,True,INCLUDE_CORE_DISCOVERY,CHEMBL220,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB00674,Galantamine,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB00674,False,True,NOT_ESTABLISHED,True,0,0,0,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P42892,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,63,7,ASUTZQLVASHGKV,C1=CC23CCNCc4cccc(c42)OC3CC1,287.35900000000004,1.8503,41.93,1,4,1,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,RANK21_50_SENSITIVITY_REVIEW,,False,False,True,False,0,0.1720430107526881,CHEMBL191879,,VILIDDZBEXSSLV-JKSUJKDBSA-N,IC50,"305797,305832",0.1047619047619047,CHEMBL4516982,BI 1935,KMESAVNRPDKZCQ-UHFFFAOYSA-N,% Ctrl,2138960,False,False,True,False,RELAXED_JOINT
ASUTZQLVASHGKV-JDFRZJQESA-N__CHEMBL5705,ASUTZQLVASHGKV-JDFRZJQESA-N,galantamine,CHEMBL5705,EGLN3,0.5659268929503917,148,0.575065274151436,141,0.6906005221932116,73,-2.3884350124678413,0.3244256032107775,0.2747954455605151,315,-4.117582,270,0.239556135770235,0.48799065,13,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,True,INCLUDE_CORE_DISCOVERY,CHEMBL220,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB00674,Galantamine,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB00674,False,True,NOT_ESTABLISHED,True,0,0,0,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,Q9H6Z9,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,65,5,ASUTZQLVASHGKV,C1=CC23CCNCc4cccc(c42)OC3CC1,287.35900000000004,1.8503,41.93,1,4,1,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,True,False,0,0.1515151515151515,CHEMBL3115295,,MIPRDIGWLQIILM-UHFFFAOYSA-N,IC50,1290488,0.1097560975609756,CHEMBL3646212,,LQWXMRRGVHUWEN-UHFFFAOYSA-N,IC50,1534773,False,False,True,False,RELAXED_JOINT
