tid,target_chembl_id,activity_id,assay_id,assay_chembl_id,assay_type,confidence_score,relationship_type,assay_description,assay_organism,assay_cell_type,standard_type,standard_relation,standard_value,standard_units,pchembl_value,activity_comment,data_validity_comment,potential_duplicate,molecule_chembl_id,molecule_name,molecule_type,max_phase,standard_inchi_key,canonical_smiles,document_year,pubmed_id,doi,normalized_smiles,evidence_category
11071,CHEMBL4076,17602084,1528596,CHEMBL3705520,B,8,H,"Forward Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the PBX Calcium Assay Kit from BD (Becton, Dickinson and Company) with calcium indicator dye 51-9000177BKa (BD, 640177), CHO cells expressing NCX1 were loaded with the dye, and after a preincubation period with the test compound, lonomycin (Calbiochem, 407950) was added. Ionomycin is an ionophor for Ca2+ions mediating an increase of intracellular Ca2+ions. Consequently, intracellular Ca2+ions are exchanged against extracellular Na+ions (Ca2+efflux, forward mode). The decrease of intracellular Ca2+ions was detected by measuring the fluorescence of the calcium indicator dye at a wavelength of 520 nm by a FLIPR device.Briefly, similarly as for the reverse mode, for the forward mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (cf. above). A total volume of 100 ul medium per well was used.",,CHO,IC50,=,400.0,nM,6.4,191786.0,,0,CHEMBL3662052,,Small molecule,,IPFOMQCQTLNHPJ-UHFFFAOYSA-N,Cc1csc(CCNc2cnc(Oc3ccc4c(c3)CCC(c3ccccc3)O4)s2)n1,2014,,,Cc1csc(CCNc2cnc(Oc3ccc4c(c3)CCC(c3ccccc3)O4)s2)n1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17602085,1528596,CHEMBL3705520,B,8,H,"Forward Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the PBX Calcium Assay Kit from BD (Becton, Dickinson and Company) with calcium indicator dye 51-9000177BKa (BD, 640177), CHO cells expressing NCX1 were loaded with the dye, and after a preincubation period with the test compound, lonomycin (Calbiochem, 407950) was added. Ionomycin is an ionophor for Ca2+ions mediating an increase of intracellular Ca2+ions. Consequently, intracellular Ca2+ions are exchanged against extracellular Na+ions (Ca2+efflux, forward mode). The decrease of intracellular Ca2+ions was detected by measuring the fluorescence of the calcium indicator dye at a wavelength of 520 nm by a FLIPR device.Briefly, similarly as for the reverse mode, for the forward mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (cf. above). A total volume of 100 ul medium per well was used.",,CHO,IC50,=,3300.0,nM,5.48,191787.0,,0,CHEMBL3662053,,Small molecule,,AWQKGRZAIHILJV-UHFFFAOYSA-N,O=C(NC1CC1)c1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,2014,,,O=C(NC1CC1)c1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658458,1528596,CHEMBL3705520,B,8,H,"Forward Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the PBX Calcium Assay Kit from BD (Becton, Dickinson and Company) with calcium indicator dye 51-9000177BKa (BD, 640177), CHO cells expressing NCX1 were loaded with the dye, and after a preincubation period with the test compound, lonomycin (Calbiochem, 407950) was added. Ionomycin is an ionophor for Ca2+ions mediating an increase of intracellular Ca2+ions. Consequently, intracellular Ca2+ions are exchanged against extracellular Na+ions (Ca2+efflux, forward mode). The decrease of intracellular Ca2+ions was detected by measuring the fluorescence of the calcium indicator dye at a wavelength of 520 nm by a FLIPR device.Briefly, similarly as for the reverse mode, for the forward mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (cf. above). A total volume of 100 ul medium per well was used.",,CHO,IC50,=,1900.0,nM,5.72,276119.0,,0,CHEMBL3657653,,Small molecule,,FMETUUJKGDCDMN-UHFFFAOYSA-N,O=C(NCc1nnc2n1CCC2)c1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,2014,,,O=C(NCc1nnc2n1CCC2)c1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658459,1528596,CHEMBL3705520,B,8,H,"Forward Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the PBX Calcium Assay Kit from BD (Becton, Dickinson and Company) with calcium indicator dye 51-9000177BKa (BD, 640177), CHO cells expressing NCX1 were loaded with the dye, and after a preincubation period with the test compound, lonomycin (Calbiochem, 407950) was added. Ionomycin is an ionophor for Ca2+ions mediating an increase of intracellular Ca2+ions. Consequently, intracellular Ca2+ions are exchanged against extracellular Na+ions (Ca2+efflux, forward mode). The decrease of intracellular Ca2+ions was detected by measuring the fluorescence of the calcium indicator dye at a wavelength of 520 nm by a FLIPR device.Briefly, similarly as for the reverse mode, for the forward mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (cf. above). A total volume of 100 ul medium per well was used.",,CHO,IC50,=,900.0,nM,6.05,276120.0,,0,CHEMBL3657664,,Small molecule,,SOBIFKNKVWFAHD-UHFFFAOYSA-N,CC(NC(=O)c1cnc(Oc2ccc3c(c2)CCC(c2cccc(F)c2)O3)s1)c1ccncc1,2014,,,CC(NC(=O)c1cnc(Oc2ccc3c(c2)CCC(c2cccc(F)c2)O3)s1)c1ccncc1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658460,1528596,CHEMBL3705520,B,8,H,"Forward Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the PBX Calcium Assay Kit from BD (Becton, Dickinson and Company) with calcium indicator dye 51-9000177BKa (BD, 640177), CHO cells expressing NCX1 were loaded with the dye, and after a preincubation period with the test compound, lonomycin (Calbiochem, 407950) was added. Ionomycin is an ionophor for Ca2+ions mediating an increase of intracellular Ca2+ions. Consequently, intracellular Ca2+ions are exchanged against extracellular Na+ions (Ca2+efflux, forward mode). The decrease of intracellular Ca2+ions was detected by measuring the fluorescence of the calcium indicator dye at a wavelength of 520 nm by a FLIPR device.Briefly, similarly as for the reverse mode, for the forward mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (cf. above). A total volume of 100 ul medium per well was used.",,CHO,IC50,=,2200.0,nM,5.66,276121.0,,0,CHEMBL3657665,,Small molecule,,SZXRJWBLACXTIR-UHFFFAOYSA-N,Cc1c(CNC(=O)c2cnc(Oc3ccc4c(c3)CCC(c3ccccc3)O4)s2)cnn1C,2014,,,Cc1c(CNC(=O)c2cnc(Oc3ccc4c(c3)CCC(c3ccccc3)O4)s2)cnn1C,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658461,1528596,CHEMBL3705520,B,8,H,"Forward Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the PBX Calcium Assay Kit from BD (Becton, Dickinson and Company) with calcium indicator dye 51-9000177BKa (BD, 640177), CHO cells expressing NCX1 were loaded with the dye, and after a preincubation period with the test compound, lonomycin (Calbiochem, 407950) was added. Ionomycin is an ionophor for Ca2+ions mediating an increase of intracellular Ca2+ions. Consequently, intracellular Ca2+ions are exchanged against extracellular Na+ions (Ca2+efflux, forward mode). The decrease of intracellular Ca2+ions was detected by measuring the fluorescence of the calcium indicator dye at a wavelength of 520 nm by a FLIPR device.Briefly, similarly as for the reverse mode, for the forward mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (cf. above). A total volume of 100 ul medium per well was used.",,CHO,IC50,=,600.0,nM,6.22,276122.0,,0,CHEMBL3657669,,Small molecule,,SNOIEIPMQYGTKA-UHFFFAOYSA-N,O=C(NCc1ccncc1)c1cnc(Oc2ccc3c(c2)CCC(c2cccc(F)c2)O3)s1,2014,,,O=C(NCc1ccncc1)c1cnc(Oc2ccc3c(c2)CCC(c2cccc(F)c2)O3)s1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658462,1528596,CHEMBL3705520,B,8,H,"Forward Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the PBX Calcium Assay Kit from BD (Becton, Dickinson and Company) with calcium indicator dye 51-9000177BKa (BD, 640177), CHO cells expressing NCX1 were loaded with the dye, and after a preincubation period with the test compound, lonomycin (Calbiochem, 407950) was added. Ionomycin is an ionophor for Ca2+ions mediating an increase of intracellular Ca2+ions. Consequently, intracellular Ca2+ions are exchanged against extracellular Na+ions (Ca2+efflux, forward mode). The decrease of intracellular Ca2+ions was detected by measuring the fluorescence of the calcium indicator dye at a wavelength of 520 nm by a FLIPR device.Briefly, similarly as for the reverse mode, for the forward mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (cf. above). A total volume of 100 ul medium per well was used.",,CHO,IC50,=,1200.0,nM,5.92,276123.0,,0,CHEMBL3657671,,Small molecule,,IDVJLAHSRXEJMB-UHFFFAOYSA-N,O=C(NCc1nnc2n1CCC2)c1cnc(Oc2ccc3c(c2)CCC(c2cccc(F)c2)O3)s1,2014,,,O=C(NCc1nnc2n1CCC2)c1cnc(Oc2ccc3c(c2)CCC(c2cccc(F)c2)O3)s1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658463,1528596,CHEMBL3705520,B,8,H,"Forward Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the PBX Calcium Assay Kit from BD (Becton, Dickinson and Company) with calcium indicator dye 51-9000177BKa (BD, 640177), CHO cells expressing NCX1 were loaded with the dye, and after a preincubation period with the test compound, lonomycin (Calbiochem, 407950) was added. Ionomycin is an ionophor for Ca2+ions mediating an increase of intracellular Ca2+ions. Consequently, intracellular Ca2+ions are exchanged against extracellular Na+ions (Ca2+efflux, forward mode). The decrease of intracellular Ca2+ions was detected by measuring the fluorescence of the calcium indicator dye at a wavelength of 520 nm by a FLIPR device.Briefly, similarly as for the reverse mode, for the forward mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (cf. above). A total volume of 100 ul medium per well was used.",,CHO,IC50,=,1200.0,nM,5.92,276124.0,,0,CHEMBL3657690,,Small molecule,,UZUNANKEQRRTHJ-UHFFFAOYSA-N,O=C(NCc1ccnc(Cl)c1)c1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,2014,,,O=C(NCc1ccnc(Cl)c1)c1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658464,1528596,CHEMBL3705520,B,8,H,"Forward Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the PBX Calcium Assay Kit from BD (Becton, Dickinson and Company) with calcium indicator dye 51-9000177BKa (BD, 640177), CHO cells expressing NCX1 were loaded with the dye, and after a preincubation period with the test compound, lonomycin (Calbiochem, 407950) was added. Ionomycin is an ionophor for Ca2+ions mediating an increase of intracellular Ca2+ions. Consequently, intracellular Ca2+ions are exchanged against extracellular Na+ions (Ca2+efflux, forward mode). The decrease of intracellular Ca2+ions was detected by measuring the fluorescence of the calcium indicator dye at a wavelength of 520 nm by a FLIPR device.Briefly, similarly as for the reverse mode, for the forward mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (cf. above). A total volume of 100 ul medium per well was used.",,CHO,IC50,=,8300.0,nM,5.08,276125.0,,0,CHEMBL3657708,,Small molecule,,MWNLSPFRYZOYBO-UHFFFAOYSA-N,O=C(NCc1ccno1)c1cnc(Oc2ccc3c(c2)CCC(c2cccnc2)O3)s1,2014,,,O=C(NCc1ccno1)c1cnc(Oc2ccc3c(c2)CCC(c2cccnc2)O3)s1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658465,1528596,CHEMBL3705520,B,8,H,"Forward Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the PBX Calcium Assay Kit from BD (Becton, Dickinson and Company) with calcium indicator dye 51-9000177BKa (BD, 640177), CHO cells expressing NCX1 were loaded with the dye, and after a preincubation period with the test compound, lonomycin (Calbiochem, 407950) was added. Ionomycin is an ionophor for Ca2+ions mediating an increase of intracellular Ca2+ions. Consequently, intracellular Ca2+ions are exchanged against extracellular Na+ions (Ca2+efflux, forward mode). The decrease of intracellular Ca2+ions was detected by measuring the fluorescence of the calcium indicator dye at a wavelength of 520 nm by a FLIPR device.Briefly, similarly as for the reverse mode, for the forward mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (cf. above). A total volume of 100 ul medium per well was used.",,CHO,IC50,=,200.0,nM,6.7,276126.0,,0,CHEMBL3657709,,Small molecule,,DHIAUMSMHOUWGL-UHFFFAOYSA-N,Cc1nc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)sc1C(=O)NCc1ccncc1,2014,,,Cc1nc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)sc1C(=O)NCc1ccncc1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658466,1528596,CHEMBL3705520,B,8,H,"Forward Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the PBX Calcium Assay Kit from BD (Becton, Dickinson and Company) with calcium indicator dye 51-9000177BKa (BD, 640177), CHO cells expressing NCX1 were loaded with the dye, and after a preincubation period with the test compound, lonomycin (Calbiochem, 407950) was added. Ionomycin is an ionophor for Ca2+ions mediating an increase of intracellular Ca2+ions. Consequently, intracellular Ca2+ions are exchanged against extracellular Na+ions (Ca2+efflux, forward mode). The decrease of intracellular Ca2+ions was detected by measuring the fluorescence of the calcium indicator dye at a wavelength of 520 nm by a FLIPR device.Briefly, similarly as for the reverse mode, for the forward mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (cf. above). A total volume of 100 ul medium per well was used.",,CHO,IC50,=,3100.0,nM,5.51,276127.0,,0,CHEMBL3657748,,Small molecule,,XJXJRSLLMKTTLE-UHFFFAOYSA-N,c1ccc(C2CCc3cc(Oc4ncc(CNC5CC5)s4)ccc3O2)cc1,2014,,,c1ccc(C2CCc3cc(Oc4ncc(CNC5CC5)s4)ccc3O2)cc1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658467,1528596,CHEMBL3705520,B,8,H,"Forward Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the PBX Calcium Assay Kit from BD (Becton, Dickinson and Company) with calcium indicator dye 51-9000177BKa (BD, 640177), CHO cells expressing NCX1 were loaded with the dye, and after a preincubation period with the test compound, lonomycin (Calbiochem, 407950) was added. Ionomycin is an ionophor for Ca2+ions mediating an increase of intracellular Ca2+ions. Consequently, intracellular Ca2+ions are exchanged against extracellular Na+ions (Ca2+efflux, forward mode). The decrease of intracellular Ca2+ions was detected by measuring the fluorescence of the calcium indicator dye at a wavelength of 520 nm by a FLIPR device.Briefly, similarly as for the reverse mode, for the forward mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (cf. above). A total volume of 100 ul medium per well was used.",,CHO,IC50,=,2600.0,nM,5.58,276128.0,,0,CHEMBL3657777,,Small molecule,,HYQZOWKBOUKHIQ-UHFFFAOYSA-N,c1ccc(C2CCc3cc(Oc4ncc(CNCc5ccncc5)s4)ccc3O2)cc1,2014,,,c1ccc(C2CCc3cc(Oc4ncc(CNCc5ccncc5)s4)ccc3O2)cc1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658468,1528596,CHEMBL3705520,B,8,H,"Forward Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the PBX Calcium Assay Kit from BD (Becton, Dickinson and Company) with calcium indicator dye 51-9000177BKa (BD, 640177), CHO cells expressing NCX1 were loaded with the dye, and after a preincubation period with the test compound, lonomycin (Calbiochem, 407950) was added. Ionomycin is an ionophor for Ca2+ions mediating an increase of intracellular Ca2+ions. Consequently, intracellular Ca2+ions are exchanged against extracellular Na+ions (Ca2+efflux, forward mode). The decrease of intracellular Ca2+ions was detected by measuring the fluorescence of the calcium indicator dye at a wavelength of 520 nm by a FLIPR device.Briefly, similarly as for the reverse mode, for the forward mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (cf. above). A total volume of 100 ul medium per well was used.",,CHO,IC50,=,800.0,nM,6.1,276129.0,,0,CHEMBL3661864,,Small molecule,,FCVAIKWINBCPGH-UHFFFAOYSA-N,O=C(NCc1ccncc1)c1sc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)nc1Cl,2014,,,O=C(NCc1ccncc1)c1sc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)nc1Cl,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658469,1528596,CHEMBL3705520,B,8,H,"Forward Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the PBX Calcium Assay Kit from BD (Becton, Dickinson and Company) with calcium indicator dye 51-9000177BKa (BD, 640177), CHO cells expressing NCX1 were loaded with the dye, and after a preincubation period with the test compound, lonomycin (Calbiochem, 407950) was added. Ionomycin is an ionophor for Ca2+ions mediating an increase of intracellular Ca2+ions. Consequently, intracellular Ca2+ions are exchanged against extracellular Na+ions (Ca2+efflux, forward mode). The decrease of intracellular Ca2+ions was detected by measuring the fluorescence of the calcium indicator dye at a wavelength of 520 nm by a FLIPR device.Briefly, similarly as for the reverse mode, for the forward mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (cf. above). A total volume of 100 ul medium per well was used.",,CHO,IC50,=,1600.0,nM,5.8,276130.0,,0,CHEMBL3661890,,Small molecule,,CZTIDWZWCCSVHA-LBAQZLPGSA-N,O=C(NC(CCO)C1CC1)c1cnc(Oc2ccc3c(c2)CC[C@@H](c2ccccc2)O3)s1,2014,,,O=C(NC(CCO)C1CC1)c1cnc(Oc2ccc3c(c2)CC[C@@H](c2ccccc2)O3)s1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
11071,CHEMBL4076,17658470,1528596,CHEMBL3705520,B,8,H,"Forward Mode Assay: The assay is based on the monitoring of intracellular Ca2+concentrations using the PBX Calcium Assay Kit from BD (Becton, Dickinson and Company) with calcium indicator dye 51-9000177BKa (BD, 640177), CHO cells expressing NCX1 were loaded with the dye, and after a preincubation period with the test compound, lonomycin (Calbiochem, 407950) was added. Ionomycin is an ionophor for Ca2+ions mediating an increase of intracellular Ca2+ions. Consequently, intracellular Ca2+ions are exchanged against extracellular Na+ions (Ca2+efflux, forward mode). The decrease of intracellular Ca2+ions was detected by measuring the fluorescence of the calcium indicator dye at a wavelength of 520 nm by a FLIPR device.Briefly, similarly as for the reverse mode, for the forward mode transport assay 18000 cells per well were seeded into a 96 well microplate (Corning COSTAR 3904) and incubated overnight in culture medium (cf. above). A total volume of 100 ul medium per well was used.",,CHO,IC50,=,4500.0,nM,5.35,276131.0,,0,CHEMBL3661898,,Small molecule,,NHEZKTVROFXMMG-IBGZPJMESA-N,O=C(c1cnc(Oc2ccc3c(c2)CC[C@@H](c2ccccc2)O3)s1)N1CCOCC1,2014,,,O=C(c1cnc(Oc2ccc3c(c2)CC[C@@H](c2ccccc2)O3)s1)N1CCOCC1,FUNCTIONAL_TRANSPORT_OR_OTHER_ACTIVITY
