pair_id,ligand_inchikey,target_chembl_id,gene_symbol,label,binary_label,source_rows,sources,endpoints,relations,min_nM,max_nM,has_grey,has_unresolved,positive_record_ids,negative_record_ids,endpoint_group,refresh_covered,existing_ChEMBL37_numeric_pair,local_training_exact_pair,local_training_connectivity_pair,local_training_drug_seen,local_training_target_seen,drug_names,known_relation_excluded,known_training,known_chembl37,novelty_pass,identity_scope_pass,chemistry_policy_pass,independent_validation_rank_score,biomaster_independent_borda_score,ensemble_drug_to_target_logit,old_drug_leakage_safe_score_v10,dtiam_probability,rank_SPR_current,rank_contract_primary,rank_neural_full_fit,rank_graph_ranker,rank_DTIAM_comparator,scored,refresh_endpoint_covered,use_status
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3961,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL3961,MAPK11,POSITIVE,1.0,3,BindingDB_202609,Kd,=,410.0,410.0,False,False,1959;35642;44724,,Kd_Ki,True,False,False,False,True,True,dasatinib,True,False,True,False,True,True,-1.1200015342137055,0.4321148825065274,3.16539,0.3022380763208404,0.7877058,37.0,237.0,28.0,353.0,233.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL1824,BCFGMOOMADDAQU-UHFFFAOYSA-N,CHEMBL1824,ERBB2,POSITIVE,1.0,8,BindingDB_202609;ChEMBL37_existing,Kd,=,7.0,11.0,False,False,1971;24070;34956;44530;118001;118123;118690;118691,,Kd_Ki,True,True,False,False,True,True,lapatinib,True,False,True,False,True,False,3.4267517983939064,0.9986945169712792,4.884724,0.9307897261913513,0.97526586,2.0,1.0,1.0,1.0,1.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3009,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL3009,ERBB4,POSITIVE,1.0,2,BindingDB_202609,Kd,=,55.0,55.0,False,False,1973;33002,,Kd_Ki,True,False,False,False,True,True,dasatinib,True,False,False,False,True,True,-1.3714874928334235,0.8093994778067886,4.393002,0.6671853430679837,0.9106748,52.0,38.0,15.0,70.0,53.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL3009,UHTHHESEBZOYNR-UHFFFAOYSA-N,CHEMBL3009,ERBB4,POSITIVE,1.0,2,BindingDB_202609,Kd,=,480.0,480.0,False,False,1977;34417,,Kd_Ki,True,False,False,False,True,True,vandetanib,True,False,False,False,True,True,-1.1850436419690755,0.968668407310705,-0.17717218,0.7235572003901216,0.71663094,10.0,6.0,38.0,20.0,18.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2742,UHTHHESEBZOYNR-UHFFFAOYSA-N,CHEMBL2742,FGFR3,POSITIVE,1.0,9,BindingDB_202609;ChEMBL37_existing,Kd,=,240.0,6900.0,True,False,20005;158551,,Kd_Ki,True,True,False,False,True,True,vandetanib,True,False,True,False,True,True,-3.017802343531724,0.5861618798955613,3.0723724,0.2918918782466291,0.281514,48.0,129.0,10.0,200.0,171.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3587,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL3587,MAP2K1,POSITIVE,1.0,3,BindingDB_202609,Kd,=,1000.0,1000.0,False,False,2104;35645;42468,,Kd_Ki,True,False,False,False,True,True,dasatinib,True,False,True,False,True,True,-1.7088677184713998,0.7715404699738904,2.2995055,0.8086235906908411,0.9090774,109.0,51.0,36.0,24.0,58.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL2708,CUIHSIWYWATEQL-UHFFFAOYSA-N,CHEMBL2708,MAP3K11,POSITIVE,1.0,7,BindingDB_202609;ChEMBL37_existing,Kd,=,740.0,1911.0,True,False,2112;29879;43752;49054;122315;122575,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5903,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL5903,ACVR1,POSITIVE,1.0,3,BindingDB_202609,Kd,=,620.0,620.0,False,False,2187;33005;43393,,Kd_Ki,True,False,False,False,True,True,dasatinib,True,False,True,False,True,True,-2.0795107513495257,0.4373368146214099,2.945268,0.4631452835397814,0.8621834,178.0,235.0,30.0,244.0,155.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5251,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL5251,BTK,POSITIVE,1.0,3,BindingDB_202609,Kd,=,1.4,1.4,False,False,2195;32656;44562,,Kd_Ki,True,False,False,False,True,True,dasatinib,True,False,True,False,True,True,1.0462023429990897,0.9830287206266318,2.913544,0.8785567103181825,0.84055346,9.0,2.0,31.0,5.0,192.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5466,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL5466,ACVR2B,POSITIVE,1.0,3,BindingDB_202609,Kd,=,570.0,570.0,False,False,2212;33006;43728,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
KWTSXDURSIMDCE-UHFFFAOYSA-N__CHEMBL210,KWTSXDURSIMDCE-UHFFFAOYSA-N,CHEMBL210,ADRB2,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,2555;2556,Kd_Ki,True,False,False,False,False,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
MRBDMNSDAVCSSF-UHFFFAOYSA-N__CHEMBL210,MRBDMNSDAVCSSF-UHFFFAOYSA-N,CHEMBL210,ADRB2,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,2564,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
WYWIFABBXFUGLM-UHFFFAOYSA-N__CHEMBL1898,WYWIFABBXFUGLM-UHFFFAOYSA-N,CHEMBL1898,HTR1B,POSITIVE,1.0,3,BindingDB_202609,Ki,=,0.26,0.3,False,False,2658;3567;12774,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZZVUWRFHKOJYTH-UHFFFAOYSA-N__CHEMBL216,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,CHEMBL216,CHRM1,POSITIVE,1.0,1,BindingDB_202609,Ki,=,100.0,100.0,False,False,2667,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
XJGVXQDUIWGIRW-UHFFFAOYSA-N__CHEMBL216,XJGVXQDUIWGIRW-UHFFFAOYSA-N,CHEMBL216,CHRM1,POSITIVE,1.0,1,BindingDB_202609,Ki,=,63.9,63.9,False,False,2668,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
RAPZEAPATHNIPO-UHFFFAOYSA-N__CHEMBL216,RAPZEAPATHNIPO-UHFFFAOYSA-N,CHEMBL216,CHRM1,WEAK_NEGATIVE,0.0,6,BindingDB_202609;ChEMBL37_existing,Ki,=;>,1000.0,10000.0,True,True,,2669;6121,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZZVUWRFHKOJYTH-UHFFFAOYSA-N__CHEMBL211,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,CHEMBL211,CHRM2,POSITIVE,1.0,1,BindingDB_202609,Ki,=,120.0,120.0,False,False,2671,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
XJGVXQDUIWGIRW-UHFFFAOYSA-N__CHEMBL211,XJGVXQDUIWGIRW-UHFFFAOYSA-N,CHEMBL211,CHRM2,POSITIVE,1.0,3,BindingDB_202609,Ki,=,300.0,454.54,False,False,2672;3048;3153,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
RAPZEAPATHNIPO-UHFFFAOYSA-N__CHEMBL211,RAPZEAPATHNIPO-UHFFFAOYSA-N,CHEMBL211,CHRM2,WEAK_NEGATIVE,0.0,4,BindingDB_202609;ChEMBL37_existing,Ki,=;>,1000.0,10000.0,True,True,,5285;6127,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZZVUWRFHKOJYTH-UHFFFAOYSA-N__CHEMBL245,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,CHEMBL245,CHRM3,POSITIVE,1.0,1,BindingDB_202609,Ki,=,229.0,229.0,False,False,2675,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
XJGVXQDUIWGIRW-UHFFFAOYSA-N__CHEMBL245,XJGVXQDUIWGIRW-UHFFFAOYSA-N,CHEMBL245,CHRM3,POSITIVE,1.0,2,BindingDB_202609,Ki,=,122.0,390.0,False,False,2676;5978,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
RAPZEAPATHNIPO-UHFFFAOYSA-N__CHEMBL245,RAPZEAPATHNIPO-UHFFFAOYSA-N,CHEMBL245,CHRM3,WEAK_NEGATIVE,0.0,4,BindingDB_202609;ChEMBL37_existing,Ki,>,1000.0,10000.0,False,True,,2677;5980;6133,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZZVUWRFHKOJYTH-UHFFFAOYSA-N__CHEMBL1821,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,CHEMBL1821,CHRM4,POSITIVE,1.0,1,BindingDB_202609,Ki,=,112.0,112.0,False,False,2679,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
XJGVXQDUIWGIRW-UHFFFAOYSA-N__CHEMBL1821,XJGVXQDUIWGIRW-UHFFFAOYSA-N,CHEMBL1821,CHRM4,POSITIVE,1.0,1,BindingDB_202609,Ki,=,300.0,300.0,False,False,2680,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
RAPZEAPATHNIPO-UHFFFAOYSA-N__CHEMBL1821,RAPZEAPATHNIPO-UHFFFAOYSA-N,CHEMBL1821,CHRM4,WEAK_NEGATIVE,0.0,3,BindingDB_202609;ChEMBL37_existing,Ki,=;>,1000.0,10000.0,True,True,,6139,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
WYWIFABBXFUGLM-UHFFFAOYSA-N__CHEMBL1916,WYWIFABBXFUGLM-UHFFFAOYSA-N,CHEMBL1916,ADRA2C,POSITIVE,1.0,6,BindingDB_202609;ChEMBL37_existing,Ki,=,1.0,239.88,False,False,2699;3625;4608;50795;168557;168558,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
MRBDMNSDAVCSSF-UHFFFAOYSA-N__CHEMBL1916,MRBDMNSDAVCSSF-UHFFFAOYSA-N,CHEMBL1916,ADRA2C,POSITIVE,1.0,7,BindingDB_202609;ChEMBL37_existing,Ki,=,5.01,257.04,False,False,2701;4609;5048;11340;20587;144177;144181,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
VYFYYTLLBUKUHU-UHFFFAOYSA-N__CHEMBL234,VYFYYTLLBUKUHU-UHFFFAOYSA-N,CHEMBL234,DRD3,POSITIVE,1.0,32,BindingDB_202609;ChEMBL37_existing,Ki,=,2.97,1600.0,True,False,2722;3705;4747;5124;5125;5126;12262;17774;22745;22747;23733;23734;37577;39930;39933;39944;46218;48670;64600;164303;164314;164352;164354;164372;164377;164382;164390;164404;164406;164424;164482,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
XJGVXQDUIWGIRW-UHFFFAOYSA-N__CHEMBL225,XJGVXQDUIWGIRW-UHFFFAOYSA-N,CHEMBL225,HTR2C,POSITIVE,1.0,3,BindingDB_202609,Ki,=,1.69,17.0,False,False,3042;5132;5943,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
XJGVXQDUIWGIRW-UHFFFAOYSA-N__CHEMBL229,XJGVXQDUIWGIRW-UHFFFAOYSA-N,CHEMBL229,ADRA1A,POSITIVE,1.0,3,BindingDB_202609,Ki,=,27.77,31.0,False,False,3043;3149;5958,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
MRBDMNSDAVCSSF-UHFFFAOYSA-N__CHEMBL229,MRBDMNSDAVCSSF-UHFFFAOYSA-N,CHEMBL229,ADRA1A,POSITIVE,1.0,13,BindingDB_202609;ChEMBL37_existing,Ki,=,0.6,199.52,False,False,3044;3150;3424;3425;3426;3790;4392;20586;21131;49762;144179;144338;144340,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
XJGVXQDUIWGIRW-UHFFFAOYSA-N__CHEMBL231,XJGVXQDUIWGIRW-UHFFFAOYSA-N,CHEMBL231,HRH1,POSITIVE,1.0,3,BindingDB_202609,Ki,=,4.9,7.0,False,False,3051;3156;5988,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
FFGPTBGBLSHEPO-UHFFFAOYSA-N__CHEMBL231,FFGPTBGBLSHEPO-UHFFFAOYSA-N,CHEMBL231,HRH1,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,3143,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
AQHHHDLHHXJYJD-UHFFFAOYSA-N__CHEMBL231,AQHHHDLHHXJYJD-UHFFFAOYSA-N,CHEMBL231,HRH1,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,3148,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
RAPZEAPATHNIPO-UHFFFAOYSA-N__CHEMBL214,RAPZEAPATHNIPO-UHFFFAOYSA-N,CHEMBL214,HTR1A,POSITIVE,1.0,19,BindingDB_202609;ChEMBL37_existing,Ki,=,21.0,1169.0,True,False,3248;3967;5249;5935;15884;19208;22555;40011;50978;58288;58976;151661;151681;151848;151873;151927;151934,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
RAPZEAPATHNIPO-UHFFFAOYSA-N__CHEMBL1898,RAPZEAPATHNIPO-UHFFFAOYSA-N,CHEMBL1898,HTR1B,POSITIVE,1.0,3,BindingDB_202609;ChEMBL37_existing,Ki,=,9.8,20.0,False,False,3252;3977;151849,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
RAPZEAPATHNIPO-UHFFFAOYSA-N__CHEMBL224,RAPZEAPATHNIPO-UHFFFAOYSA-N,CHEMBL224,HTR2A,POSITIVE,1.0,45,BindingDB_202609;ChEMBL37_existing,Ki,<;=,0.14,7.0,False,False,3257;3869;4000;4236;4273;4850;5261;5675;5940;6681;9600;12473;19212;20231;22523;26636;40013;40419;47525;49961;51000;51058;54487;57282;58289;58978;63608;151637;151654;151662;151666;151682;151687;151846;151851;151869;151870;151874;151879;151903;151912;151923;151928;151935;151943,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
RAPZEAPATHNIPO-UHFFFAOYSA-N__CHEMBL219,RAPZEAPATHNIPO-UHFFFAOYSA-N,CHEMBL219,DRD4,POSITIVE,1.0,22,BindingDB_202609;ChEMBL37_existing,Ki,=,0.25,100.0,False,False,3277;3866;3867;3925;4110;4267;4279;4345;4346;4493;4494;4570;6320;12949;22551;39066;39993;40422;50979;151660;151680;151859,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
AQHHHDLHHXJYJD-UHFFFAOYSA-N__CHEMBL214,AQHHHDLHHXJYJD-UHFFFAOYSA-N,CHEMBL214,HTR1A,POSITIVE,1.0,2,BindingDB_202609,Ki,=,55.0,272.0,False,False,3371;4667,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
WYWIFABBXFUGLM-UHFFFAOYSA-N__CHEMBL229,WYWIFABBXFUGLM-UHFFFAOYSA-N,CHEMBL229,ADRA1A,POSITIVE,1.0,5,BindingDB_202609,Ki,=,15.84,794.32,False,False,3418;3419;3420;3789;50800,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
VCKUSRYTPJJLNI-UHFFFAOYSA-N__CHEMBL229,VCKUSRYTPJJLNI-UHFFFAOYSA-N,CHEMBL229,ADRA1A,POSITIVE,1.0,21,BindingDB_202609;ChEMBL37_existing,Ki,=,1.82,32.0,False,False,3430;3431;3432;5623;6326;6330;10457;10458;10459;10460;11344;12485;12681;13299;13300;25444;38577;39754;39756;50730;161859,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
GGCSSNBKKAUURC-UHFFFAOYSA-N__CHEMBL233,GGCSSNBKKAUURC-UHFFFAOYSA-N,CHEMBL233,OPRM1,POSITIVE,1.0,3,BindingDB_202609;ChEMBL37_existing,Ki,=,0.15,7.8,False,False,3448;3682;128649,,Kd_Ki,True,True,False,False,False,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
SNPPWIUOZRMYNY-UHFFFAOYSA-N__CHEMBL214,SNPPWIUOZRMYNY-UHFFFAOYSA-N,CHEMBL214,HTR1A,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,3449,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
RTHCYVBBDHJXIQ-UHFFFAOYSA-N__CHEMBL214,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,CHEMBL214,HTR1A,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,3450,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
PNVNVHUZROJLTJ-UHFFFAOYSA-N__CHEMBL214,PNVNVHUZROJLTJ-UHFFFAOYSA-N,CHEMBL214,HTR1A,WEAK_NEGATIVE,0.0,3,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,3455;5415;5458,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
SNPPWIUOZRMYNY-UHFFFAOYSA-N__CHEMBL225,SNPPWIUOZRMYNY-UHFFFAOYSA-N,CHEMBL225,HTR2C,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,3456,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
RTHCYVBBDHJXIQ-UHFFFAOYSA-N__CHEMBL225,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,CHEMBL225,HTR2C,POSITIVE,1.0,4,BindingDB_202609,Ki,=,72.0,398.11,False,False,3457;4335;6265;46022,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
PHLBKPHSAVXXEF-UHFFFAOYSA-N__CHEMBL225,PHLBKPHSAVXXEF-UHFFFAOYSA-N,CHEMBL225,HTR2C,POSITIVE,1.0,2,BindingDB_202609,Ki,=,25.0,223.87,False,False,3461;6266,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
PNVNVHUZROJLTJ-UHFFFAOYSA-N__CHEMBL225,PNVNVHUZROJLTJ-UHFFFAOYSA-N,CHEMBL225,HTR2C,WEAK_NEGATIVE,0.0,3,BindingDB_202609,Ki,=;>,2004.0,10000.0,True,False,,3462;5423,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
PHLBKPHSAVXXEF-UHFFFAOYSA-N__CHEMBL229,PHLBKPHSAVXXEF-UHFFFAOYSA-N,CHEMBL229,ADRA1A,POSITIVE,1.0,2,BindingDB_202609,Ki,=,12.0,42.0,False,False,3468;4394,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
PNVNVHUZROJLTJ-UHFFFAOYSA-N__CHEMBL229,PNVNVHUZROJLTJ-UHFFFAOYSA-N,CHEMBL229,ADRA1A,WEAK_NEGATIVE,0.0,4,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,3469;4395;5429;5488,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
SNPPWIUOZRMYNY-UHFFFAOYSA-N__CHEMBL211,SNPPWIUOZRMYNY-UHFFFAOYSA-N,CHEMBL211,CHRM2,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,3478;3640,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
RTHCYVBBDHJXIQ-UHFFFAOYSA-N__CHEMBL211,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,CHEMBL211,CHRM2,POSITIVE,1.0,2,BindingDB_202609,Ki,=,590.0,2700.0,True,False,3479,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
PHLBKPHSAVXXEF-UHFFFAOYSA-N__CHEMBL211,PHLBKPHSAVXXEF-UHFFFAOYSA-N,CHEMBL211,CHRM2,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Ki,>,10000.0,10000.0,False,False,,3483;3644,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
