target_id,nominator,receiver,mean_receiver_rank,receiver_top100_fraction,receiver_bottom_half_fraction
CHEMBL3629,nesso,dtiam,202.3,0.4,0.2
CHEMBL3629,nesso,conplex,397.6,0.2,0.6
CHEMBL3629,nesso,probematch,232.9,0.5,0.3
CHEMBL3629,nesso,dtbind,200.5,0.3,0.2
CHEMBL3629,probematch,biomaster,259.6,0.0,0.2
CHEMBL3629,probematch,drugclip,266.0,0.5,0.4
CHEMBL3629,probematch,dtiam,325.7,0.2,0.3
CHEMBL3629,probematch,conplex,444.8,0.1,0.7
CHEMBL3629,probematch,nesso,419.5,0.0,0.5
CHEMBL3629,probematch,dtbind,230.7,0.2,0.1
CHEMBL3629,dtbind,biomaster,100.4,0.5,0.0
CHEMBL3629,dtbind,drugclip,397.2,0.2,0.6
CHEMBL3629,dtbind,dtiam,358.0,0.3,0.5
CHEMBL3629,dtbind,conplex,445.3,0.1,0.7
CHEMBL3629,dtbind,nesso,159.6,0.5,0.2
CHEMBL3629,dtbind,probematch,163.3,0.4,0.2
CHEMBL3729,biomaster,drugclip,361.5,0.1,0.6
CHEMBL3729,biomaster,dtiam,208.2,0.5,0.2
CHEMBL3729,biomaster,conplex,222.5,0.5,0.3
CHEMBL3729,biomaster,nesso,102.1,0.8,0.2
CHEMBL3729,biomaster,probematch,158.4,0.4,0.1
CHEMBL3729,biomaster,dtbind,198.1,0.6,0.2
CHEMBL3729,drugclip,biomaster,417.5,0.0,0.7
CHEMBL3729,drugclip,dtiam,375.4,0.0,0.5
CHEMBL3729,drugclip,conplex,408.6,0.0,0.7
CHEMBL3729,drugclip,nesso,398.9,0.0,0.5
CHEMBL3729,drugclip,probematch,414.7,0.2,0.7
CHEMBL3729,drugclip,dtbind,523.9,0.0,1.0
CHEMBL3729,dtiam,biomaster,87.2,0.8,0.1
CHEMBL3729,dtiam,drugclip,465.5,0.0,0.8
CHEMBL3729,dtiam,conplex,148.4,0.6,0.2
CHEMBL3729,dtiam,nesso,115.0,0.8,0.2
CHEMBL3729,dtiam,probematch,97.8,0.6,0.0
CHEMBL3729,dtiam,dtbind,40.5,0.8,0.0
CHEMBL3729,conplex,biomaster,286.1,0.4,0.5
CHEMBL3729,conplex,drugclip,286.8,0.3,0.5
CHEMBL3729,conplex,dtiam,195.4,0.4,0.2
CHEMBL3729,conplex,nesso,302.7,0.4,0.6
CHEMBL3729,conplex,probematch,258.8,0.3,0.3
CHEMBL3729,conplex,dtbind,258.0,0.4,0.3
CHEMBL3729,nesso,biomaster,16.9,1.0,0.0
CHEMBL3729,nesso,drugclip,401.2,0.1,0.7
CHEMBL3729,nesso,dtiam,149.5,0.7,0.2
CHEMBL3729,nesso,conplex,129.8,0.5,0.1
CHEMBL3729,nesso,probematch,123.7,0.6,0.1
CHEMBL3729,nesso,dtbind,16.2,1.0,0.0
CHEMBL3729,probematch,biomaster,360.9,0.3,0.6
CHEMBL3729,probematch,drugclip,287.3,0.3,0.4
CHEMBL3729,probematch,dtiam,360.5,0.3,0.5
CHEMBL3729,probematch,conplex,381.6,0.2,0.5
CHEMBL3729,probematch,nesso,389.5,0.2,0.6
CHEMBL3729,probematch,dtbind,373.5,0.2,0.5
CHEMBL3729,dtbind,biomaster,95.6,0.7,0.1
CHEMBL3729,dtbind,drugclip,388.4,0.1,0.5
CHEMBL3729,dtbind,dtiam,302.5,0.3,0.4
CHEMBL3729,dtbind,conplex,143.9,0.5,0.1
CHEMBL3729,dtbind,nesso,39.0,0.8,0.0
CHEMBL3729,dtbind,probematch,277.4,0.3,0.4
CHEMBL3778,biomaster,drugclip,191.7,0.6,0.3
CHEMBL3778,biomaster,dtiam,373.6,0.2,0.6
CHEMBL3778,biomaster,conplex,344.65,0.1,0.47727272727272735
CHEMBL3778,biomaster,nesso,16.3,1.0,0.0
CHEMBL3778,biomaster,probematch,164.85,0.4,0.1
CHEMBL3778,biomaster,dtbind,159.5,0.6,0.2
CHEMBL3778,drugclip,biomaster,59.5,0.8,0.0
CHEMBL3778,drugclip,dtiam,510.7,0.1,0.7
CHEMBL3778,drugclip,conplex,278.0,0.4,0.40909090909090917
CHEMBL3778,drugclip,nesso,107.4,0.8,0.1
CHEMBL3778,drugclip,probematch,176.5,0.3,0.0
CHEMBL3778,drugclip,dtbind,118.6,0.4,0.0
CHEMBL3778,dtiam,biomaster,346.9,0.3,0.6
CHEMBL3778,dtiam,drugclip,217.0,0.5,0.3
CHEMBL3778,dtiam,conplex,319.95,0.3,0.47727272727272735
CHEMBL3778,dtiam,nesso,299.6,0.4,0.4
CHEMBL3778,dtiam,probematch,220.0,0.5,0.3
CHEMBL3778,dtiam,dtbind,279.9,0.0,0.3
CHEMBL3778,conplex,biomaster,227.4,0.5,0.3
CHEMBL3778,conplex,drugclip,207.8,0.5,0.3
CHEMBL3778,conplex,dtiam,247.0,0.4,0.3
CHEMBL3778,conplex,nesso,155.2,0.7,0.2
CHEMBL3778,conplex,probematch,231.8,0.4,0.3
CHEMBL3778,conplex,dtbind,173.6,0.3,0.1
CHEMBL3778,nesso,biomaster,100.1,0.7,0.0
CHEMBL3778,nesso,drugclip,262.4,0.5,0.5
CHEMBL3778,nesso,dtiam,384.0,0.0,0.5
CHEMBL3778,nesso,conplex,423.15,0.0,0.6136363636363636
CHEMBL3778,nesso,probematch,240.4,0.4,0.2
CHEMBL3778,nesso,dtbind,99.2,0.7,0.1
CHEMBL3778,probematch,biomaster,256.0,0.3,0.2
CHEMBL3778,probematch,drugclip,317.9,0.2,0.6
CHEMBL3778,probematch,dtiam,401.1,0.1,0.5
CHEMBL3778,probematch,conplex,416.25,0.1,0.6136363636363636
CHEMBL3778,probematch,nesso,367.2,0.1,0.4
CHEMBL3778,probematch,dtbind,215.6,0.2,0.1
CHEMBL3778,dtbind,biomaster,106.3,0.6,0.0
CHEMBL3778,dtbind,drugclip,554.8,0.1,0.9
CHEMBL3778,dtbind,dtiam,420.5,0.2,0.6
CHEMBL3778,dtbind,conplex,455.5,0.0,0.6818181818181819
CHEMBL3778,dtbind,nesso,137.4,0.4,0.0
CHEMBL3778,dtbind,probematch,133.85,0.5,0.1
CHEMBL3902,biomaster,drugclip,356.5,0.1,0.5
CHEMBL3902,biomaster,dtiam,196.0,0.4,0.2
CHEMBL3902,biomaster,conplex,444.95,0.1,0.7
CHEMBL3902,biomaster,nesso,485.0,0.0,0.7
CHEMBL3902,biomaster,probematch,314.9,0.1,0.3
CHEMBL3902,biomaster,dtbind,457.6,0.0,0.7
CHEMBL3902,drugclip,biomaster,188.7,0.6,0.3
CHEMBL3902,drugclip,dtiam,158.5,0.3,0.1
CHEMBL3902,drugclip,conplex,409.75,0.1,0.7
CHEMBL3902,drugclip,nesso,381.9,0.1,0.6
CHEMBL3902,drugclip,probematch,286.2,0.2,0.2
CHEMBL3902,drugclip,dtbind,223.8,0.1,0.1
CHEMBL3902,dtiam,biomaster,191.9,0.4,0.1
CHEMBL3902,dtiam,drugclip,229.4,0.2,0.1
CHEMBL3902,dtiam,conplex,391.65,0.2,0.7
CHEMBL3902,dtiam,nesso,455.3,0.1,0.7
CHEMBL3902,dtiam,probematch,199.2,0.3,0.2
CHEMBL3902,dtiam,dtbind,269.0,0.1,0.2
CHEMBL3902,conplex,biomaster,408.3,0.1,0.5
CHEMBL3902,conplex,drugclip,296.9,0.3,0.4
CHEMBL3902,conplex,dtiam,353.5,0.2,0.5
CHEMBL3902,conplex,nesso,276.6,0.3,0.3
CHEMBL3902,conplex,probematch,413.6,0.2,0.7
CHEMBL3902,conplex,dtbind,306.1,0.1,0.4
CHEMBL3902,nesso,biomaster,278.4,0.1,0.4
CHEMBL3902,nesso,drugclip,256.6,0.4,0.4
CHEMBL3902,nesso,dtiam,419.9,0.1,0.6
CHEMBL3902,nesso,conplex,341.7,0.4,0.4
CHEMBL3902,nesso,probematch,404.9,0.1,0.5
CHEMBL3902,nesso,dtbind,358.1,0.2,0.5
CHEMBL3902,probematch,biomaster,320.0,0.2,0.5
CHEMBL3902,probematch,drugclip,360.3,0.0,0.4
CHEMBL3902,probematch,dtiam,367.8,0.3,0.6
CHEMBL3902,probematch,conplex,404.3,0.2,0.7
CHEMBL3902,probematch,nesso,397.0,0.3,0.6
CHEMBL3902,probematch,dtbind,389.6,0.1,0.5
CHEMBL3902,dtbind,biomaster,316.4,0.0,0.2
CHEMBL3902,dtbind,drugclip,425.5,0.0,0.6
CHEMBL3902,dtbind,dtiam,654.2,0.0,1.0
CHEMBL3902,dtbind,conplex,147.5,0.6,0.1
CHEMBL3902,dtbind,nesso,170.5,0.2,0.0
CHEMBL3902,dtbind,probematch,567.6,0.0,0.9
CHEMBL3961,biomaster,drugclip,388.3,0.0,0.4
CHEMBL3961,biomaster,dtiam,271.5,0.2,0.2
CHEMBL3961,biomaster,conplex,478.5,0.0,0.7468879668049793
CHEMBL3961,biomaster,nesso,34.7,0.8,0.0
CHEMBL3961,biomaster,probematch,148.1,0.3,0.0
CHEMBL3961,biomaster,dtbind,47.5,0.9,0.0
CHEMBL3961,drugclip,biomaster,69.3,0.7,0.0
CHEMBL3961,drugclip,dtiam,513.9,0.0,0.7
CHEMBL3961,drugclip,conplex,401.3,0.1,0.5975103734439834
CHEMBL3961,drugclip,nesso,162.9,0.4,0.1
CHEMBL3961,drugclip,probematch,96.55,0.7,0.0
CHEMBL3961,drugclip,dtbind,209.3,0.4,0.2
CHEMBL3961,dtiam,biomaster,311.9,0.2,0.5
CHEMBL3961,dtiam,drugclip,191.3,0.4,0.1
CHEMBL3961,dtiam,conplex,268.35,0.3,0.37344398340248963
CHEMBL3961,dtiam,nesso,409.0,0.2,0.6
CHEMBL3961,dtiam,probematch,187.8,0.4,0.1
CHEMBL3961,dtiam,dtbind,168.4,0.5,0.2
CHEMBL3961,conplex,biomaster,237.6,0.4,0.3
CHEMBL3961,conplex,drugclip,308.3,0.1,0.4
CHEMBL3961,conplex,dtiam,273.7,0.3,0.5
CHEMBL3961,conplex,nesso,311.7,0.2,0.4
CHEMBL3961,conplex,probematch,227.9,0.5,0.2
CHEMBL3961,conplex,dtbind,245.2,0.2,0.3
CHEMBL3961,nesso,biomaster,97.6,0.6,0.1
CHEMBL3961,nesso,drugclip,413.4,0.1,0.6
CHEMBL3961,nesso,dtiam,189.1,0.3,0.2
CHEMBL3961,nesso,conplex,478.5,0.0,0.7468879668049793
CHEMBL3961,nesso,probematch,176.8,0.3,0.1
CHEMBL3961,nesso,dtbind,111.6,0.9,0.1
CHEMBL3961,probematch,biomaster,301.3,0.2,0.4
CHEMBL3961,probematch,drugclip,243.8,0.1,0.1
CHEMBL3961,probematch,dtiam,392.0,0.3,0.5
CHEMBL3961,probematch,conplex,478.5,0.0,0.7468879668049793
CHEMBL3961,probematch,nesso,340.2,0.3,0.4
CHEMBL3961,probematch,dtbind,305.7,0.2,0.5
CHEMBL3961,dtbind,biomaster,174.5,0.4,0.1
CHEMBL3961,dtbind,drugclip,285.1,0.1,0.3
CHEMBL3961,dtbind,dtiam,352.3,0.3,0.4
CHEMBL3961,dtbind,conplex,451.05,0.0,0.6721991701244814
CHEMBL3961,dtbind,nesso,88.4,0.6,0.0
CHEMBL3961,dtbind,probematch,185.9,0.4,0.2
CHEMBL3979,biomaster,drugclip,191.1,0.4,0.2
CHEMBL3979,biomaster,dtiam,208.6,0.3,0.2
CHEMBL3979,biomaster,conplex,115.7,0.7,0.1
CHEMBL3979,biomaster,nesso,277.0,0.4,0.3
CHEMBL3979,biomaster,probematch,229.4,0.5,0.2
CHEMBL3979,biomaster,dtbind,149.8,0.6,0.1
CHEMBL3979,drugclip,biomaster,152.1,0.6,0.0
CHEMBL3979,drugclip,dtiam,214.8,0.2,0.2
CHEMBL3979,drugclip,conplex,188.8,0.5,0.2
CHEMBL3979,drugclip,nesso,66.2,0.8,0.0
CHEMBL3979,drugclip,probematch,271.3,0.2,0.2
CHEMBL3979,drugclip,dtbind,89.0,0.6,0.0
CHEMBL3979,dtiam,biomaster,414.1,0.0,0.7
CHEMBL3979,dtiam,drugclip,319.1,0.4,0.4
CHEMBL3979,dtiam,conplex,446.5,0.1,0.7
CHEMBL3979,dtiam,nesso,462.4,0.0,0.7
CHEMBL3979,dtiam,probematch,329.5,0.1,0.4
CHEMBL3979,dtiam,dtbind,291.3,0.1,0.3
CHEMBL3979,conplex,biomaster,105.4,0.8,0.0
CHEMBL3979,conplex,drugclip,165.8,0.4,0.1
CHEMBL3979,conplex,dtiam,150.0,0.6,0.1
CHEMBL3979,conplex,nesso,219.3,0.3,0.1
CHEMBL3979,conplex,probematch,308.4,0.1,0.3
CHEMBL3979,conplex,dtbind,152.9,0.3,0.0
CHEMBL3979,nesso,biomaster,143.7,0.4,0.1
CHEMBL3979,nesso,drugclip,59.3,0.9,0.0
CHEMBL3979,nesso,dtiam,406.2,0.0,0.6
CHEMBL3979,nesso,conplex,152.3,0.5,0.1
CHEMBL3979,nesso,probematch,438.0,0.1,0.6
CHEMBL3979,nesso,dtbind,134.1,0.4,0.1
CHEMBL3979,probematch,biomaster,425.1,0.2,0.7
CHEMBL3979,probematch,drugclip,256.7,0.1,0.1
CHEMBL3979,probematch,dtiam,369.6,0.2,0.5
CHEMBL3979,probematch,conplex,431.2,0.0,0.5
CHEMBL3979,probematch,nesso,339.2,0.3,0.5
CHEMBL3979,probematch,dtbind,418.6,0.0,0.6
CHEMBL3979,dtbind,biomaster,314.4,0.1,0.3
CHEMBL3979,dtbind,drugclip,77.2,0.8,0.1
CHEMBL3979,dtbind,dtiam,296.8,0.1,0.5
CHEMBL3979,dtbind,conplex,169.4,0.5,0.1
CHEMBL3979,dtbind,nesso,105.8,0.5,0.0
CHEMBL3979,dtbind,probematch,335.3,0.0,0.4
CHEMBL3991,biomaster,drugclip,198.9,0.4,0.2
CHEMBL3991,biomaster,dtiam,241.8,0.4,0.3
CHEMBL3991,biomaster,conplex,409.15,0.2,0.6
CHEMBL3991,biomaster,nesso,209.3,0.6,0.3
CHEMBL3991,biomaster,probematch,202.4,0.3,0.1
CHEMBL3991,biomaster,dtbind,348.8,0.2,0.5
CHEMBL3991,drugclip,biomaster,106.5,0.7,0.0
CHEMBL3991,drugclip,dtiam,227.2,0.4,0.2
CHEMBL3991,drugclip,conplex,376.55,0.1,0.5
CHEMBL3991,drugclip,nesso,131.2,0.5,0.1
CHEMBL3991,drugclip,probematch,176.7,0.4,0.1
CHEMBL3991,drugclip,dtbind,252.4,0.3,0.3
CHEMBL3991,dtiam,biomaster,310.8,0.3,0.4
CHEMBL3991,dtiam,drugclip,379.9,0.2,0.5
CHEMBL3991,dtiam,conplex,427.45,0.0,0.6
CHEMBL3991,dtiam,nesso,404.2,0.2,0.6
CHEMBL3991,dtiam,probematch,267.8,0.2,0.4
CHEMBL3991,dtiam,dtbind,290.3,0.1,0.4
CHEMBL3991,conplex,biomaster,353.3,0.2,0.4
CHEMBL3991,conplex,drugclip,329.6,0.1,0.3
CHEMBL3991,conplex,dtiam,388.7,0.2,0.6
CHEMBL3991,conplex,nesso,310.5,0.2,0.3
CHEMBL3991,conplex,probematch,302.2,0.3,0.5
CHEMBL3991,conplex,dtbind,318.0,0.3,0.4
CHEMBL3991,nesso,biomaster,226.6,0.5,0.4
CHEMBL3991,nesso,drugclip,131.4,0.6,0.0
CHEMBL3991,nesso,dtiam,430.5,0.1,0.6
CHEMBL3991,nesso,conplex,234.75,0.3,0.2
CHEMBL3991,nesso,probematch,264.2,0.3,0.4
CHEMBL3991,nesso,dtbind,352.4,0.1,0.5
CHEMBL3991,probematch,biomaster,367.0,0.2,0.5
CHEMBL3991,probematch,drugclip,307.1,0.1,0.2
CHEMBL3991,probematch,dtiam,449.8,0.2,0.8
CHEMBL3991,probematch,conplex,444.55,0.1,0.7
CHEMBL3991,probematch,nesso,420.5,0.1,0.7
CHEMBL3991,probematch,dtbind,442.7,0.1,0.6
CHEMBL3991,dtbind,biomaster,441.4,0.1,0.6
CHEMBL3991,dtbind,drugclip,312.8,0.1,0.4
CHEMBL3991,dtbind,dtiam,501.1,0.0,0.7
CHEMBL3991,dtbind,conplex,178.3,0.6,0.3
CHEMBL3991,dtbind,nesso,254.5,0.3,0.3
CHEMBL3991,dtbind,probematch,448.5,0.0,0.7
CHEMBL4040,biomaster,drugclip,405.6,0.2,0.6
CHEMBL4040,biomaster,dtiam,505.8,0.1,0.8
CHEMBL4040,biomaster,conplex,443.2,0.0,0.6598778004073319
CHEMBL4040,biomaster,nesso,141.2,0.7,0.2
CHEMBL4040,biomaster,probematch,170.55,0.4,0.2
CHEMBL4040,biomaster,dtbind,90.4,0.7,0.0
CHEMBL4040,drugclip,biomaster,312.1,0.3,0.4
CHEMBL4040,drugclip,dtiam,346.35,0.3,0.5
CHEMBL4040,drugclip,conplex,389.8,0.2,0.5865580448065173
CHEMBL4040,drugclip,nesso,369.0,0.2,0.6
CHEMBL4040,drugclip,probematch,164.25,0.4,0.1
CHEMBL4040,drugclip,dtbind,165.4,0.3,0.0
CHEMBL4040,dtiam,biomaster,336.9,0.2,0.5
CHEMBL4040,dtiam,drugclip,365.7,0.3,0.5
CHEMBL4040,dtiam,conplex,238.7,0.4,0.29327902240325865
CHEMBL4040,dtiam,nesso,485.1,0.0,0.7
CHEMBL4040,dtiam,probematch,222.7,0.5,0.4
CHEMBL4040,dtiam,dtbind,246.9,0.4,0.2
CHEMBL4040,conplex,biomaster,282.1,0.1,0.4
CHEMBL4040,conplex,drugclip,255.1,0.3,0.3
CHEMBL4040,conplex,dtiam,299.2,0.1,0.5
CHEMBL4040,conplex,nesso,280.3,0.3,0.3
CHEMBL4040,conplex,probematch,357.9,0.0,0.4
CHEMBL4040,conplex,dtbind,284.4,0.1,0.2
CHEMBL4040,nesso,biomaster,205.0,0.4,0.2
CHEMBL4040,nesso,drugclip,428.2,0.1,0.7
CHEMBL4040,nesso,dtiam,465.3,0.1,0.7
CHEMBL4040,nesso,conplex,313.6,0.3,0.439918533604888
CHEMBL4040,nesso,probematch,349.2,0.1,0.6
CHEMBL4040,nesso,dtbind,208.9,0.5,0.1
CHEMBL4040,probematch,biomaster,249.6,0.3,0.3
CHEMBL4040,probematch,drugclip,276.6,0.4,0.3
CHEMBL4040,probematch,dtiam,426.4,0.1,0.5
CHEMBL4040,probematch,conplex,474.0,0.0,0.7331975560081465
CHEMBL4040,probematch,nesso,245.5,0.2,0.2
CHEMBL4040,probematch,dtbind,124.3,0.3,0.0
CHEMBL4040,dtbind,biomaster,111.8,0.7,0.0
CHEMBL4040,dtbind,drugclip,312.0,0.2,0.4
CHEMBL4040,dtbind,dtiam,507.9,0.1,0.7
CHEMBL4040,dtbind,conplex,432.0,0.1,0.6598778004073319
CHEMBL4040,dtbind,nesso,197.1,0.3,0.2
CHEMBL4040,dtbind,probematch,150.0,0.4,0.0
CHEMBL4073,biomaster,drugclip,195.5,0.5,0.3
CHEMBL4073,biomaster,dtiam,409.3,0.1,0.6
CHEMBL4073,biomaster,conplex,286.7,0.2,0.3
CHEMBL4073,biomaster,nesso,245.5,0.3,0.3
CHEMBL4073,biomaster,probematch,252.0,0.4,0.4
CHEMBL4073,biomaster,dtbind,244.3,0.2,0.2
CHEMBL4073,drugclip,biomaster,237.4,0.4,0.5
CHEMBL4073,drugclip,dtiam,160.8,0.5,0.1
CHEMBL4073,drugclip,conplex,332.2,0.1,0.4
CHEMBL4073,drugclip,nesso,237.1,0.3,0.1
CHEMBL4073,drugclip,probematch,133.0,0.4,0.0
CHEMBL4073,drugclip,dtbind,295.3,0.1,0.3
CHEMBL4073,dtiam,biomaster,288.6,0.3,0.4
CHEMBL4073,dtiam,drugclip,178.2,0.4,0.2
CHEMBL4073,dtiam,conplex,409.4,0.0,0.5
CHEMBL4073,dtiam,nesso,544.1,0.0,0.8
CHEMBL4073,dtiam,probematch,212.1,0.4,0.2
CHEMBL4073,dtiam,dtbind,530.4,0.0,0.7
CHEMBL4073,conplex,biomaster,302.4,0.2,0.3
CHEMBL4073,conplex,drugclip,239.9,0.4,0.2
CHEMBL4073,conplex,dtiam,282.3,0.2,0.3
CHEMBL4073,conplex,nesso,188.5,0.4,0.3
CHEMBL4073,conplex,probematch,322.1,0.1,0.5
CHEMBL4073,conplex,dtbind,263.8,0.3,0.3
CHEMBL4073,nesso,biomaster,289.3,0.4,0.4
CHEMBL4073,nesso,drugclip,282.1,0.2,0.3
CHEMBL4073,nesso,dtiam,452.6,0.0,0.8
CHEMBL4073,nesso,conplex,258.1,0.2,0.3
CHEMBL4073,nesso,probematch,305.2,0.3,0.4
CHEMBL4073,nesso,dtbind,239.4,0.2,0.2
CHEMBL4073,probematch,biomaster,280.2,0.3,0.4
CHEMBL4073,probematch,drugclip,275.6,0.4,0.3
CHEMBL4073,probematch,dtiam,382.1,0.2,0.6
CHEMBL4073,probematch,conplex,283.35,0.2,0.2
CHEMBL4073,probematch,nesso,234.2,0.5,0.4
CHEMBL4073,probematch,dtbind,371.1,0.1,0.5
CHEMBL4073,dtbind,biomaster,269.8,0.1,0.2
CHEMBL4073,dtbind,drugclip,255.4,0.1,0.1
CHEMBL4073,dtbind,dtiam,499.1,0.0,0.8
CHEMBL4073,dtbind,conplex,299.1,0.4,0.5
CHEMBL4073,dtbind,nesso,151.4,0.3,0.0
CHEMBL4073,dtbind,probematch,323.7,0.0,0.4
CHEMBL4179,biomaster,drugclip,263.5,0.2,0.3
CHEMBL4179,biomaster,dtiam,390.0,0.2,0.5
CHEMBL4179,biomaster,conplex,394.2,0.1,0.5938144329896907
CHEMBL4179,biomaster,nesso,63.8,0.7,0.0
CHEMBL4179,biomaster,probematch,127.5,0.6,0.1
CHEMBL4179,biomaster,dtbind,107.7,0.6,0.0
CHEMBL4179,drugclip,biomaster,193.0,0.2,0.1
CHEMBL4179,drugclip,dtiam,390.7,0.0,0.6
CHEMBL4179,drugclip,conplex,435.5,0.1,0.6680412371134021
CHEMBL4179,drugclip,nesso,207.5,0.5,0.3
CHEMBL4179,drugclip,probematch,313.4,0.3,0.4
CHEMBL4179,drugclip,dtbind,352.3,0.0,0.5
CHEMBL4179,dtiam,biomaster,246.5,0.2,0.4
CHEMBL4179,dtiam,drugclip,348.0,0.0,0.4
CHEMBL4179,dtiam,conplex,336.0,0.3,0.5195876288659794
CHEMBL4179,dtiam,nesso,220.1,0.3,0.1
CHEMBL4179,dtiam,probematch,185.2,0.4,0.1
CHEMBL4179,dtiam,dtbind,129.5,0.6,0.1
CHEMBL4179,conplex,biomaster,191.3,0.5,0.2
CHEMBL4179,conplex,drugclip,365.7,0.1,0.7
CHEMBL4179,conplex,dtiam,326.7,0.3,0.5
CHEMBL4179,conplex,nesso,216.6,0.3,0.2
CHEMBL4179,conplex,probematch,225.3,0.4,0.1
CHEMBL4179,conplex,dtbind,170.0,0.6,0.1
CHEMBL4179,nesso,biomaster,172.3,0.6,0.2
CHEMBL4179,nesso,drugclip,240.0,0.2,0.2
CHEMBL4179,nesso,dtiam,155.2,0.5,0.1
CHEMBL4179,nesso,conplex,441.8,0.0,0.6680412371134021
CHEMBL4179,nesso,probematch,236.9,0.3,0.2
CHEMBL4179,nesso,dtbind,174.9,0.3,0.1
CHEMBL4179,probematch,biomaster,219.8,0.5,0.3
CHEMBL4179,probematch,drugclip,326.2,0.0,0.3
CHEMBL4179,probematch,dtiam,540.2,0.0,0.8
CHEMBL4179,probematch,conplex,405.5,0.1,0.5938144329896907
CHEMBL4179,probematch,nesso,207.7,0.4,0.3
CHEMBL4179,probematch,dtbind,228.5,0.4,0.2
CHEMBL4179,dtbind,biomaster,82.1,0.7,0.0
CHEMBL4179,dtbind,drugclip,271.8,0.3,0.3
CHEMBL4179,dtbind,dtiam,369.4,0.2,0.5
CHEMBL4179,dtbind,conplex,399.0,0.1,0.5938144329896907
CHEMBL4179,dtbind,nesso,121.6,0.4,0.1
CHEMBL4179,dtbind,probematch,196.0,0.5,0.2
CHEMBL4245,biomaster,drugclip,97.3,0.6,0.1
CHEMBL4245,biomaster,dtiam,228.1,0.2,0.2
CHEMBL4245,biomaster,conplex,133.5,0.5,0.1
CHEMBL4245,biomaster,nesso,78.9,0.7,0.0
CHEMBL4245,biomaster,probematch,83.5,0.7,0.0
CHEMBL4245,biomaster,dtbind,77.2,0.7,0.0
CHEMBL4245,drugclip,biomaster,229.0,0.5,0.3
CHEMBL4245,drugclip,dtiam,118.2,0.4,0.0
CHEMBL4245,drugclip,conplex,260.2,0.4,0.4
CHEMBL4245,drugclip,nesso,149.0,0.5,0.1
CHEMBL4245,drugclip,probematch,202.8,0.3,0.2
CHEMBL4245,drugclip,dtbind,191.4,0.4,0.2
CHEMBL4245,dtiam,biomaster,417.9,0.0,0.6
CHEMBL4245,dtiam,drugclip,223.8,0.3,0.1
CHEMBL4245,dtiam,conplex,357.1,0.2,0.5
CHEMBL4245,dtiam,nesso,343.4,0.1,0.6
CHEMBL4245,dtiam,probematch,294.9,0.3,0.3
CHEMBL4245,dtiam,dtbind,377.3,0.1,0.5
CHEMBL4245,conplex,biomaster,76.7,0.7,0.0
CHEMBL4245,conplex,drugclip,260.6,0.2,0.2
CHEMBL4245,conplex,dtiam,115.9,0.7,0.1
CHEMBL4245,conplex,nesso,54.1,0.9,0.0
CHEMBL4245,conplex,probematch,129.0,0.6,0.1
CHEMBL4245,conplex,dtbind,114.1,0.4,0.0
CHEMBL4245,nesso,biomaster,77.2,0.8,0.0
CHEMBL4245,nesso,drugclip,141.7,0.6,0.1
CHEMBL4245,nesso,dtiam,217.05,0.3,0.3
CHEMBL4245,nesso,conplex,136.25,0.7,0.2
CHEMBL4245,nesso,probematch,181.1,0.3,0.0
CHEMBL4245,nesso,dtbind,194.55,0.2,0.1
CHEMBL4245,probematch,biomaster,304.8,0.3,0.4
CHEMBL4245,probematch,drugclip,286.4,0.2,0.4
CHEMBL4245,probematch,dtiam,279.65,0.1,0.3
CHEMBL4245,probematch,conplex,213.85,0.6,0.3
CHEMBL4245,probematch,nesso,183.4,0.4,0.2
CHEMBL4245,probematch,dtbind,249.45,0.2,0.3
CHEMBL4245,dtbind,biomaster,227.6,0.2,0.2
CHEMBL4245,dtbind,drugclip,277.7,0.1,0.3
CHEMBL4245,dtbind,dtiam,212.6,0.5,0.3
CHEMBL4245,dtbind,conplex,148.0,0.6,0.1
CHEMBL4245,dtbind,nesso,182.3,0.7,0.2
CHEMBL4245,dtbind,probematch,153.4,0.6,0.1
CHEMBL4393,biomaster,drugclip,270.1,0.1,0.2
CHEMBL4393,biomaster,dtiam,381.55,0.2,0.5
CHEMBL4393,biomaster,conplex,265.55,0.2,0.2
CHEMBL4393,biomaster,nesso,295.3,0.2,0.3
CHEMBL4393,biomaster,probematch,304.0,0.2,0.2
CHEMBL4393,biomaster,dtbind,337.55,0.2,0.4
CHEMBL4393,drugclip,biomaster,398.2,0.2,0.5
CHEMBL4393,drugclip,dtiam,286.9,0.2,0.4
CHEMBL4393,drugclip,conplex,531.8,0.0,0.9
CHEMBL4393,drugclip,nesso,326.9,0.1,0.5
CHEMBL4393,drugclip,probematch,378.8,0.2,0.6
CHEMBL4393,drugclip,dtbind,378.0,0.1,0.7
CHEMBL4393,dtiam,biomaster,252.8,0.4,0.4
CHEMBL4393,dtiam,drugclip,344.6,0.2,0.5
CHEMBL4393,dtiam,conplex,361.7,0.0,0.6
CHEMBL4393,dtiam,nesso,490.7,0.1,0.7
CHEMBL4393,dtiam,probematch,246.6,0.3,0.3
CHEMBL4393,dtiam,dtbind,489.5,0.1,0.7
CHEMBL4393,conplex,biomaster,162.1,0.5,0.0
CHEMBL4393,conplex,drugclip,430.7,0.1,0.7
CHEMBL4393,conplex,dtiam,272.7,0.0,0.2
CHEMBL4393,conplex,nesso,320.2,0.2,0.5
