model,target_id,requested_drugs,reused_scored_drugs,missing_scores,next_action
DrugCLIP,CHEMBL3276,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3286,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3286067,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3286070,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3286073,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3286074,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3286077,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3295,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3307223,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3308912,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL331,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3310,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL332,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL333,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3338,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3357,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3378,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3385,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3390821,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3390822,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3391681,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL340,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3407319,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3407320,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3407325,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3425389,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3430865,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3437,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3439,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3474,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3475,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3514,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3522,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3535,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3551,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3553,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3559,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3559386,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3572,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3576,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3580482,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3580483,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3580485,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3580486,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3580487,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3580488,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3580489,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3580490,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3580491,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3580492,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3580493,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3580494,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3580496,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3580522,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3582,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3587,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3588735,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3594,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3596085,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3610,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3616355,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3618,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3623,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3629,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3631,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3632452,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3650,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3660,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3670,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3687,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3691,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3706,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3710485,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712850,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712852,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712853,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712854,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712856,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712857,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712859,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712860,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712862,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712863,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712864,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712869,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712870,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712878,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712879,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712880,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712881,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712885,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712886,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712888,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712894,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712895,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712898,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712900,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712901,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712903,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712912,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712913,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712914,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712915,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712916,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712919,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712920,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712927,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712928,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712931,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712932,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712934,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712938,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712949,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712953,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712954,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712955,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712956,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712957,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712961,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712964,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712965,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712972,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712975,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712987,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712988,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712995,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3712996,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3713000,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3713006,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3713007,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3713014,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3713020,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3713023,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3713025,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3713026,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3713062,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3713333,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3713343,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3713436,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3713449,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3713453,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3713643,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3713712,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3713913,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3713941,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3714029,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3714157,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3714583,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3717,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3720,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3729,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3776,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3778,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3788,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3810,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3816,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3820,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3831181,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3831182,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3831291,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3833441,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3833481,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3856162,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3856163,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3864,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3869,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3884,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3890,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3896,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3901,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3902,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3905,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3913,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3921,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3922,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3923,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3935,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3955,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3956,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3961,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3972,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3973,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3979,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3983,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3988505,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3989381,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3989382,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3989383,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3989384,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL3991,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL3991501,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4005,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4016,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL402,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4036,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4040,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4051,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4068,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4073,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4081,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL4093,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4096,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4116,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4128,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4142,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4163,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL4179,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4183,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL4187,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4191,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4223,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4225,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4235,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4245,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4247,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4266,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4282,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4295646,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL4295685,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL4295690,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL4296,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4296022,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL4302,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4303061,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL4304,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4305,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL4306,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4323,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL4331,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL4338,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4342,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4361,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL4393,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4409,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4439,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4444,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL4445,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL4465,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4467,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL4478,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4481,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4482,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4501,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4502,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4506,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
DrugCLIP,CHEMBL4523230,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
DrugCLIP,CHEMBL4523374,720,0,720,QUALIFY_POCKETS_AND_NATIVE_INPUTS_THEN_SCORE
